card_number,name,team,designations
PSAR-AB,Andrew Benintendi,Boston Red Sox,
PSAR-AR,Anthony Rizzo,Chicago Cubs,
PSAR-CB,Cody Bellinger,Los Angeles Dodgers,
PSAR-CC,Carlos Correa,Houston Astros,
PSAR-DG,Didi Gregorius,New York Yankees,
PSAR-GB,Greg Bird,New York Yankees,
PSAR-GS,Gary Sanchez,New York Yankees,
PSAR-JA,Jose Altuve,Houston Astros,
PSAR-JB,Javier Baez,Chicago Cubs,
PSAR-JM,J.D. Martinez,Arizona Diamondbacks,
PSAR-JR,Jay Bruce,Cleveland Indians,
PSAR-LS,Luis Severino,New York Yankees,
PSAR-PG,Paul Goldschmidt,Arizona Diamondbacks,
PSAR-RD,Rafael Devers,Boston Red Sox,
PSAR-WC,Willson Contreras,Chicago Cubs,
