card_number,name,team,designations
ITN-BH,Bryce Harper,Washington Nationals,
ITN-BP,Buster Posey,San Francisco Giants,
ITN-CBE,Cody Bellinger,Los Angeles Dodgers,
ITN-CBL,Charlie Blackmon,Colorado Rockies,
ITN-CC,Carlos Correa,Houston Astros,
ITN-CKE,Clayton Kershaw,Los Angeles Dodgers,
ITN-CKI,Craig Kimbrel,Boston Red Sox,
ITN-CKL,Corey Kluber,Cleveland Indians,
ITN-CM,Carlos Martinez,St. Louis Cardinals,
ITN-CSA,Chris Sale,Boston Red Sox,
ITN-CSE,Corey Seager,Los Angeles Dodgers,
ITN-DK,Dallas Keuchel,Houston Astros,
ITN-DM,Daniel Murphy,Washington Nationals,
ITN-FL,Francisco Lindor,Cleveland Indians,
ITN-GSA,Gary Sanchez,New York Yankees,
ITN-GSP,George Springer,Houston Astros,
ITN-GST,Giancarlo Stanton,Miami Marlins,
ITN-JA,Jose Altuve,Houston Astros,
ITN-JR,Jose Ramirez,Cleveland Indians,
ITN-JS,Justin Smoak,Toronto Blue Jays,
ITN-JT,Justin Turner,Los Angeles Dodgers,
ITN-JV,Joey Votto,Cincinnati Reds,
ITN-KJ,Kenley Jansen,Los Angeles Dodgers,
ITN-LM,Lance McCullers,Houston Astros,
ITN-LS,Luis Severino,New York Yankees,
ITN-MBE,Mookie Betts,Boston Red Sox,
ITN-MBR,Michael Brantley,Cleveland Indians,
ITN-MC,Michael Conforto,New York Mets,
ITN-MF,Michael Fulmer,Detroit Tigers,
ITN-MM,Mike Moustakas,Kansas City Royals,
ITN-MO,Marcell Ozuna,Miami Marlins,
ITN-MSA,Miguel Sano,Minnesota Twins,
ITN-MSC,Max Scherzer,Washington Nationals,
ITN-NA,Nolan Arenado,Colorado Rockies,
ITN-PG,Paul Goldschmidt,Arizona Diamondbacks,
ITN-RC,Robinson Cano,Seattle Mariners,
ITN-RZ,Ryan Zimmerman,Washington Nationals,
ITN-SC,Starlin Castro,New York Yankees,
ITN-SP,Salvador Perez,Kansas City Royals,
ITN-SS,Stephen Strasburg,Washington Nationals,
ITN-YM,Yadier Molina,St. Louis Cardinals,
ITN-ZG,Zack Greinke,Arizona Diamondbacks,
