card_number,name,team,designations
TRAP-ABE,Adrian Beltre,Texas Rangers,
TRAP-AJ,Aaron Judge,New York Yankees,
TRAP-ARZ,Anthony Rizzo,Chicago Cubs,
TRAP-BH,Bryce Harper,Washington Nationals,
TRAP-CB,Craig Biggio,Houston Astros,
TRAP-CJ,Chipper Jones,Atlanta Braves,
TRAP-CR,Cal Ripken Jr.,Baltimore Orioles,
TRAP-CS,Chris Sale,Boston Red Sox,
TRAP-DJ,Derek Jeter,New York Yankees,
TRAP-DO,David Ortiz,Boston Red Sox,
TRAP-DP,Dustin Pedroia,Boston Red Sox,
TRAP-FF,Freddie Freeman,Atlanta Braves,
TRAP-FL,Francisco Lindor,Cleveland Indians,
TRAP-FT,Frank Thomas,Chicago White Sox,
TRAP-GS,Gary Sanchez,New York Yankees,
TRAP-GSP,George Springer,Houston Astros,
TRAP-I,Ichiro,Seattle Mariners,
TRAP-IR,Ivan Rodriguez,Texas Rangers,
TRAP-JA,Jose Altuve,Houston Astros,
TRAP-JV,Joey Votto,Cincinnati Reds,
TRAP-KB,Kris Bryant,Chicago Cubs,
TRAP-KD,Khris Davis,Oakland Athletics,
TRAP-KSC,Kyle Schwarber,Chicago Cubs,
TRAP-LS,Luis Severino,New York Yankees,
TRAP-MT,Mike Trout,Angels,
TRAP-MTA,Masahiro Tanaka,New York Yankees,
TRAP-NR,Nolan Ryan,Texas Rangers,
TRAP-NSY,Noah Syndergaard,New York Mets,
TRAP-RHE,Rickey Henderson,Oakland Athletics,
TRAP-RY,Robin Yount,Milwaukee Brewers,
TRAP-SC,Steve Carlton,Philadelphia Phillies,
TRAP-SP,Salvador Perez,Kansas City Royals,
TRAP-TST,Trevor Story,Colorado Rockies,
TRAP-VR,Victor Robles,Washington Nationals,
TRAP-WCL,Will Clark,San Francisco Giants,
