card_number,name,team,designations
PPR-AB,Alex Bregman,Houston Astros,
PPR-ABE,Andrew Benintendi,Boston Red Sox,
PPR-AJ,Aaron Judge,New York Yankees,
PPR-AR,Anthony Rizzo,Chicago Cubs,
PPR-CB,Charlie Blackmon,Colorado Rockies,
PPR-CC,Carlos Correa,Houston Astros,
PPR-CK,Clayton Kershaw,Los Angeles Dodgers,
PPR-CS,Chris Sale,Boston Red Sox,
PPR-FF,Freddie Freeman,Atlanta Braves,
PPR-GS,George Springer,Houston Astros,
PPR-HR,Hyun-Jin Ryu,Los Angeles Dodgers,
PPR-JA,Jose Altuve,Houston Astros,
PPR-JL,Jon Lester,Chicago Cubs,
PPR-JM,J.D. Martinez,Boston Red Sox,
PPR-JP,Joc Pederson,Los Angeles Dodgers,
PPR-JT,Justin Turner,Los Angeles Dodgers,
PPR-JV,Justin Verlander,Houston Astros,
PPR-KB,Kris Bryant,Chicago Cubs,
PPR-LS,Luis Severino,New York Yankees,
PPR-MB,Mookie Betts,Boston Red Sox,
PPR-MC,Matt Chapman,Oakland Athletics,
PPR-MT,Masahiro Tanaka,New York Yankees,
PPR-OA,Ozzie Albies,Atlanta Braves,
PPR-TS,Trevor Story,Colorado Rockies,
PPR-XB,Xander Bogaerts,Boston Red Sox,
PPR-YP,Yasiel Puig,Los Angeles Dodgers,
