card_number,name,team,designations
MLAR-AJ,Aaron Judge,New York Yankees,
MLAR-AM,Adalberto Mondesi,Kansas City Royals,
MLAR-AMC,Andrew McCutchen,Philadelphia Phillies,
MLAR-ARO,Amed Rosario,New York Mets,
MLAR-BB,Byron Buxton,Minnesota Twins,
MLAR-BN,Brandon Nimmo,New York Mets,
MLAR-DB,Dellin Betances,New York Yankees,
MLAR-ER,Eddie Rosario,Minnesota Twins,
MLAR-FL,Francisco Lindor,Cleveland Indians,
MLAR-FV,Felipe Vázquez,Pittsburgh Pirates,
MLAR-JA,Jose Altuve,Houston Astros,
MLAR-JF,Jack Flaherty,St. Louis Cardinals,
MLAR-JH,Josh Hader,Milwaukee Brewers,
MLAR-JM,Jose Martinez,St. Louis Cardinals,
MLAR-JMC,Jeff McNeil,New York Mets,RC
MLAR-JS,Juan Soto,Washington Nationals,
MLAR-JSM,Justin Smoak,Toronto Blue Jays,
MLAR-KB,Kris Bryant,Chicago Cubs,
MLAR-MA,Miguel Andujar,New York Yankees,
MLAR-MC,Matt Carpenter,St. Louis Cardinals,
MLAR-MK,Matt Kemp,Cincinnati Reds,
MLAR-MM,Manny Machado,San Diego Padres,
MLAR-MMU,Max Muncy,Los Angeles Dodgers,
MLAR-MT,Mike Trout,Angels,
MLAR-PD,Paul DeJong,St. Louis Cardinals,
MLAR-RD,Rafael Devers,Boston Red Sox,
MLAR-RH,Rhys Hoskins,Philadelphia Phillies,
MLAR-SMA,Steven Matz,New York Mets,
MLAR-SO,Shohei Ohtani,Angels,
MLAR-TB,Trevor Bauer,Cleveland Indians,
MLAR-TM,Trey Mancini,Baltimore Orioles,
MLAR-TP,Tommy Pham,Tampa Bay Rays,
MLAR-VR,Victor Robles,Washington Nationals,
MLAR-WM,Whit Merrifield,Kansas City Royals,
MLAR-YM,Yadier Molina,St. Louis Cardinals,
