card_number,name,team,designations
84R-AB,Alex Bregman,Houston Astros,
84R-AJ,Aaron Judge,New York Yankees,
84R-AN,Aaron Nola,Philadelphia Phillies,
84R-BH,Bryce Harper,Washington Nationals,
84R-CH,Charlie Blackmon,Colorado Rockies,
84R-DJ,Derek Jeter,New York Yankees,
84R-DO,David Ortiz,Boston Red Sox,
84R-GS,George Springer,Houston Astros,
84R-JM,J.D. Martinez,Boston Red Sox,
84R-JS,Juan Soto,Washington Nationals,
84R-KB,Kris Bryant,Chicago Cubs,
84R-KD,Khris Davis,Oakland Athletics,
84R-MA,Miguel Andujar,New York Yankees,
84R-MB,Mookie Betts,Boston Red Sox,
84R-MC,Matt Carpenter,St. Louis Cardinals,
84R-MI,Miguel Cabrera,Detroit Tigers,
84R-MK,Masahiro Tanaka,New York Yankees,
84R-MO,Michael Conforto,New York Mets,
84R-MT,Mike Trout,Angels,
84R-VR,Victor Robles,Washington Nationals,
