card_number,name,team,designations
ASR-CF,Carlton Fisk,Chicago White Sox,
ASR-CR,Cal Ripken Jr.,Baltimore Orioles,
ASR-CY,Carl Yastrzemski,Boston Red Sox,
ASR-DM,Dale Murphy,Atlanta Braves,
ASR-DT,Don Mattingly,New York Yankees,
ASR-DW,Dave Winfield,New York Yankees,
ASR-MM,Mark McGwire,Oakland Athletics,
ASR-NR,Nolan Ryan,Houston Astros,
ASR-OS,Ozzie Smith,St. Louis Cardinals,
ASR-RA,Rod Carew,California Angels,
ASR-RC,Roger Clemens,Boston Red Sox,
ASR-RH,Rickey Henderson,Oakland Athletics,
ASR-RJ,Reggie Jackson,California Angels,
ASR-RS,Ryne Sandberg,Chicago Cubs,
ASR-RY,Robin Yount,Milwaukee Brewers,
ASR-SC,Steve Carlton,Philadelphia Phillies,
ASR-TG,Tony Gwynn,San Diego Padres,
ASR-TS,Tom Seaver,New York Mets,
ASR-WB,Wade Boggs,Boston Red Sox,
ASR-WC,Will Clark,San Francisco Giants,
