card_number,name,team,designations
PPA-JAG,Jesus Aguilar,Milwaukee Brewers,
PPA-MK,Matt Kemp,Los Angeles Dodgers,
PPA-YG,Yuli Gurriel,Houston Astros,
PPAR-AR,Anthony Rizzo,Chicago Cubs,
PPAR-CC,Carlos Correa,Houston Astros,
PPAR-CS,Chris Sale,Boston Red Sox,
PPAR-FF,Freddie Freeman,Atlanta Braves,
PPAR-GS,George Springer,Houston Astros,
PPAR-JA,Jose Altuve,Houston Astros,
PPAR-JP,Joc Pederson,Los Angeles Dodgers,
PPAR-KF,Kyle Freeland,Colorado Rockies,
PPAR-MCA,Matt Chapman,Oakland Athletics,
PPAR-MG,Marwin Gonzalez,Houston Astros,
PPAR-MT,Masahiro Tanaka,New York Yankees,
PPAR-OA,Ozzie Albies,Atlanta Braves,
PPAR-RA,Ronald Acuña Jr.,Atlanta Braves,
PPAR-TS,Travis Shaw,Milwaukee Brewers,
PPAR-TST,Trevor Story,Colorado Rockies,
