card_number,name,team,designations
SMLB-1,Aaron Judge,New York Yankees,
SMLB-2,Bryce Harper,Philadelphia Phillies,
SMLB-3,Fernando Tatis Jr.,San Diego Padres,
SMLB-4,Julio Rodríguez,Seattle Mariners,
SMLB-5,Bobby Witt Jr.,Kansas City Royals,
SMLB-6,Vladimir Guerrero Jr.,Toronto Blue Jays,
SMLB-7,Mike Trout,Angels,
SMLB-8,Yordan Alvarez,Houston Astros,
SMLB-9,Shohei Ohtani,Los Angeles Dodgers,
SMLB-10,Francisco Lindor,New York Mets,
SMLB-11,Gunnar Henderson,Baltimore Orioles,
SMLB-12,Elly De La Cruz,Cincinnati Reds,
SMLB-13,Samuel Basallo,Baltimore Orioles,RC
SMLB-14,Corbin Carroll,Arizona Diamondbacks,
SMLB-15,Ronald Acuña Jr.,Atlanta Braves,
SMLB-16,Mookie Betts,Los Angeles Dodgers,
SMLB-17,James Wood,Washington Nationals,
SMLB-18,José Ramírez,Cleveland Guardians,
SMLB-19,Rafael Devers,San Francisco Giants,
SMLB-20,Christian Yelich,Milwaukee Brewers,
SMLB-21,Paul Skenes,Pittsburgh Pirates,
SMLB-22,Byron Buxton,Minnesota Twins,
SMLB-23,Juan Soto,New York Mets,
SMLB-24,Jac Caglianone,Kansas City Royals,RC
SMLB-25,Roman Anthony,Boston Red Sox,RC
SMLB-26,Jacob Misiorowski,Milwaukee Brewers,RC
SMLB-27,Chase Burns,Cincinnati Reds,RC
SMLB-28,Kyle Teel,Chicago White Sox,RC
SMLB-29,Tarik Skubal,Detroit Tigers,
SMLB-30,Jacob Wilson,Athletics,
SMLB-31,Christian Moore,Angels,RC
SMLB-32,Nick Kurtz,Athletics,
SMLB-33,Dylan Beavers,Baltimore Orioles,RC
SMLB-34,Payton Tolle,Boston Red Sox,RC
SMLB-35,Jarren Duran,Boston Red Sox,
SMLB-36,Owen Caissie,Miami Marlins,RC
SMLB-37,Colson Montgomery,Chicago White Sox,RC
SMLB-38,Sal Stewart,Cincinnati Reds,RC
SMLB-39,Chase DeLauter,Cleveland Guardians,RC
SMLB-40,Riley Greene,Detroit Tigers,
SMLB-41,Brice Matthews,Houston Astros,RC
SMLB-42,Freddie Freeman,Los Angeles Dodgers,
SMLB-43,Yoshinobu Yamamoto,Los Angeles Dodgers,
SMLB-44,Alex Freeland,Los Angeles Dodgers,RC
SMLB-45,Jackson Chourio,Milwaukee Brewers,
SMLB-46,Nolan McLean,New York Mets,RC
SMLB-47,Pete Alonso,Baltimore Orioles,
SMLB-48,Cam Schlittler,New York Yankees,RC
SMLB-49,Kyle Schwarber,Philadelphia Phillies,
SMLB-50,Bubba Chandler,Pittsburgh Pirates,RC
SMLB-51,Jackson Merrill,San Diego Padres,
SMLB-52,Bryce Eldridge,San Francisco Giants,RC
SMLB-53,Cole Young,Seattle Mariners,RC
SMLB-54,Cal Raleigh,Seattle Mariners,
SMLB-55,Nolan Arenado,Arizona Diamondbacks,
SMLB-56,Munetaka Murakami,Chicago White Sox,RC
SMLB-57,Carson Williams,Tampa Bay Rays,RC
SMLB-58,Wyatt Langford,Texas Rangers,
SMLB-59,Trey Yesavage,Toronto Blue Jays,RC
SMLB-60,Brady House,Washington Nationals,RC
