card_number,name,team,designations
91AS-1,Aaron Judge,New York Yankees,
91AS-2,Adrian Beltré,Texas Rangers,
91AS-3,Kyle Schwarber,Philadelphia Phillies,
91AS-4,Mike Trout,Angels,
91AS-5,Sammy Sosa,Chicago Cubs,
91AS-6,Tony Gwynn,San Diego Padres,
91AS-7,Bryce Harper,Philadelphia Phillies,
91AS-8,Pedro Martínez,Boston Red Sox,
91AS-9,Francisco Lindor,New York Mets,
91AS-10,Rickey Henderson,Oakland Athletics,
91AS-11,Joe Mauer,Minnesota Twins,
91AS-12,Joey Votto,Cincinnati Reds,
91AS-13,Mookie Betts,Los Angeles Dodgers,
91AS-14,Reggie Jackson,Oakland Athletics,
91AS-15,Jackie Robinson,Brooklyn Dodgers,
91AS-16,Christian Yelich,Milwaukee Brewers,
91AS-17,Elly De La Cruz,Cincinnati Reds,
91AS-18,Buster Posey,San Francisco Giants,
91AS-19,Nolan Ryan,Houston Astros,
91AS-20,Randy Johnson,Arizona Diamondbacks,
91AS-21,Vladimir Guerrero,Montréal Expos,
91AS-22,Freddie Freeman,Los Angeles Dodgers,
91AS-23,Julio Rodríguez,Seattle Mariners,
91AS-24,Bobby Witt Jr.,Kansas City Royals,
91AS-25,Roberto Clemente,Pittsburgh Pirates,
91AS-26,Albert Pujols,Angels,
91AS-27,José Ramírez,Cleveland Guardians,
91AS-28,Ronald Acuña Jr.,Atlanta Braves,
91AS-29,Cal Ripken Jr.,Baltimore Orioles,
91AS-30,Clayton Kershaw,Los Angeles Dodgers,
91AS-31,Ichiro,Seattle Mariners,
91AS-32,Derek Jeter,New York Yankees,
91AS-33,Frank Thomas,Chicago White Sox,
91AS-34,Juan Soto,New York Mets,
91AS-35,Ken Griffey Jr.,Seattle Mariners,
91AS-36,Fernando Tatis Jr.,San Diego Padres,
91AS-37,Vladimir Guerrero Jr.,Toronto Blue Jays,
91AS-38,Hank Aaron,Atlanta Braves,
91AS-39,Paul Skenes,Pittsburgh Pirates,
91AS-40,Sandy Koufax,Los Angeles Dodgers,
91AS-41,George Brett,Kansas City Royals,
91AS-42,James Wood,Washington Nationals,
91AS-43,Gerrit Cole,New York Yankees,
91AS-44,Mark McGwire,St. Louis Cardinals,
91AS-45,Kirby Puckett,Minnesota Twins,
91AS-46,Pete Crow-Armstrong,Chicago Cubs,
91AS-47,Johnny Bench,Cincinnati Reds,
91AS-48,Rod Carew,Minnesota Twins,
91AS-49,Gunnar Henderson,Baltimore Orioles,
91AS-50,Shohei Ohtani,Los Angeles Dodgers,
