card_number,name,team,designations
TP-1,Shohei Ohtani,Los Angeles Dodgers,
TP-2,Mike Trout,Angels,
TP-3,Hank Aaron,Atlanta Braves,
TP-4,Gunnar Henderson,Baltimore Orioles,
TP-5,Elly De La Cruz,Cincinnati Reds,
TP-6,Corbin Carroll,Arizona Diamondbacks,
TP-7,Ronald Acuña Jr.,Atlanta Braves,
TP-8,Mookie Betts,Los Angeles Dodgers,
TP-9,José Ramírez,Cleveland Guardians,
TP-10,Francisco Lindor,New York Mets,
TP-11,Juan Soto,New York Mets,
TP-12,Ichiro,Seattle Mariners,
TP-13,Pete Crow-Armstrong,Chicago Cubs,
TP-14,Paul Skenes,Pittsburgh Pirates,
TP-15,James Wood,Washington Nationals,
TP-16,Bobby Witt Jr.,Kansas City Royals,
TP-17,Vladimir Guerrero Jr.,Toronto Blue Jays,
TP-18,Aaron Judge,New York Yankees,
TP-19,Bryce Harper,Philadelphia Phillies,
TP-20,Jackie Robinson,Brooklyn Dodgers,
TP-21,Julio Rodríguez,Seattle Mariners,
TP-22,Jac Caglianone,Kansas City Royals,RC
TP-23,Roman Anthony,Boston Red Sox,RC
TP-24,Cal Raleigh,Seattle Mariners,
TP-25,Randy Johnson,Seattle Mariners,
