card_number,name,team,designations
CTC-1,Shohei Ohtani,Los Angeles Dodgers,
CTC-2,Mike Trout,Angels,
CTC-3,Corbin Carroll,Arizona Diamondbacks,
CTC-4,Ronald Acuña Jr.,Atlanta Braves,
CTC-5,Adley Rutschman,Baltimore Orioles,
CTC-6,Elly De La Cruz,Cincinnati Reds,RC
CTC-7,Jasson Domínguez,New York Yankees,RC
CTC-8,Aaron Judge,New York Yankees,
CTC-9,Bryce Harper,Philadelphia Phillies,
CTC-10,Fernando Tatis Jr.,San Diego Padres,
CTC-11,Julio Rodríguez,Seattle Mariners,
CTC-12,Nolan Arenado,St. Louis Cardinals,
CTC-13,Junior Caminero,Tampa Bay Rays,RC
CTC-14,Bobby Witt Jr.,Kansas City Royals,
CTC-15,Jazz Chisholm Jr.,Miami Marlins,
CTC-16,Evan Carter,Texas Rangers,RC
CTC-17,Freddie Freeman,Los Angeles Dodgers,
CTC-18,Mookie Betts,Los Angeles Dodgers,
CTC-19,Pete Crow-Armstrong,Chicago Cubs,RC
CTC-20,Marco Luciano,San Francisco Giants,RC
CTC-21,Pete Alonso,New York Mets,
CTC-22,Alex Bregman,Houston Astros,
CTC-23,Luis Robert Jr.,Chicago White Sox,
CTC-24,Vladimir Guerrero Jr.,Toronto Blue Jays,
CTC-25,Henry Davis,Pittsburgh Pirates,RC
CTC-26,Zack Gelof,Oakland Athletics,RC
CTC-27,Ceddanne Rafaela,Boston Red Sox,RC
CTC-28,José Ramírez,Cleveland Guardians,
CTC-29,Carlos Correa,Minnesota Twins,
CTC-30,Christian Yelich,Milwaukee Brewers,
