card_number,name,team,designations
COTB-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
COTB-2,Shohei Ohtani,Angels,
COTB-3,Yordan Alvarez,Houston Astros,
COTB-4,Aaron Judge,New York Yankees,
COTB-5,Ronald Acuña Jr.,Atlanta Braves,
COTB-6,Mike Trout,Angels,
COTB-7,Juan Soto,San Diego Padres,
COTB-8,Fernando Tatis Jr.,San Diego Padres,
COTB-9,Nolan Arenado,St. Louis Cardinals,
COTB-10,Pete Alonso,New York Mets,
COTB-11,Bryce Harper,Philadelphia Phillies,
COTB-12,Julio Rodríguez,Seattle Mariners,
COTB-13,Mookie Betts,Los Angeles Dodgers,
COTB-14,Ronny Mauricio,New York Mets,RC
COTB-15,Rafael Devers,Boston Red Sox,
COTB-16,Adley Rutschman,Baltimore Orioles,
COTB-17,Elly De La Cruz,Cincinnati Reds,RC
COTB-18,Henry Davis,Pittsburgh Pirates,RC
COTB-19,Bobby Witt Jr.,Kansas City Royals,
COTB-20,Jazz Chisholm Jr.,Miami Marlins,
COTB-21,Luis Robert Jr.,Chicago White Sox,
COTB-22,Byron Buxton,Minnesota Twins,
COTB-23,Christian Yelich,Milwaukee Brewers,
COTB-24,Marco Luciano,San Francisco Giants,RC
COTB-25,Freddie Freeman,Los Angeles Dodgers,
COTB2-1,Shohei Ohtani,Los Angeles Dodgers,
COTB2-2,Ozzie Albies,Atlanta Braves,
COTB2-3,Austin Riley,Atlanta Braves,
COTB2-4,Gunnar Henderson,Baltimore Orioles,
COTB2-5,Cody Bellinger,Chicago Cubs,
COTB2-6,Jose Altuve,Houston Astros,
COTB2-7,Kyle Tucker,Houston Astros,
COTB2-8,Clayton Kershaw,Los Angeles Dodgers,
COTB2-9,Carlos Correa,Minnesota Twins,
COTB2-10,Sonny Gray,St. Louis Cardinals,
COTB2-11,Francisco Lindor,New York Mets,
COTB2-12,Trea Turner,Philadelphia Phillies,
COTB2-13,Aaron Nola,Philadelphia Phillies,
COTB2-14,Andrew McCutchen,Pittsburgh Pirates,
COTB2-15,Manny Machado,San Diego Padres,
COTB2-16,Yoshinobu Yamamoto,Los Angeles Dodgers,RC
COTB2-17,Josh Jung,Texas Rangers,RC
COTB2-18,Bo Bichette,Toronto Blue Jays,
COTB2-19,Jordan Lawlar,Arizona Diamondbacks,RC
COTB2-20,Junior Caminero,Tampa Bay Rays,RC
COTB2-21,Masyn Winn,St. Louis Cardinals,RC
COTB2-22,Pete Crow-Armstrong,Chicago Cubs,RC
COTB2-23,Kyle Harrison,San Francisco Giants,RC
COTB2-24,Noelvi Marte,Cincinnati Reds,RC
COTB2-25,Heston Kjerstad,Baltimore Orioles,RC
