card_number,name,team,designations
SS-1,Spencer Strider,Atlanta Braves,
SS-2,Ronald Acuña Jr.,Atlanta Braves,
SS-3,Freddie Freeman,Los Angeles Dodgers,
SS-4,Aaron Judge,New York Yankees,
SS-5,Shohei Ohtani,Angels,
SS-6,Aaron Judge,New York Yankees,
SS-7,Shohei Ohtani,Angels,
SS-8,Aaron Judge,New York Yankees,
SS-9,Ronald Acuña Jr.,Atlanta Braves,
SS-10,Randy Arozarena,Tampa Bay Rays,
SS-11,Kyle Schwarber,Philadelphia Phillies,
SS-12,Nolan Jones,Colorado Rockies,
SS-13,Brenton Doyle,Colorado Rockies,
SS-14,Elly De La Cruz,Cincinnati Reds,RC
SS-15,Brenton Doyle,Colorado Rockies,
SS-16,Dansby Swanson,Chicago Cubs,
SS-17,J.T. Realmuto,Philadelphia Phillies,
SS-18,Patrick Bailey,San Francisco Giants,
SS-19,Jhoan Duran,Minnesota Twins,
SS-20,Elly De La Cruz,Cincinnati Reds,RC
SS-21,Bobby Witt Jr.,Kansas City Royals,
SS-22,Ronald Acuña Jr.,Atlanta Braves,
SS-23,Gabriel Moreno,Arizona Diamondbacks,
SS-24,Gunnar Henderson,Baltimore Orioles,
SS-25,Marcus Stroman,Chicago Cubs,
