card_number,name,team,designations
89ASB-1,Shohei Ohtani,Angels,
89ASB-2,Hank Aaron,Atlanta Braves,
89ASB-3,Matt Olson,Atlanta Braves,
89ASB-4,Willie Mays,San Francisco Giants,
89ASB-5,Albert Pujols,St. Louis Cardinals,
89ASB-6,Juan Soto,New York Yankees,
89ASB-7,Derek Jeter,New York Yankees,
89ASB-8,Pete Alonso,New York Mets,
89ASB-9,Jazz Chisholm Jr.,Miami Marlins,
89ASB-10,Nolan Arenado,St. Louis Cardinals,
89ASB-11,Chipper Jones,Atlanta Braves,
89ASB-12,Mookie Betts,Los Angeles Dodgers,
89ASB-13,Cal Ripken Jr.,Baltimore Orioles,
89ASB-14,Sandy Koufax,Los Angeles Dodgers,
89ASB-15,Spencer Strider,Atlanta Braves,
89ASB-16,Ken Griffey Jr.,Seattle Mariners,
89ASB-17,Babe Ruth,New York Yankees,
89ASB-18,Corey Seager,Texas Rangers,
89ASB-19,Luis Robert Jr.,Chicago White Sox,
89ASB-20,Bo Bichette,Toronto Blue Jays,
89ASB-21,David Ortiz,Boston Red Sox,
89ASB-22,Alex Bregman,Houston Astros,
89ASB-23,Manny Machado,San Diego Padres,
89ASB-24,Julio Rodríguez,Seattle Mariners,
89ASB-25,Mariano Rivera,New York Yankees,
89ASB-26,Corbin Carroll,Arizona Diamondbacks,
89ASB-27,Fernando Tatis Jr.,San Diego Padres,
89ASB-28,Ronald Acuña Jr.,Atlanta Braves,
89ASB-29,Nolan Ryan,Houston Astros,
89ASB-30,Miguel Cabrera,Detroit Tigers,
89ASB-31,Ted Williams,Boston Red Sox,
89ASB-32,Freddie Freeman,Los Angeles Dodgers,
89ASB-33,Joey Votto,Cincinnati Reds,
89ASB-34,Adley Rutschman,Baltimore Orioles,
89ASB-35,Vladimir Guerrero Jr.,Toronto Blue Jays,
89ASB-36,Bo Jackson,Kansas City Royals,
89ASB-37,Mark McGwire,Oakland Athletics,
89ASB-38,Ichiro,Seattle Mariners,
89ASB-39,George Brett,Kansas City Royals,
89ASB-40,Bryce Harper,Philadelphia Phillies,
89ASB-41,Austin Riley,Atlanta Braves,
89ASB-42,Randy Arozarena,Tampa Bay Rays,
89ASB-43,Paul Goldschmidt,St. Louis Cardinals,
89ASB-44,Jackie Robinson,Brooklyn Dodgers,
89ASB-45,Satchel Paige,St. Louis Browns,
89ASB-46,Yordan Alvarez,Houston Astros,
89ASB-47,Aaron Judge,New York Yankees,
89ASB-48,Mickey Mantle,New York Yankees,
89ASB-49,Clayton Kershaw,Los Angeles Dodgers,
89ASB-50,Mike Trout,Angels,
