card_number,name,team,designations
HL-1,Juan Soto,San Diego Padres,
HL-2,Julio Rodríguez,Seattle Mariners,
HL-3,Aaron Judge,New York Yankees,
HL-4,Ronald Acuña Jr.,Atlanta Braves,
HL-5,Pete Alonso,New York Mets,
HL-6,Yordan Alvarez,Houston Astros,
HL-7,Paul Goldschmidt,St. Louis Cardinals,
HL-8,Bryce Harper,Philadelphia Phillies,
HL-9,Shohei Ohtani,Angels,
HL-10,Mike Trout,Angels,
HL-11,Freddie Freeman,Los Angeles Dodgers,
HL-12,Rafael Devers,Boston Red Sox,
HL-13,Jazz Chisholm Jr.,Miami Marlins,
HL-14,Byron Buxton,Minnesota Twins,
HL-15,Adley Rutschman,Baltimore Orioles,
HL-16,Bobby Witt Jr.,Kansas City Royals,
HL-17,Elly De La Cruz,Cincinnati Reds,RC
HL-18,Henry Davis,Pittsburgh Pirates,RC
HL-19,Vladimir Guerrero Jr.,Toronto Blue Jays,
HL-20,Christopher Morel,Chicago Cubs,
HL-21,Mickey Mantle,New York Yankees,
HL-22,Jose Altuve,Houston Astros,
HL-23,Jeff Bagwell,Houston Astros,
HL-24,Adrián Beltré,Texas Rangers,
HL-25,Miguel Cabrera,Detroit Tigers,
HL-26,Ken Griffey Jr.,Seattle Mariners,
HL-27,Chipper Jones,Atlanta Braves,
HL-28,Matt Olson,Atlanta Braves,
HL-29,David Ortiz,Boston Red Sox,
HL-30,Randy Arozarena,Tampa Bay Rays,
HL-31,Anthony Rizzo,New York Yankees,
HL-32,Austin Riley,Atlanta Braves,
HL-33,Mike Piazza,New York Mets,
HL-34,Albert Pujols,St. Louis Cardinals,
HL-35,Jasson Domínguez,New York Yankees,RC
HL-36,Ryne Sandberg,Chicago Cubs,
HL-37,Mike Schmidt,Philadelphia Phillies,
HL-38,Joey Votto,Cincinnati Reds,
HL-39,Sammy Sosa,Chicago Cubs,
HL-40,Frank Thomas,Chicago White Sox,
