card_number,name,team,designations
TMS-1,Mike Trout,Angels,
TMS-2,Shohei Ohtani,Angels,
TMS-3,Ronald Acuña Jr.,Atlanta Braves,
TMS-4,Adley Rutschman,Baltimore Orioles,
TMS-5,Elly De La Cruz,Cincinnati Reds,RC
TMS-6,Yordan Alvarez,Houston Astros,
TMS-7,Freddie Freeman,Los Angeles Dodgers,
TMS-8,Mookie Betts,Los Angeles Dodgers,
TMS-9,Pete Alonso,New York Mets,
TMS-10,Aaron Judge,New York Yankees,
TMS-11,Bryce Harper,Philadelphia Phillies,
TMS-12,Fernando Tatis Jr.,San Diego Padres,
TMS-13,Juan Soto,San Diego Padres,
TMS-14,Julio Rodríguez,Seattle Mariners,
TMS-15,Paul Goldschmidt,St. Louis Cardinals,
TMS-16,Nolan Arenado,St. Louis Cardinals,
TMS-17,Marco Luciano,San Francisco Giants,RC
TMS-18,Vladimir Guerrero Jr.,Toronto Blue Jays,
TMS-19,Henry Davis,Pittsburgh Pirates,RC
TMS-20,Colton Cowser,Baltimore Orioles,RC
TMS2-1,Matt Olson,Atlanta Braves,
TMS2-2,Clayton Kershaw,Los Angeles Dodgers,
TMS2-3,Gunnar Henderson,Baltimore Orioles,
TMS2-4,Joey Votto,Cincinnati Reds,
TMS2-5,Jose Altuve,Houston Astros,
TMS2-6,Bobby Witt Jr.,Kansas City Royals,
TMS2-7,Jasson Domínguez,New York Yankees,RC
TMS2-8,Bo Bichette,Toronto Blue Jays,
TMS2-9,Manny Machado,San Diego Padres,
TMS2-10,Christian Yelich,Milwaukee Brewers,
TMS2-11,Carlos Correa,Minnesota Twins,
TMS2-12,Shohei Ohtani,Los Angeles Dodgers,RC
TMS2-13,Pete Crow-Armstrong,Chicago Cubs,RC
TMS2-14,Francisco Lindor,New York Mets,
TMS2-15,Rafael Devers,Boston Red Sox,
TMS2-16,Jazz Chisholm Jr.,Miami Marlins,
TMS2-17,Trea Turner,Philadelphia Phillies,
TMS2-18,Corbin Carroll,Arizona Diamondbacks,
TMS2-19,Yoshinobu Yamamoto,Los Angeles Dodgers,RC
TMS2-20,Gerrit Cole,New York Yankees,
