card_number,name,team,designations
89B-1,Jordan Lawlar,Arizona Diamondbacks,RC
89B-2,Manny Machado,San Diego Padres,
89B-3,Jose Canseco,Oakland Athletics,
89B-4,Juan Soto,San Diego Padres,
89B-5,Jazz Chisholm Jr.,Miami Marlins,
89B-6,Luis Robert Jr.,Chicago White Sox,
89B-7,Albert Pujols,St. Louis Cardinals,
89B-8,Gavin Williams,Cleveland Guardians,RC
89B-9,Sal Frelick,Milwaukee Brewers,RC
89B-10,Fernando Tatis Jr.,San Diego Padres,
89B-11,Marco Luciano,San Francisco Giants,RC
89B-12,Colton Cowser,Baltimore Orioles,RC
89B-13,Bo Jackson,Kansas City Royals,
89B-14,Masataka Yoshida,Boston Red Sox,
89B-15,Randy Arozarena,Tampa Bay Rays,
89B-16,Shohei Ohtani,Angels,
89B-17,Ronald Acuña Jr.,Atlanta Braves,
89B-18,Paul Goldschmidt,St. Louis Cardinals,
89B-19,Adley Rutschman,Baltimore Orioles,
89B-20,Luis Arraez,Miami Marlins,
89B-21,Bo Bichette,Toronto Blue Jays,
89B-22,Francisco Lindor,New York Mets,
89B-23,Bryce Harper,Philadelphia Phillies,
89B-24,Luis Matos,San Francisco Giants,RC
89B-25,Ken Griffey Jr.,Seattle Mariners,
89B-26,Justin Verlander,Houston Astros,
89B-27,Jose Altuve,Houston Astros,
89B-28,Henry Davis,Pittsburgh Pirates,RC
89B-29,Freddie Freeman,Los Angeles Dodgers,
89B-30,Willie Mays,San Francisco Giants,
89B-31,Aaron Judge,New York Yankees,
89B-32,Vladimir Guerrero Jr.,Toronto Blue Jays,
89B-33,Josh Jung,Texas Rangers,
89B-34,Mookie Betts,Los Angeles Dodgers,
89B-35,Corey Seager,Texas Rangers,
89B-36,Yordan Alvarez,Houston Astros,
89B-37,Kris Bryant,Colorado Rockies,
89B-38,Jordan Westburg,Baltimore Orioles,RC
89B-39,Mike Schmidt,Philadelphia Phillies,
89B-40,Bryan Woo,Seattle Mariners,RC
89B-41,Carlos Correa,Minnesota Twins,
89B-42,Ichiro,Seattle Mariners,
89B-43,Christian Yelich,Milwaukee Brewers,
89B-44,José Ramírez,Cleveland Guardians,
89B-45,Will Clark,San Francisco Giants,
89B-46,AJ Smith-Shawver,Atlanta Braves,RC
89B-47,George Brett,Kansas City Royals,
89B-48,Andrew McCutchen,Pittsburgh Pirates,
89B-49,Ryne Sandberg,Chicago Cubs,
89B-50,Junior Caminero,Tampa Bay Rays,RC
89B-51,Barry Larkin,Cincinnati Reds,
89B-52,Jeff Bagwell,Houston Astros,
89B-53,Mark McGwire,Oakland Athletics,
89B-54,Jackie Robinson,Brooklyn Dodgers,
89B-55,Robin Yount,Milwaukee Brewers,
89B-56,Trea Turner,Philadelphia Phillies,
89B-57,Clayton Kershaw,Los Angeles Dodgers,
89B-58,Masyn Winn,St. Louis Cardinals,RC
89B-59,Bobby Witt Jr.,Kansas City Royals,
89B-60,Oneil Cruz,Pittsburgh Pirates,
89B-61,Rafael Devers,Boston Red Sox,
89B-62,Christopher Morel,Chicago Cubs,
89B-63,Byron Buxton,Minnesota Twins,
89B-64,Anthony Rizzo,New York Yankees,
89B-65,Christian Encarnacion-Strand,Cincinnati Reds,RC
89B-66,Julio Rodríguez,Seattle Mariners,
89B-67,Nolan Arenado,St. Louis Cardinals,
89B-68,Vladimir Guerrero,Montréal Expos,
89B-69,Elly De La Cruz,Cincinnati Reds,RC
89B-70,Mike Trout,Angels,
89B-71,Nolan Schanuel,Angels,RC
89B-72,Ceddanne Rafaela,Boston Red Sox,RC
89B-73,Tony Gwynn,San Diego Padres,
89B-74,Matt Olson,Atlanta Braves,
89B-75,Sonny Gray,Minnesota Twins,
89B-76,Chipper Jones,Atlanta Braves,
89B-77,Emmet Sheehan,Los Angeles Dodgers,RC
89B-78,Joey Votto,Cincinnati Reds,
89B-79,Endy Rodríguez,Pittsburgh Pirates,RC
89B-80,Don Mattingly,New York Yankees,
89B-81,Ozzie Smith,St. Louis Cardinals,
89B-82,Riley Greene,Detroit Tigers,
89B-83,Nolan Ryan,Houston Astros,
89B-84,Wade Boggs,Boston Red Sox,
89B-85,Curtis Mead,Tampa Bay Rays,RC
89B-86,Greg Maddux,Atlanta Braves,
89B-87,Pete Alonso,New York Mets,
89B-88,Cal Ripken Jr.,Baltimore Orioles,
89B-89,Frank Thomas,Chicago White Sox,
89B-90,Zack Gelof,Oakland Athletics,RC
89B-91,Buster Posey,San Francisco Giants,
89B-92,Gerrit Cole,New York Yankees,
89B-93,Ronny Mauricio,New York Mets,RC
89B-94,Adolis García,Texas Rangers,
89B-95,Kyle Harrison,San Francisco Giants,RC
89B-96,Andrew Abbott,Cincinnati Reds,RC
89B-97,Miguel Cabrera,Detroit Tigers,
89B-98,Max Scherzer,Texas Rangers,
89B-99,Corbin Carroll,Arizona Diamondbacks,
89B-100,Tyler Soderstrom,Oakland Athletics,RC
89B2-1,Shohei Ohtani,Los Angeles Dodgers,
89B2-2,Hank Aaron,Atlanta Braves,
89B2-3,Noelvi Marte,Cincinnati Reds,RC
89B2-4,Shota Imanaga,Chicago Cubs,RC
89B2-5,Pete Crow-Armstrong,Chicago Cubs,RC
89B2-6,Kyle Tucker,Houston Astros,
89B2-7,Derek Jeter,New York Yankees,
89B2-8,Sonny Gray,St. Louis Cardinals,
89B2-9,Julio Rodríguez,Seattle Mariners,
89B2-10,Gunnar Henderson,Baltimore Orioles,
89B2-11,Bryce Harper,Philadelphia Phillies,
89B2-12,Craig Biggio,Houston Astros,
89B2-13,Luis Castillo,Seattle Mariners,
89B2-14,Spencer Strider,Atlanta Braves,
89B2-15,David Wright,New York Mets,
89B2-16,Ha-Seong Kim,San Diego Padres,
89B2-17,Dansby Swanson,Chicago Cubs,
89B2-18,Heston Kjerstad,Baltimore Orioles,RC
89B2-19,Joe Musgrove,San Diego Padres,
89B2-20,Triston Casas,Boston Red Sox,
89B2-21,Mickey Mantle,New York Yankees,
89B2-22,Salvador Perez,Kansas City Royals,
89B2-23,Prince Fielder,Milwaukee Brewers,
89B2-24,Nolan Jones,Colorado Rockies,
89B2-25,Adrián Beltré,Texas Rangers,
89B2-26,Kirby Puckett,Minnesota Twins,
89B2-27,Juan Soto,New York Yankees,
89B2-28,Aaron Nola,Philadelphia Phillies,
89B2-29,Austin Riley,Atlanta Braves,
89B2-30,Ronald Acuña Jr.,Atlanta Braves,
89B2-31,Jordan Walker,St. Louis Cardinals,
89B2-32,Alex Bregman,Houston Astros,
89B2-33,Davis Schneider,Toronto Blue Jays,RC
89B2-34,Elly De La Cruz,Cincinnati Reds,RC
89B2-35,Randy Johnson,Arizona Diamondbacks,
89B2-36,Austin Wells,New York Yankees,RC
89B2-37,Pedro Martinez,Boston Red Sox,
89B2-38,Matt McLain,Cincinnati Reds,
89B2-39,Aaron Judge,New York Yankees,
89B2-40,Jung Hoo Lee,San Francisco Giants,RC
89B2-41,Jasson Domínguez,New York Yankees,RC
89B2-42,Kyle Schwarber,Philadelphia Phillies,
89B2-43,Mike Piazza,New York Mets,
89B2-44,CJ Abrams,Washington Nationals,
89B2-45,Evan Carter,Texas Rangers,RC
89B2-46,Triston McKenzie,Cleveland Guardians,
89B2-47,Sandy Koufax,Los Angeles Dodgers,
89B2-48,Yoshinobu Yamamoto,Los Angeles Dodgers,RC
89B2-49,Fernando Tatis Jr.,San Diego Padres,
89B2-50,Mike Trout,Angels,
