card_number,name,team,designations
HRC-1,Shohei Ohtani,Angels,
HRC-2,Mike Trout,Angels,
HRC-3,Corbin Carroll,Arizona Diamondbacks,
HRC-4,Ronald Acuña Jr.,Atlanta Braves,
HRC-5,Matt Olson,Atlanta Braves,
HRC-6,Ozzie Albies,Atlanta Braves,
HRC-7,Adley Rutschman,Baltimore Orioles,
HRC-8,Rafael Devers,Boston Red Sox,
HRC-9,Luis Robert Jr.,Chicago White Sox,
HRC-10,Elly De La Cruz,Cincinnati Reds,
HRC-11,Yordan Alvarez,Houston Astros,
HRC-12,Freddie Freeman,Los Angeles Dodgers,
HRC-13,Mookie Betts,Los Angeles Dodgers,
HRC-14,Byron Buxton,Minnesota Twins,
HRC-15,Pete Alonso,New York Mets,
HRC-16,Francisco Lindor,New York Mets,
HRC-17,Aaron Judge,New York Yankees,
HRC-18,Bryce Harper,Philadelphia Phillies,
HRC-19,Henry Davis,Pittsburgh Pirates,
HRC-20,Juan Soto,San Diego Padres,
HRC-21,Fernando Tatis Jr.,San Diego Padres,
HRC-22,Julio Rodríguez,Seattle Mariners,
HRC-23,Nolan Arenado,St. Louis Cardinals,
HRC-24,Paul Goldschmidt,St. Louis Cardinals,
HRC-25,Randy Arozarena,Tampa Bay Rays,
HRC-26,Josh Jung,Texas Rangers,
HRC-27,Vladimir Guerrero Jr.,Toronto Blue Jays,
HRC-28,Bo Bichette,Toronto Blue Jays,
HRC-29,Bobby Witt Jr.,Kansas City Royals,
HRC-30,Jazz Chisholm Jr.,Miami Marlins,
