card_number,name,team,designations
CSMLB-1,Paul Goldschmidt,St. Louis Cardinals,
CSMLB-2,Mike Trout,Angels,
CSMLB-3,Ronald Acuña Jr.,Atlanta Braves,
CSMLB-4,Jordan Lawlar,Arizona Diamondbacks,RC
CSMLB-5,Riley Greene,Detroit Tigers,
CSMLB-6,Luis Robert Jr.,Chicago White Sox,
CSMLB-7,Christian Encarnacion-Strand,Cincinnati Reds,RC
CSMLB-8,Yordan Alvarez,Houston Astros,
CSMLB-9,Mookie Betts,Los Angeles Dodgers,
CSMLB-10,Jazz Chisholm Jr.,Miami Marlins,
CSMLB-11,Ronny Mauricio,New York Mets,RC
CSMLB-12,Sal Frelick,Milwaukee Brewers,RC
CSMLB-13,Aaron Judge,New York Yankees,
CSMLB-14,Bryce Harper,Philadelphia Phillies,
CSMLB-15,Fernando Tatis Jr.,San Diego Padres,
CSMLB-16,Julio Rodríguez,Seattle Mariners,
CSMLB-17,Bobby Witt Jr.,Kansas City Royals,
CSMLB-18,Tyler Soderstrom,Oakland Athletics,RC
CSMLB-19,Vladimir Guerrero Jr.,Toronto Blue Jays,
CSMLB-20,Juan Soto,San Diego Padres,
CSMLB-21,Shohei Ohtani,Angels,
CSMLB-22,Adley Rutschman,Baltimore Orioles,
CSMLB-23,Elly De La Cruz,Cincinnati Reds,RC
CSMLB-24,Pete Alonso,New York Mets,
CSMLB-25,Pete Crow-Armstrong,Chicago Cubs,RC
CSMLB-26,Freddie Freeman,Los Angeles Dodgers,
CSMLB-27,Henry Davis,Pittsburgh Pirates,RC
CSMLB-28,Corey Seager,Texas Rangers,
CSMLB-29,Corbin Carroll,Arizona Diamondbacks,
CSMLB-30,Marco Luciano,San Francisco Giants,RC
CSMLB-31,Matt Olson,Atlanta Braves,
CSMLB-32,Spencer Strider,Atlanta Braves,
CSMLB-33,Gunnar Henderson,Baltimore Orioles,
CSMLB-34,Luis Arraez,Miami Marlins,
CSMLB-35,Jasson Domínguez,New York Yankees,RC
CSMLB-36,Gerrit Cole,New York Yankees,
CSMLB-37,Clayton Kershaw,Los Angeles Dodgers,
CSMLB-38,Noelvi Marte,Cincinnati Reds,RC
CSMLB-39,Joey Votto,Cincinnati Reds,
CSMLB-40,Jose Altuve,Houston Astros,
CSMLB-41,Christian Yelich,Milwaukee Brewers,
CSMLB-42,Francisco Lindor,New York Mets,
CSMLB-43,Trea Turner,Philadelphia Phillies,
CSMLB-44,Manny Machado,San Diego Padres,
CSMLB-45,Nolan Arenado,St. Louis Cardinals,
CSMLB-46,Bo Bichette,Toronto Blue Jays,
CSMLB-47,Evan Carter,Texas Rangers,RC
CSMLB-48,Ceddanne Rafaela,Boston Red Sox,RC
CSMLB-49,Carlos Correa,Minnesota Twins,
CSMLB-50,Junior Caminero,Tampa Bay Rays,RC
CSMLB-51,José Ramírez,Cleveland Guardians,
CSMLB-52,Randy Arozarena,Tampa Bay Rays,
CSMLB-53,Kyle Harrison,San Francisco Giants,RC
CSMLB-54,Masyn Winn,St. Louis Cardinals,RC
CSMLB-55,Shohei Ohtani,Los Angeles Dodgers,
CSMLB-56,Sal Frelick,Milwaukee Brewers,RC
CSMLB-57,Yoshinobu Yamamoto,Los Angeles Dodgers,RC
CSMLB-58,Sonny Gray,St. Louis Cardinals,
CSMLB-59,Alex Bregman,Houston Astros,
CSMLB-60,Zack Gelof,Oakland Athletics,RC
40,70,,
RAJ-1,Ronald Acuña Jr.,Atlanta Braves,
RAJ-2,Ronald Acuña Jr.,Atlanta Braves,
RAJ-3,Ronald Acuña Jr.,Atlanta Braves,
RAJ-4,Ronald Acuña Jr.,Atlanta Braves,
RAJ-5,Ronald Acuña Jr.,Atlanta Braves,
RAJ-6,Ronald Acuña Jr.,Atlanta Braves,
RAJ-7,Ronald Acuña Jr.,Atlanta Braves,
RAJ-8,Ronald Acuña Jr.,Atlanta Braves,
RAJ-9,Ronald Acuña Jr.,Atlanta Braves,
RAJ-10,Ronald Acuña Jr.,Atlanta Braves,
RAJ-11,Ronald Acuña Jr.,Atlanta Braves,
RAJ-12,Ronald Acuña Jr.,Atlanta Braves,
RAJ-13,Ronald Acuña Jr.,Atlanta Braves,
RAJ-14,Ronald Acuña Jr.,Atlanta Braves,
RAJ-15,Ronald Acuña Jr.,Atlanta Braves,
RAJ-16,Ronald Acuña Jr.,Atlanta Braves,
RAJ-17,Ronald Acuña Jr.,Atlanta Braves,
RAJ-18,Ronald Acuña Jr.,Atlanta Braves,
RAJ-19,Ronald Acuña Jr.,Atlanta Braves,
RAJ-20,Ronald Acuña Jr.,Atlanta Braves,
