card_number,name,team,designations
1,Ronald Acuña Jr.,Atlanta Braves,
2,San Diego Padres,San Diego Padres,TC
3,Endy Rodríguez,Pittsburgh Pirates,RC
4,Logan Webb,San Francisco Giants,
5,Owen White,Texas Rangers,RC
6,Detroit Tigers,Detroit Tigers,TC
7,Brendan Donovan,St. Louis Cardinals,
8,Brendan White,Detroit Tigers,RC
9,Joey Wiemer,Milwaukee Brewers,
10,Josh Naylor,Cleveland Guardians,
11,Spencer Strider,Atlanta Braves,
12,Bryan Woo,Seattle Mariners,RC
13,Nick Robertson,Boston Red Sox,RC
14,Michael Massey,Kansas City Royals,
15,José Soriano,Angels,RC
16,Jon Gray,Texas Rangers,
17,Nick Pivetta,Boston Red Sox,
18,Lars Nootbaar,St. Louis Cardinals,
19,Joey Votto,Cincinnati Reds,
20,Pete Alonso,New York Mets,
21,Esteury Ruiz,Oakland Athletics,
22,Rafael Devers,Boston Red Sox,
23,Fernando Tatis Jr.,San Diego Padres,
24,Salvador Perez,Kansas City Royals,
25,Andy Ibáñez,Detroit Tigers,
26,Freddy Peralta,Milwaukee Brewers,
27,Mike Trout,Angels,
28,Luis Matos,San Francisco Giants,RC
29,Kris Bryant,Colorado Rockies,
30,Hunter Brown,Houston Astros,FS
31,Carmen Mlodzinski,Pittsburgh Pirates,RC
32,Samad Taylor,Kansas City Royals,RC
33,Willy Adames,Milwaukee Brewers,
34,Ryan Mountcastle,Baltimore Orioles,
35,Adley Rutschman,Baltimore Orioles,
36,Prelander Berroa,Seattle Mariners,RC
37,CJ Abrams,Washington Nationals,
38,Pete Alonso,New York Mets,CC CL
39,Emerson Hancock,Seattle Mariners,RC
40,Dylan Cease,Chicago White Sox,
41,Geraldo Perdomo,Arizona Diamondbacks,
42,Jorge Mateo,Baltimore Orioles,
43,Daulton Varsho,Toronto Blue Jays,
44,Julio Rodríguez,Seattle Mariners,
45,Félix Bautista,Baltimore Orioles,
46,Paul Goldschmidt,St. Louis Cardinals,
47,Cavan Biggio,Toronto Blue Jays,
48,Bryce Elder,Atlanta Braves,
49,J.P. Crawford,Seattle Mariners,
50,Juan Soto,San Diego Padres,
51,Nestor Cortes Jr.,New York Yankees,
52,Yandy Díaz,Tampa Bay Rays,
53,Nolan Schanuel,Angels,RC
54,Luis Castillo,Seattle Mariners,
55,Sean Murphy,Atlanta Braves,
56,Kyle Bradish,Baltimore Orioles,
57,Chris Bassitt / Zach Eflin / Gerrit Cole,Toronto Blue Jays / Tampa Bay Rays / New York Yankees,LL
58,Isaiah Campbell,Seattle Mariners,RC
59,Brandon Nimmo,New York Mets,
60,Jasson Domínguez,New York Yankees,RC
61,William Contreras,Milwaukee Brewers,
62,Justin Verlander,Houston Astros,
63,Christian Walker,Arizona Diamondbacks,
64,J.D. Davis,San Francisco Giants,
65,Johan Oviedo,Pittsburgh Pirates,
66,Jordan Westburg,Baltimore Orioles,RC
67,Jorge Polanco,Minnesota Twins,
68,Stone Garrett,Washington Nationals,
69,Griffin Canning,Angels,
70,Ronald Acuña Jr.,Atlanta Braves,CC CL
71,Brandon Marsh,Philadelphia Phillies,
72,George Springer,Toronto Blue Jays,
73,Chris Murphy,Boston Red Sox,RC
74,Mickey Moniak,Angels,
75,George Kirby,Seattle Mariners,
76,Sal Frelick,Milwaukee Brewers,RC
77,Yainer Díaz,Houston Astros,
78,Mark Vientos,New York Mets,
79,Seth Brown,Oakland Athletics,
80,JP Sears,Oakland Athletics,
81,Nick Fortes,Miami Marlins,
82,Curtis Mead,Tampa Bay Rays,RC
83,Keaton Winn,San Francisco Giants,RC
84,Alex Bregman,Houston Astros,
85,Jose Ferrer,Washington Nationals,RC
86,José Rodríguez,Chicago White Sox,RC
87,Tony Gonsolin,Los Angeles Dodgers,
88,Orlando Arcia,Atlanta Braves,
89,Tyler Glasnow,Tampa Bay Rays,
90,Oneil Cruz,Pittsburgh Pirates,
91,Matt Wallner,Minnesota Twins,
92,Coco Montes,Colorado Rockies,RC
93,Quinn Priester,Pittsburgh Pirates,RC
94,Byron Buxton,Minnesota Twins,
95,Cole Ragans,Kansas City Royals,
96,Christian Bethancourt,Tampa Bay Rays,
97,Alex Verdugo,Boston Red Sox,
98,José Quintana,New York Mets,
99,Aaron Judge,New York Yankees,
100,Gerrit Cole,New York Yankees,
101,Jordan Romano,Toronto Blue Jays,
102,Freddie Freeman,Los Angeles Dodgers,
103,Brandon Woodruff,Milwaukee Brewers,
104,Connor Wong,Boston Red Sox,
105,Oscar Colás,Chicago White Sox,
106,Adolis García / Kyle Tucker / Julio Rodríguez,Texas Rangers / Houston Astros / Seattle Mariners,LL
107,Shane Bieber,Cleveland Guardians,
108,Jarren Duran,Boston Red Sox,
109,Michael Kopech,Chicago White Sox,
110,Zac Gallen,Arizona Diamondbacks,
111,Grayson Rodriguez,Baltimore Orioles,FS
112,Merrill Kelly,Arizona Diamondbacks,
113,MacKenzie Gore,Washington Nationals,
114,José Ramírez,Cleveland Guardians,
115,Bobby Miller,Los Angeles Dodgers,FS
116,Emmanuel Clase,Cleveland Guardians,
117,AJ Smith-Shawver,Atlanta Braves,RC
118,Nolan Arenado,St. Louis Cardinals,
119,Hunter Greene,Cincinnati Reds,
120,Edwin Díaz,New York Mets,
121,Bailey Ober,Minnesota Twins,
122,Cal Raleigh,Seattle Mariners,
123,Jesús Luzardo,Miami Marlins,
124,Mike Yastrzemski,San Francisco Giants,
125,Jake Burger,Miami Marlins,
126,Philadelphia Phillies,Philadelphia Phillies,TC
127,Ha-Seong Kim,San Diego Padres,
128,Christopher Morel,Chicago Cubs,FS
129,Adbert Alzolay,Chicago Cubs,
130,Grant Hartwig,New York Mets,RC
131,Eduardo Rodriguez,Detroit Tigers,
132,Houston Astros,Houston Astros,TC
133,Elly De La Cruz,Cincinnati Reds,CC CL
134,Adolis García,Texas Rangers,
135,Devin Williams,Milwaukee Brewers,
136,Kyle Schwarber,Philadelphia Phillies,
137,Reid Detmers,Angels,
138,Mookie Betts,Major League Baseball,CC CL
139,Bryson Stott,Philadelphia Phillies,
140,Brad Keller,Kansas City Royals,
141,Elly De La Cruz,Cincinnati Reds,RC
142,Joey Meneses,Washington Nationals,
143,David Bednar,Pittsburgh Pirates,
144,Jacob Amaya,Miami Marlins,RC
145,Christian Yelich,Milwaukee Brewers,
146,Max Fried,Atlanta Braves,
147,JJ Bleday,Oakland Athletics,
148,Alex Kirilloff,Minnesota Twins,
149,Bo Bichette / Yandy Díaz / Corey Seager,Toronto Blue Jays / Tampa Bay Rays / Texas Rangers,LL
150,Corey Seager,Texas Rangers,
151,Seiya Suzuki,Chicago Cubs,
152,Lane Thomas,Washington Nationals,
153,Kyle Finnegan,Washington Nationals,
154,Atlanta Braves,Atlanta Braves,TC
155,Carlos Correa,Minnesota Twins,CC CL
156,Corbin Carroll,Arizona Diamondbacks,
157,Trent Grisham,San Diego Padres,
158,Yennier Cano,Baltimore Orioles,
159,Luis Rengifo,Angels,
160,Ji Hwan Bae,Pittsburgh Pirates,
161,Elias Díaz,Colorado Rockies,
162,Matt Waldron,San Diego Padres,RC
163,Alec Marsh,Kansas City Royals,RC
164,Dansby Swanson,Chicago Cubs,
