card_number,name,team,designations
87ASA-AD,Andre Dawson,Chicago Cubs,
87ASA-AJ,Aaron Judge,New York Yankees,
87ASA-AJO,Andruw Jones,Atlanta Braves,
87ASA-BCRBrandon,Crawford,San Francisco Giants,
87ASA-BH,Bryce Harper,Philadelphia Phillies,
87ASA-BJ,Bo Jackson,Kansas City Royals,
87ASA-BLA,Barry Larkin,Cincinnati Reds,
87ASA-BP,Buster Posey,San Francisco Giants,
87ASA-BR,Brooks Robinson,Baltimore Orioles,
87ASA-BW,Bernie Williams,New York Yankees,
87ASA-CF,Carlton Fisk,Boston Red Sox,
87ASA-CFI,Cecil Fielder,Detroit Tigers,
87ASA-CM,Cedric Mullins,Baltimore Orioles,
87ASA-CR,Cal Ripken Jr.,Baltimore Orioles,
87ASA-CYE,Christian Yelich,Milwaukee Brewers,
87ASA-DM,Don Mattingly,New York Yankees,
87ASA-DMUDale,Murphy,Atlanta Braves,
87ASA-DP,Dustin Pedroia,Boston Red Sox,
87ASA-DS,Darryl Strawberry,New York Mets,
87ASA-DW,Dave Winfield,New York Yankees,
87ASA-DWIDontrelle,Willis,Florida Marlins,
87ASA-DWRDavid,Wright,New York Mets,
87ASA-ED,Eric Davis,Cincinnati Reds,
87ASA-EM,Edgar Martinez,Seattle Mariners,
87ASA-FT,Fernando Tatis Jr.,San Diego Padres,
87ASA-FTH,Frank Thomas,Chicago White Sox,
87ASA-HM,Hideki Matsui,New York Yankees,
87ASA-JA,Jose Altuve,Houston Astros,
87ASA-JB,Johnny Bench,Cincinnati Reds,
87ASA-JBA,Jeff Bagwell,Houston Astros,
87ASA-JCA,Jose Canseco,Oakland Athletics,
87ASA-JMA,Juan Marichal,San Francisco Giants,
87ASA-JP,Jim Palmer,Baltimore Orioles,
87ASA-JR,Jim Rice,Boston Red Sox,
87ASA-JS,Juan Soto,Washington Nationals,
87ASA-JVO,Joey Votto,Cincinnati Reds,
87ASA-KG,Ken Griffey Jr.,Seattle Mariners,
87ASA-KW,Kerry Wood,Chicago Cubs,
87ASA-MC,Matt Chapman,Oakland Athletics,
87ASA-MGAMiguel,Cabrera,Detroit Tigers,
87ASA-MM,Mark McGwire,Oakland Athletics,
87ASA-MOLMatt,Olson,Oakland Athletics,
87ASA-MT,Mike Trout,Angels,
87ASA-NA,Nolan Arenado,St. Louis Cardinals,
87ASA-OS,Ozzie Smith,St. Louis Cardinals,
87ASA-PA,Pete Alonso,New York Mets,
87ASA-PK,Paul Konerko,Chicago White Sox,
87ASA-PM,Paul Molitor,Milwaukee Brewers,
87ASA-PO,Paul O'Neill,New York Yankees,
87ASA-RC,Roger Clemens,Boston Red Sox,
87ASA-RF,Rollie Fingers,Oakland Athletics,
87ASA-RH,Rickey Henderson,Oakland Athletics,
87ASA-RJ,Reggie Jackson,California Angels,
87ASA-RS,Ryne Sandberg,Chicago Cubs,
87ASA-SB,Shane Bieber,Cleveland Guardians,
87ASA-SC,Steve Carlton,Philadelphia Phillies,
87ASA-SHOShohei,Ohtani,Angels,
87ASA-SP,Salvador Perez,Kansas City Royals,
87ASA-SR,Scott Rolen,St. Louis Cardinals,
87ASA-TH,Torii Hunter,Minnesota Twins,
87ASA-VGJ,Vladimir Guerrero Jr.,Toronto Blue Jays,
87ASA-WBUWalker,Buehler,Los Angeles Dodgers,
87ASA-YMOYadier,Molina,St. Louis Cardinals,
