card_number,name,team,designations
GN-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
GN-2,Fernando Tatis Jr.,San Diego Padres,
GN-3,Juan Soto,Washington Nationals,
GN-4,Wander Franco,Tampa Bay Rays,RC
GN-5,Jo Adell,Angels,
GN-6,Shohei Ohtani,Angels,
GN-8,Ryan Mountcastle,Baltimore Orioles,
GN-10,Luis Robert,Chicago White Sox,
GN-11,Andrew Vaughn,Chicago White Sox,
GN-12,Casey Mize,Detroit Tigers,
GN-13,Shane Bieber,Cleveland Indians,
GN-15,Yordan Alvarez,Houston Astros,
GN-16,Gavin Lux,Los Angeles Dodgers,
GN-19,Trevor Rogers,Miami Marlins,
GN-20,Alex Kirilloff,Minnesota Twins,
GN-21,Pete Alonso,New York Mets,
GN-22,Gleyber Torres,New York Yankees,
GN-24,Ke'Bryan Hayes,Pittsburgh Pirates,
GN-25,Austin Meadows,Tampa Bay Rays,
GN-26,Joey Bart,San Francisco Giants,
GN-27,Jarred Kelenic,Seattle Mariners,
GN-28,Dylan Carlson,St. Louis Cardinals,
GN-29,Bo Bichette,Toronto Blue Jays,
GN-30,Eloy Jimenez,Chicago White Sox,
GN-31,Brandon Marsh,Angels,
GN-32,Reid Detmers,Angels,
GN-35,Austin Riley,Atlanta Braves,
GN-36,Jarren Duran,Boston Red Sox,
GN-37,Bobby Dalbec,Boston Red Sox,
GN-38,Yoan Moncada,Chicago White Sox,
GN-39,Jonathan India,Cincinnati Reds,
GN-40,Shane Bieber,Cleveland Guardians,
GN-41,Akil Baddoo,Detroit Tigers,
GN-43,Walker Buehler,Los Angeles Dodgers,
GN-44,Freddy Peralta,Milwaukee Brewers,
GN-45,Corbin Burnes,Milwaukee Brewers,
GN-46,Trevor Larnach,Minnesota Twins,
GN-47,Luis Gil,New York Yankees,
GN-48,Oneil Cruz,Pittsburgh Pirates,
GN-49,Logan Webb,San Francisco Giants,
GN-50,Kyle Lewis,Seattle Mariners,
GN-51,Jack Flaherty,St. Louis Cardinals,
GN-52,Vidal Brujan,Tampa Bay Rays,
GN-53,Shane Baz,Tampa Bay Rays,
GN-55,Randy Arozarena,Tampa Bay Rays,
GN-57,Cedric Mullins,Baltimore Orioles,
GN-58,Triston McKenzie,Cleveland Guardians,
GN-59,Tyler O'Neill,St. Louis Cardinals,
GN-60,Bryan Reynolds,Pittsburgh Pirates,
