card_number,name,team,designations
87BA-AJO,Andruw Jones,Atlanta Braves,
87BA-AK,Alex Kirilloff,Minnesota Twins,
87BA-AM,Andrew McCutchen,Philadelphia Phillies,
87BA-ARI,Anthony Rizzo,New York Yankees,
87BA-BH,Bryce Harper,Philadelphia Phillies,
87BA-BJ,Bo Jackson,Kansas City Royals,
87BA-BL,Brandon Lowe,Tampa Bay Rays,
87BA-BS,Brady Singer,Kansas City Royals,
87BA-CF,Carlton Fisk,Chicago White Sox,
87BA-CR,Cal Ripken Jr.,Baltimore Orioles,
87BA-CT,Curtis Terry,Texas Rangers,RC
87BA-DC,Dylan Carlson,St. Louis Cardinals,
87BA-DCO,David Cone,New York Yankees,
87BA-DE,Dennis Eckersley,Oakland Athletics,
87BA-DG,Dwight Gooden,New York Mets,
87BA-DM,Don Mattingly,New York Yankees,
87BA-DMU,Dale Murphy,Atlanta Braves,
87BA-DS,Darryl Strawberry,New York Mets,
87BA-DST,Dave Stewart,Oakland Athletics,
87BA-DW,David Wright,New York Mets,
87BA-DWI,Dontrelle Willis,Florida Marlins,
87BA-EM,Eddie Murray,Baltimore Orioles,
87BA-EMA,Edgar Martinez,Seattle Mariners,
87BA-FF,Freddie Freeman,Atlanta Braves,
87BA-FP,Freddy Peralta,Milwaukee Brewers,
87BA-GS,George Springer,Toronto Blue Jays,
87BA-GSH,Gavin Sheets,Chicago White Sox,RC
87BA-JAB,Jose Abreu,Chicago White Sox,
87BA-JB,Johnny Bench,Cincinnati Reds,
87BA-JBA,Joey Bart,San Francisco Giants,
87BA-JBU,Jake Burger,Chicago White Sox,RC
87BA-JCA,Jose Canseco,Oakland Athletics,
87BA-JCO,Jake Cousins,Milwaukee Brewers,RC
87BA-JDU,Jarren Duran,Boston Red Sox,RC
87BA-JGR,Josiah Gray,Washington Nationals,RC
87BA-JIA,Jim Abbott,California Angels,
87BA-JK,Jarred Kelenic,Seattle Mariners,
87BA-JL,Josh Lowe,Tampa Bay Rays,RC
87BA-JM,Joe Musgrove,San Diego Padres,
87BA-JME,John Means,Baltimore Orioles,
87BA-JRE,Jakson Reetz,Washington Nationals,RC
87BA-JV,Joey Votto,Cincinnati Reds,
87BA-JWI,Jesse Winker,Cincinnati Reds,
87BA-KG,Ken Griffey Jr.,Seattle Mariners,
87BA-KH,Ke'Bryan Hayes,Pittsburgh Pirates,
87BA-KLE,Kyle Lewis,Seattle Mariners,
87BA-KW,Kerry Wood,Chicago Cubs,
87BA-LC,Luis Castillo,Cincinnati Reds,
87BA-LR,Luis Robert,Chicago White Sox,
87BA-LV,Luke Voit,New York Yankees,
87BA-LWI,Luke Williams,Philadelphia Phillies,RC
87BA-MC,Miguel Cabrera,Detroit Tigers,
87BA-MK,Max Kepler,Minnesota Twins,
87BA-MKR,Max Kranick,Pittsburgh Pirates,RC
87BA-MMC,Mark McGwire,Oakland Athletics,
87BA-MS,Marcus Stroman,New York Mets,
87BA-MT,Mike Trout,Angels,
87BA-NA,Nolan Arenado,St. Louis Cardinals,
87BA-NCR,Nelson Cruz,Tampa Bay Rays,
87BA-NR,Nolan Ryan,Houston Astros,
87BA-OS,Ozzie Smith,St. Louis Cardinals,
87BA-PA,Pete Alonso,New York Mets,
87BA-PD,Paul DeJong,St. Louis Cardinals,
87BA-PG,Paul Goldschmidt,St. Louis Cardinals,
87BA-RAJ,Ronald Acuña Jr.,Atlanta Braves,
87BA-RCO,Roansy Contreras,Pittsburgh Pirates,RC
87BA-RDE,Reid Detmers,Angels,RC
87BA-RH,Ryan Howard,Philadelphia Phillies,
87BA-RJ,Randy Johnson,Arizona Diamondbacks,
87BA-RM,Ryan Mountcastle,Baltimore Orioles,
87BA-SBA,Shane Baz,Tampa Bay Rays,RC
87BA-SBE,Seth Beer,Arizona Diamondbacks,RC
87BA-SF,Stuart Fairchild,Arizona Diamondbacks,RC
87BA-SG,Sonny Gray,Cincinnati Reds,
87BA-SR,Scott Rolen,Philadelphia Phillies,
87BA-TG,Tom Glavine,Atlanta Braves,
87BA-TM,Trey Mancini,Baltimore Orioles,
87BA-TR,Trevor Rogers,Miami Marlins,
87BA-TRA,Tim Raines,Chicago White Sox,
87BA-VB,Vidal Brujan,Tampa Bay Rays,RC
87BA-WB,Wade Boggs,Boston Red Sox,
87BA-WC,Will Clark,San Francisco Giants,
87BA-WF,Wander Franco,Tampa Bay Rays,RC
87BA-WM,Whit Merrifield,Kansas City Royals,
87BA-ZL,Zac Lowther,Baltimore Orioles,RC
87BA-ZS,Zack Short,Detroit Tigers,RC
87BA-ZT,Zach Thompson,Miami Marlins,RC
