card_number,name,team,designations
87BA-AGA,Adolis Garcia,Texas Rangers,
87BA-AJ,Andre Jackson,Los Angeles Dodgers,RC
87BA-AL,Alejo Lopez,Cincinnati Reds,RC
87BA-BB,Byron Buxton,Minnesota Twins,
87BA-BC,Brandon Crawford,San Francisco Giants,
87BA-BDC,Bryan De La Cruz,Miami Marlins,RC
87BA-BL,Barry Larkin,Cincinnati Reds,
87BA-BM,Brandon Marsh,Angels,RC
87BA-CM,Casey Mize,Detroit Tigers,
87BA-CMU,Cedric Mullins,Baltimore Orioles,
87BA-EJ,Eloy Jimenez,Chicago White Sox,
87BA-FR,Franmil Reyes,Cleveland Guardians,
87BA-GS,Gary Sheffield,Florida Marlins,
87BA-HC,Hans Crouse,Philadelphia Phillies,RC
87BA-JBE,Jose Berrios,Toronto Blue Jays,
87BA-JD,Josh Donaldson,Minnesota Twins,
87BA-JDU,Jarren Duran,Boston Red Sox,RC
87BA-JM,Jake Meyers,Houston Astros,RC
87BA-JS,Juan Soto,Washington Nationals,
87BA-JY,Juan Yepez,St. Louis Cardinals,RC
87BA-KT,Kyle Tucker,Houston Astros,
87BA-LG,Luis Gil,New York Yankees,RC
87BA-MC,Mark Canha,Oakland Athletics,
87BA-MT,Mike Trout,Angels,
87BA-OC,Oneil Cruz,Pittsburgh Pirates,RC
87BA-PW,Patrick Wisdom,Chicago Cubs,
87BA-RCA,Rodolfo Castro,Pittsburgh Pirates,RC
87BA-RD,Reid Detmers,Angels,RC
87BA-RV,Ryan Vilade,Colorado Rockies,RC
87BA-SB,Shane Baz,Tampa Bay Rays,RC
87BA-SO,Shohei Ohtani,Angels,
87BA-SS,Spencer Strider,Atlanta Braves,RC
87BA-TF,TJ Friedl,Cincinnati Reds,RC
87BA-WF,Wander Franco,Tampa Bay Rays,RC
87BA-ZSH,Zack Short,Detroit Tigers,RC
87BA-MV,Matt Vierling,Philadelphia Phillies,RC
87BA-LN,Lars Nootbaar,St. Louis Cardinals,RC
87BA-MTH,Mason Thompson,San Diego Padres,RC
87BA-TAA,Trey Amburgey,New York Yankees,RC
87BA-TME,Tylor Megill,New York Mets,RC
87BA-HP,Hoy Jun Park,Pittsburgh Pirates,RC
87BA-EMO,Eli Morgan,Cleveland Indians,RC
87BA-SL,Sammy Long,San Francisco Giants,RC
87BA-EC,Edward Cabrera,Miami Marlins,RC
87BA-ECL,Ernie Clement,Cleveland Indians,RC
87BA-AM,Alek Manoah,Toronto Blue Jays,
87BA-JW,Jared Walsh,Angels,
87BA-TGL,Tyler Glasnow,Tampa Bay Rays,
87BA-JKR,John Kruk,Philadelphia Phillies,
87BA-BZ,Barry Zito,Oakland Athletics,
87BA-HR,Hyun-Jin Ryu,Toronto Blue Jays,
87BA-XB,Xander Bogaerts,Boston Red Sox,
87BA-JF,Jack Flaherty,St. Louis Cardinals,
87BA-TA,Tim Anderson,Chicago White Sox,
87BA-AB,Alex Bregman,Houston Astros,
87BA-JSM,John Smoltz,Atlanta Braves,
87BA-JA,Jose Altuve,Houston Astros,
87BA-MMA,Manny Machado,San Diego Padres,
87BA-RC,Rod Carew,California Angels,
87BA-FTJ,Fernando Tatis Jr.,San Diego Padres,
87BA-I,Ichiro,Seattle Mariners,
87BA-DJ,Derek Jeter,New York Yankees,
87BA-AA,Aaron Ashby,Milwaukee Brewers,RC
87BA-MY,Mike Yastrzemski,San Francisco Giants,
87BA-AD,Andre Dawson,Chicago Cubs,
87BA-DL,DJ LeMahieu,New York Yankees,
87BA-ABA,Akil Baddoo,Detroit Tigers,
87BA-AVA,Andrew Vaughn,Chicago White Sox,
87BA-JRO,Julio Rodriguez,Seattle Mariners,RC
87BA-BW,Bobby Witt Jr.,Kansas City Royals,RC
87BA-RHO,Rhys Hoskins,Philadelphia Phillies,
87BA-FT,Frank Thomas,Chicago White Sox,
87BA-JDM,J.D. Martinez,Boston Red Sox,
87BA-GT,Gleyber Torres,New York Yankees,
87BA-LW,Larry Walker,Colorado Rockies,
87BA-ER,Emmanuel Rivera,Kansas City Royals,RC
87BA-RAD,Riley Adams,Washington Nationals,RC
87BA-LG,Logan Gilbert,Seattle Mariners,
