card_number,name,team,designations
21GH-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
21GH-2,Bo Bichette,Toronto Blue Jays,
21GH-3,Nick Castellanos,Cincinnati Reds,
21GH-4,Mike Trout,Angels,
21GH-5,Wander Franco,Tampa Bay Rays,
21GH-6,Anthony Rizzo,Chicago Cubs,
21GH-7,Albert Pujols,Los Angeles Dodgers,
21GH-8,Fernando Tatis Jr.,San Diego Padres,
21GH-9,Shohei Ohtani,Angels,
21GH-10,Shohei Ohtani,Angels,
21GH-11,Ronald Acuña Jr.,Atlanta Braves,
21GH-12,Andrew McCutchen,Philadelphia Phillies,
21GH-13,Miguel Cabrera,Detroit Tigers,
21GH-14,Jesse Winker,Cincinnati Reds,
21GH-15,Mike Yastrzemski,San Francisco Giants,
21GH-16,Jose Altuve,Houston Astros,
21GH-17,Fernando Tatis Jr.,San Diego Padres,
21GH-18,Kyle Schwarber,Washington Nationals,
21GH-19,Aaron Judge,New York Yankees,
21GH-20,Joey Votto,Cincinnati Reds,
