card_number,name,team,designations
BSDA-AS,Juan Soto / Ronald Acuña Jr.,Washington Nationals / Atlanta Braves,
BSDA-AT,Fernando Tatis Jr. / Ronald Acuña Jr.,San Diego Padres / Atlanta Braves,
BSDA-CP,Buster Posey / Will Clark,San Francisco Giants / San Francisco Giants,
BSDA-FM,Wander Franco / Austin Meadows,Tampa Bay Rays / Tampa Bay Rays,RC
BSDA-GA,Ronald Acuña Jr. / Vladimir Guerrero Jr.,Atlanta Braves / Toronto Blue Jays,
BSDA-GB,Bob Gibson / Lou Brock,St. Louis Cardinals / St. Louis Cardinals,
BSDA-GJB,Vladimir Guerrero Jr. / Bo Bichette,Toronto Blue Jays / Toronto Blue Jays,
BSDA-GT,Mike Trout / Ken Griffey Jr.,Angels / Seattle Mariners,
BSDA-IO,Ichiro / Shohei Ohtani,Seattle Mariners / Angels,
BSDA-JJ,Aaron Judge / Derek Jeter,New York Yankees / New York Yankees,
BSDA-JS,Deion Sanders / Bo Jackson,Atlanta Braves / Kansas City Royals,
BSDA-MJ,Chipper Jones / Greg Maddux,Atlanta Braves / Atlanta Braves,
BSDA-MO,Mark McGwire / Matt Olson,Oakland Athletics / Oakland Athletics,
BSDA-MS,Greg Maddux / Ryne Sandberg,Chicago Cubs / Chicago Cubs,
BSDA-PW,Mike Piazza / David Wright,New York Mets / New York Mets,
BSDA-RE,Mariano Rivera / Dennis Eckersley,New York Yankees / Oakland Athletics,
BSDA-RM,Eddie Murray / Cal Ripken Jr.,Baltimore Orioles / Baltimore Orioles,
BSDA-RR,Cal Ripken Jr. / Brooks Robinson,Baltimore Orioles / Baltimore Orioles,
BSDA-SM,Yadier Molina / Ozzie Smith,St. Louis Cardinals / St. Louis Cardinals,
BSDA-TO,Shohei Ohtani / Mike Trout,Angels / Angels,
BSDA-TR,Luis Robert / Frank Thomas,Chicago White Sox / Chicago White Sox,
BSDA-TT,Fernando Tatis Jr. / Mike Trout,San Diego Padres / Angels,
BSDA-WA,David Wright / Pete Alonso,New York Mets / New York Mets,
BSDA-YO,Carl Yastrzemski / David Ortiz,Boston Red Sox / Boston Red Sox,
