card_number,name,team,designations
WTTS-2,Mike Trout,Angels,
WTTS-3,Buster Posey,San Francisco Giants,
WTTS-5,Greg Maddux,Chicago Cubs,
WTTS-6,Cal Ripken Jr.,Baltimore Orioles,
WTTS-9,Ichiro,Seattle Mariners,
WTTS-10,Frank Thomas,Chicago White Sox,
WTTS-11,Juan Soto,Washington Nationals,
WTTS-12,Ronald Acuña Jr.,Atlanta Braves,
WTTS-14,Chipper Jones,Atlanta Braves,
WTTS-15,Freddie Freeman,Atlanta Braves,
WTTS-17,Roger Clemens,Boston Red Sox,
WTTS-20,Kris Bryant,Chicago Cubs,
WTTS-23,Stephen Strasburg,Washington Nationals,
WTTS-24,Vladimir Guerrero Jr.,Toronto Blue Jays,
WTTS-25,Wander Franco,Tampa Bay Rays,
WTTS-27,Joey Votto,Cincinnati Reds,
WTTS-28,Miguel Cabrera,Florida Marlins,
WTTS-29,Alex Bregman,Houston Astros,
WTTS-30,Carlos Correa,Houston Astros,
WTTS-33,Bo Jackson,Kansas City Royals,
WTTS-34,Byron Buxton,Minnesota Twins,
WTTS-35,Jacob deGrom,New York Mets,
WTTS-36,Pete Alonso,New York Mets,
WTTS-37,Don Mattingly,New York Yankees,
WTTS-39,Mark McGwire,Oakland Athletics,
WTTS-42,Yadier Molina,St. Louis Cardinals,
WTTS-43,Bo Bichette,Toronto Blue Jays,
WTTS-44,Johnny Bench,Cincinnati Reds,
WTTS-45,Eddie Murray,Baltimore Orioles,
WTTS-46,Rickey Henderson,Oakland Athletics,
WTTS-49,Derek Jeter,New York Yankees,
WTTS-50,Mike Piazza,Los Angeles Dodgers,
