card_number,name,team,designations
DGDC-1,Mike Trout,Angels,
DGDC-2,Greg Maddux,Atlanta Braves,
DGDC-3,Cal Ripken Jr.,Baltimore Orioles,
DGDC-4,Eddie Murray,Baltimore Orioles,
DGDC-5,Pedro Martinez,Boston Red Sox,
DGDC-7,Carl Yastrzemski,Boston Red Sox,
DGDC-9,Frank Thomas,Chicago White Sox,
DGDC-10,Johnny Bench,Cincinnati Reds,
DGDC-14,Vladimir Guerrero,Montreal Expos,
DGDC-15,Mike Piazza,New York Mets,
DGDC-16,Jacob deGrom,New York Mets,
DGDC-17,Reggie Jackson,New York Yankees,
DGDC-18,Derek Jeter,New York Yankees,
DGDC-20,Rickey Henderson,Oakland Athletics,
DGDC-21,Mark McGwire,Oakland Athletics,
DGDC-22,Mike Schmidt,Philadelphia Phillies,
DGDC-23,Steve Carlton,Philadelphia Phillies,
