card_number,name,team,designations
87BC-1,Juan Soto,Washington Nationals,
87BC-4,Nick Fortes,Miami Marlins,
87BC-5,Casey Mize,Detroit Tigers,
87BC-6,Marcus Stroman,New York Mets,
87BC-8,Willson Contreras,Chicago Cubs,
87BC-10,Rhys Hoskins,Philadelphia Phillies,
87BC-11,Brooks Robinson,Baltimore Orioles,
87BC-12,Jose Altuve,Houston Astros,
87BC-16,Wander Franco,Tampa Bay Rays,
87BC-17,Teoscar Hernandez,Toronto Blue Jays,
87BC-18,Joe Ryan,Minnesota Twins,
87BC-19,Hyun-Jin Ryu,Toronto Blue Jays,
87BC-21,Whit Merrifield,Kansas City Royals,
87BC-22,Seth Beer,Arizona Diamondbacks,
87BC-24,Andre Dawson,Chicago Cubs,
87BC-25,Sandy Alcantara,Miami Marlins,
87BC-26,Nick Castellanos,Cincinnati Reds,
87BC-27,Dale Murphy,Atlanta Braves,
87BC-28,Jon Heasley,Kansas City Royals,
87BC-29,Dylan Carlson,St. Louis Cardinals,
87BC-32,Matt Chapman,Oakland Athletics,
87BC-33,Corbin Burnes,Milwaukee Brewers,
87BC-36,Jorge Polanco,Minnesota Twins,
87BC-38,Mike Piazza,New York Mets,
87BC-39,Aaron Ashby,Milwaukee Brewers,
87BC-43,Shane Baz,Tampa Bay Rays,
87BC-44,Logan Webb,San Francisco Giants,
87BC-47,Mike Trout,Angels,
87BC-48,Freddy Peralta,Milwaukee Brewers,
87BC-49,Mariano Rivera,New York Yankees,
87BC-50,Shohei Ohtani,Angels,
87BC-53,Jake McCarthy,Arizona Diamondbacks,
87BC-54,David Ortiz,Boston Red Sox,
87BC-56,Pete Alonso,New York Mets,
87BC-59,Cedric Mullins,Baltimore Orioles,
87BC-60,George Springer,Toronto Blue Jays,
87BC-61,Pedro Martinez,Boston Red Sox,
87BC-62,Josh Bell,Washington Nationals,
87BC-63,Max Muncy,Los Angeles Dodgers,
87BC-64,Derek Jeter,New York Yankees,
87BC-66,Mitch Haniger,Seattle Mariners,
87BC-68,Roansy Contreras,Pittsburgh Pirates,
87BC-70,Jo Adell,Angels,
87BC-71,Nolan Ryan,Texas Rangers,
87BC-72,J.T. Realmuto,Philadelphia Phillies,
87BC-73,Carl Yastrzemski,Boston Red Sox,
87BC-74,Josh Lowe,Tampa Bay Rays,
87BC-76,Jose Canseco,Oakland Athletics,
87BC-78,Brandon Crawford,San Francisco Giants,
87BC-80,Bryan Reynolds,Pittsburgh Pirates,
87BC-81,Lucas Giolito,Chicago White Sox,
87BC-82,Ryan Vilade,Colorado Rockies,
87BC-83,Kyle Tucker,Houston Astros,
87BC-85,Reggie Jackson,Oakland Athletics,
87BC-86,Jose Siri,Houston Astros,
87BC-87,Sonny Gray,Cincinnati Reds,
87BC-88,Connor Seabold,Boston Red Sox,
87BC-89,Carlos Rodon,Chicago White Sox,
87BC-90,Wade Boggs,Boston Red Sox,
87BC-92,Stan Musial,St. Louis Cardinals,
87BC-95,Johnny Bench,Cincinnati Reds,
87BC-97,Hans Crouse,Philadelphia Phillies,
87BC-98,Oneil Cruz,Pittsburgh Pirates,
87BC-99,Yordan Alvarez,Houston Astros,
87BC-100,Fernando Tatis Jr.,San Diego Padres,
