card_number,name,team,designations
NHC-2,Randy Johnson,Arizona Diamondbacks,
NHC-5,Carlos Rodon,Chicago White Sox,
NHC-6,Corey Kluber,New York Yankees,
NHC-7,Tyler Gilbert,Arizona Diamondbacks,
NHC-8,John Means,Baltimore Orioles,
NHC-9,Lucas Giolito,Chicago White Sox,
NHC-10,Felix Hernandez,Seattle Mariners,
NHC-11,Mark Buehrle,Chicago White Sox,
NHC-14,Randy Johnson,Seattle Mariners,
NHC-15,Nolan Ryan,Texas Rangers,
NHC-16,Nolan Ryan,California Angels,
NHC-17,Nolan Ryan,Houston Astros,
NHC-18,Juan Marichal,San Francisco Giants,
NHC-19,Jim Palmer,Baltimore Orioles,
NHC-20,Bob Gibson,St. Louis Cardinals,
NHC-22,Sean Manaea,Oakland Athletics,
NHC-23,Joe Musgrove,San Diego Padres,
