card_number,name,team,designations
T87C-1,Shohei Ohtani,Angels,
T87C-2,Randy Arozarena,Tampa Bay Rays,
T87C-4,Yadier Molina,St. Louis Cardinals,
T87C-7,Anthony Rizzo,New York Yankees,
T87C-9,Luis Robert,Chicago White Sox,
T87C-10,Paul Goldschmidt,St. Louis Cardinals,
T87C-11,Josh Donaldson,Minnesota Twins,
T87C-12,Connor Wong,Boston Red Sox,RC
T87C-13,Robin Yount,Milwaukee Brewers,
T87C-14,Andre Jackson,Los Angeles Dodgers,RC
T87C-15,Xander Bogaerts,Boston Red Sox,
T87C-16,Cal Raleigh,Seattle Mariners,RC
T87C-17,Vidal Brujan,Tampa Bay Rays,RC
T87C-20,Jarred Kelenic,Seattle Mariners,
T87C-21,Trevor Story,Colorado Rockies,
T87C-22,Tylor Megill,New York Mets,RC
T87C-23,Rafael Devers,Boston Red Sox,
T87C-24,Ozzie Smith,St. Louis Cardinals,
T87C-25,Juan Soto,Washington Nationals,
T87C-28,Jose Ramirez,Cleveland Indians,
T87C-29,Luis Gil,New York Yankees,RC
T87C-30,Yoan Moncada,Chicago White Sox,
T87C-31,Miguel Cabrera,Detroit Tigers,
T87C-32,Don Mattingly,New York Yankees,
T87C-33,Bo Jackson,Kansas City Royals,
T87C-34,Randy Johnson,Seattle Mariners,
T87C-37,Aaron Judge,New York Yankees,
T87C-38,Freddie Freeman,Atlanta Braves,
T87C-39,Vladimir Guerrero,Montreal Expos,
T87C-40,Joey Gallo,New York Yankees,
T87C-41,Mike Yastrzemski,San Francisco Giants,
T87C-42,Rickey Henderson,Oakland Athletics,
T87C-44,Manny Machado,San Diego Padres,
T87C-45,Frank Thomas,Chicago White Sox,
T87C-46,Edward Cabrera,Miami Marlins,
T87C-47,Alex Bregman,Houston Astros,
T87C-49,Jacob deGrom,New York Mets,
T87C-50,Mike Trout,Angels,
T87C-51,Matt Olson,Oakland Athletics,
T87C-52,Kevin Gausman,San Francisco Giants,
T87C-53,Nolan Ryan,Houston Astros,
T87C-54,Shane Bieber,Cleveland Indians,
T87C-55,Josiah Gray,Washington Nationals,RC
T87C-57,Joey Votto,Cincinnati Reds,
T87C-58,Wander Franco,Tampa Bay Rays,RC
T87C-59,Jesse Winker,Cincinnati Reds,
T87C-60,Pete Alonso,New York Mets,
T87C-61,Reid Detmers,Angels,RC
T87C-63,Ken Griffey Jr.,Seattle Mariners,
T87C-65,Gavin Sheets,Chicago White Sox,RC
T87C-67,Rodolfo Castro,Pittsburgh Pirates,RC
T87C-70,Marcus Semien,Toronto Blue Jays,
T87C-71,Bryce Harper,Philadelphia Phillies,
T87C-72,Anthony Rendon,Angels,
T87C-73,Austin Meadows,Tampa Bay Rays,
T87C-74,Ronald Acuña Jr.,Atlanta Braves,
T87C-75,Nolan Arenado,St. Louis Cardinals,
T87C-76,Christian Yelich,Milwaukee Brewers,
T87C-79,Brandon Marsh,Angels,RC
T87C-80,Mark McGwire,Oakland Athletics,
T87C-81,Jarren Duran,Boston Red Sox,RC
T87C-82,Jack Flaherty,St. Louis Cardinals,
T87C-83,Greg Maddux,Atlanta Braves,
T87C-84,Barry Larkin,Cincinnati Reds,
T87C-85,Byron Buxton,Minnesota Twins,
T87C-86,Cal Ripken Jr.,Baltimore Orioles,
T87C-87,Ichiro,Seattle Mariners,
T87C-88,Jazz Chisholm Jr.,Miami Marlins,
T87C-89,Jose Abreu,Chicago White Sox,
T87C-91,Will Clark,San Francisco Giants,
T87C-92,Ryne Sandberg,Chicago Cubs,
T87C-93,Jake Burger,Chicago White Sox,RC
T87C-94,Gerrit Cole,New York Yankees,
T87C-97,Ke'Bryan Hayes,Pittsburgh Pirates,
T87C-99,Eddie Murray,Baltimore Orioles,
T87C-100,Fernando Tatis Jr.,San Diego Padres,
