card_number,name,team,designations
TS-1,Bryce Harper,Washington Nationals,
TS-2,Carlos Correa,Houston Astros,
TS-3,Joey Votto,Cincinnati Reds,
TS-4,Corey Seager,Los Angeles Dodgers,
TS-5,Adam Jones,Baltimore Orioles,
TS-6,Chris Sale,Boston Red Sox,
TS-7,Jose Altuve,Houston Astros,
TS-8,Dexter Fowler,St. Louis Cardinals,
TS-9,George Springer,Houston Astros,
TS-10,Charlie Blackmon,Colorado Rockies,
TS-11,Khris Davis,Oakland Athletics,
TS-12,Trevor Story,Colorado Rockies,
TS-13,Alex Wood,Los Angeles Dodgers,
TS-14,Domingo Santana,Milwaukee Brewers,
TS-15,Anthony Rizzo,Chicago Cubs,
TS-16,Paul Goldschmidt,Arizona Diamondbacks,
TS-17,Francisco Lindor,Cleveland Indians,
TS-18,Javier Baez,Chicago Cubs,
TS-19,Aaron Judge,New York Yankees,
TS-20,Ryon Healy,Oakland Athletics,
TS-21,Trey Mancini,Baltimore Orioles,
TS-22,Ben Gamel,Seattle Mariners,
TS-23,Mitch Haniger,Seattle Mariners,
TS-24,Matt Carpenter,St. Louis Cardinals,
TS-25,Cody Bellinger,Los Angeles Dodgers,
TS-26,Cal Ripken Jr.,Baltimore Orioles,
TS-27,Don Mattingly,New York Yankees,
TS-28,Frank Thomas,Chicago White Sox,
TS-29,Barry Larkin,Cincinnati Reds,
TS-30,John Smoltz,Atlanta Braves,
TS-31,Brooks Robinson,Baltimore Orioles,
TS-32,Craig Biggio,Houston Astros,
TS-33,Jim Palmer,Baltimore Orioles,
TS-34,Roy Halladay,Philadelphia Phillies,
TS-35,Ivan Rodriguez,Texas Rangers,
TS-36,Roberto Alomar,Toronto Blue Jays,
TS-37,Darryl Strawberry,New York Mets,
TS-38,Johnny Damon,Boston Red Sox,
TS-39,Andres Galarraga,Colorado Rockies,
TS-40,Eric Davis,Cincinnati Reds,
TS-41,George Brett,Kansas City Royals,
TS-42,Willie McCovey,San Francisco Giants,
TS-43,Andre Dawson,Chicago Cubs,
TS-44,Tom Seaver,New York Mets,
TS-45,Jose Canseco,Oakland Athletics,
TS-46,Nolan Arenado,Colorado Rockies,
TS-47,Kris Bryant,Chicago Cubs,
TS-48,Miguel Sano,Minnesota Twins,
TS-49,Eric Thames,Milwaukee Brewers,
TS-50,Kyle Seager,Seattle Mariners,
TS-51,Michael Fulmer,Detroit Tigers,
TS-52,Joe Panik,San Francisco Giants,
TS-53,Jean Segura,Seattle Mariners,
TS-54,Aledmys Diaz,St. Louis Cardinals,
TS-55,Kevin Kiermaier,Tampa Bay Rays,
TS-56,Keon Broxton,Milwaukee Brewers,
TS-57,Bradley Zimmer,Cleveland Indians,
TS-58,Christian Arroyo,San Francisco Giants,
TS-59,Mike Trout,Angels,
TS-60,Daniel Murphy,Washington Nationals,
TS-61,Alex Bregman,Houston Astros,
TS-62,Andrew Benintendi,Boston Red Sox,
TS-63,Luis Severino,New York Yankees,
TS-64,Didi Gregorius,New York Yankees,
TS-65,Dellin Betances,New York Yankees,
TS-66,Hunter Renfroe,San Diego Padres,
TS-67,Jose Berrios,Minnesota Twins,
TS-68,Ken Giles,Houston Astros,
TS-69,Dansby Swanson,Atlanta Braves,
