card_number,name,team,designations
SSS-1,Mike Trout,Angels,
SSS-2,Jose Altuve,Houston Astros,
SSS-3,Josh Donaldson,Toronto Blue Jays,
SSS-4,Addison Russell,Chicago Cubs,
SSS-5,Carlos Correa,Houston Astros,
SSS-6,Corey Seager,Los Angeles Dodgers,
SSS-7,Jose Bautista,Toronto Blue Jays,
SSS-8,Wil Myers,San Diego Padres,
SSS-9,Manny Machado,Baltimore Orioles,
SSS-10,Trea Turner,Washington Nationals,
SSS-11,Yu Darvish,Los Angeles Dodgers,
SSS-12,Clayton Kershaw,Los Angeles Dodgers,
SSS-13,Miguel Sano,Minnesota Twins,
SSS-14,Nelson Cruz,Seattle Mariners,
SSS-15,Chris Sale,Boston Red Sox,
SSS-16,Yoan Moncada,Chicago White Sox,RC
SSS-17,Miguel Cabrera,Detroit Tigers,
SSS-18,Felix Hernandez,Seattle Mariners,
SSS-19,Freddie Freeman,Atlanta Braves,
SSS-20,Noah Syndergaard,New York Mets,
SSS-21,Adam Jones,Baltimore Orioles,
SSS-22,Gary Sanchez,New York Yankees,
SSS-23,Nolan Arenado,Colorado Rockies,
SSS-24,Evan Longoria,Tampa Bay Rays,
SSS-25,Max Scherzer,Washington Nationals,
SSS-26,Justin Verlander,Houston Astros,
SSS-27,Andrew Benintendi,Boston Red Sox,
SSS-28,Khris Davis,Oakland Athletics,
SSS-29,Eric Hosmer,Kansas City Royals,
SSS-30,Aaron Judge,New York Yankees,
SSS-31,Bryce Harper,Washington Nationals,
SSS-32,Yadier Molina,St. Louis Cardinals,
SSS-33,Joey Votto,Cincinnati Reds,
SSS-34,Paul Goldschmidt,Arizona Diamondbacks,
SSS-35,Francisco Lindor,Cleveland Indians,
SSS-36,Michael Conforto,New York Mets,
SSS-37,Robinson Cano,Seattle Mariners,
SSS-38,Eric Thames,Milwaukee Brewers,
SSS-39,George Springer,Houston Astros,
SSS-40,Cody Bellinger,Los Angeles Dodgers,
SSS-41,Daniel Murphy,Washington Nationals,
SSS-42,Kris Bryant,Chicago Cubs,
SSS-43,Giancarlo Stanton,Miami Marlins,
SSS-44,Anthony Rizzo,Chicago Cubs,
SSS-45,Ichiro,Miami Marlins,
SSS-46,Andrew McCutchen,Pittsburgh Pirates,
SSS-47,Mookie Betts,Boston Red Sox,
SSS-48,Matt Kemp,Atlanta Braves,
SSS-49,Yoenis Cespedes,New York Mets,
SSS-50,Buster Posey,San Francisco Giants,
