card_number,name,team,designations
II-1,Ted Williams,Boston Red Sox,
II-2,Al Kaline,Detroit Tigers,
II-3,Nomar Garciaparra,Boston Red Sox,
II-4,Ichiro,Seattle Mariners,
II-5,Mike Trout,Angels,
II-6,Albert Pujols,St. Louis Cardinals,
II-7,Shohei Ohtani,Angels,RC
II-8,Rafael Devers,Boston Red Sox,RC
II-9,Cody Bellinger,Los Angeles Dodgers,
II-10,Andrew Benintendi,Boston Red Sox,
II-11,Corey Seager,Los Angeles Dodgers,
II-12,Aaron Judge,New York Yankees,
II-13,Mark McGwire,Oakland Athletics,
II-14,Dwight Gooden,New York Mets,
II-15,Mike Piazza,Los Angeles Dodgers,
II-16,Cal Ripken Jr.,Baltimore Orioles,
II-17,Andruw Jones,Atlanta Braves,
II-18,Billy Williams,Chicago Cubs,
II-19,Bryce Harper,Washington Nationals,
II-20,Buster Posey,San Francisco Giants,
II-21,Carlos Correa,Houston Astros,
II-22,Chipper Jones,Atlanta Braves,
II-23,Carlton Fisk,Boston Red Sox,
II-24,Darryl Strawberry,New York Mets,
II-25,Derek Jeter,New York Yankees,
II-26,Dustin Pedroia,Boston Red Sox,
II-27,Gary Sanchez,New York Yankees,
II-28,Jackie Robinson,Brooklyn Dodgers,
II-29,Yasiel Puig,Los Angeles Dodgers,
II-30,Johnny Bench,Cincinnati Reds,
II-31,Jose Abreu,Chicago White Sox,
II-32,Jose Canseco,Oakland Athletics,
II-33,Justin Verlander,Detroit Tigers,
II-34,Evan Longoria,Tampa Bay Rays,
II-35,Willie McCovey,San Francisco Giants,
II-36,Jeff Bagwell,Houston Astros,
II-37,Joey Votto,Cincinnati Reds,
II-38,Masahiro Tanaka,New York Yankees,
II-39,Paul DeJong,St. Louis Cardinals,
II-40,Trey Mancini,Baltimore Orioles,
II-41,Ryan Braun,Milwaukee Brewers,
II-42,Stephen Strasburg,Washington Nationals,
II-43,Rod Carew,Minnesota Twins,
II-44,Tom Seaver,New York Mets,
II-45,Trea Turner,Washington Nationals,
II-46,Tim Raines,Montréal Expos,
II-47,Amed Rosario,New York Mets,RC
II-48,Rhys Hoskins,Philadelphia Phillies,RC
II-49,Francisco Lindor,Cleveland Indians,
II-50,Victor Robles,Washington Nationals,RC
LITM-1,Rafael Devers,Boston Red Sox,RC
LITM-2,Shohei Ohtani,Angels,RC
LITM-3,Byron Buxton,Minnesota Twins,
LITM-4,Ozzie Albies,Atlanta Braves,RC
LITM-5,Kyle Schwarber,Chicago Cubs,
LITM-6,Addison Russell,Chicago Cubs,
LITM-7,Javier Baez,Chicago Cubs,
LITM-8,Jose Abreu,Chicago White Sox,
LITM-9,Charlie Blackmon,Colorado Rockies,
LITM-10,George Springer,Houston Astros,
LITM-11,Alex Bregman,Houston Astros,
LITM-12,Marcell Ozuna,St. Louis Cardinals,
LITM-13,Clayton Kershaw,Los Angeles Dodgers,
LITM-14,Christian Yelich,Milwaukee Brewers,
