card_number,name,team,designations
OD-1,Robinson Cano,Seattle Mariners,
OD-2,Adrian Beltre,Texas Rangers,
OD-3,Carlos Correa,Houston Astros,
OD-4,Miguel Sano,Minnesota Twins,
OD-5,Cody Bellinger,Los Angeles Dodgers,
OD-6,Salvador Perez,Kansas City Royals,
OD-7,Wil Myers,San Diego Padres,
OD-8,Mike Trout,Angels,
OD-9,Noah Syndergaard,New York Mets,
OD-10,Yadier Molina,St. Louis Cardinals,
OD-11,Giancarlo Stanton,Miami Marlins,
OD-12,Freddie Freeman,Atlanta Braves,
OD-13,Buster Posey,San Francisco Giants,
OD-14,Francisco Lindor,Cleveland Indians,
OD-15,Andrew McCutchen,Pittsburgh Pirates,
OD-16,Miguel Cabrera,Detroit Tigers,
OD-17,Kris Bryant,Chicago Cubs,
OD-18,Josh Donaldson,Toronto Blue Jays,
OD-19,Nolan Arenado,Colorado Rockies,
OD-20,Joey Votto,Cincinnati Reds,
OD-21,Evan Longoria,Tampa Bay Rays,
OD-22,Aaron Judge,New York Yankees,
OD-23,Aaron Nola,Philadelphia Phillies,
OD-24,Khris Davis,Oakland Athletics,
OD-25,Bryce Harper,Washington Nationals,
OD-26,Yoan Moncada,Chicago White Sox,
OD-27,Andrew Benintendi,Boston Red Sox,
OD-28,Eric Thames,Milwaukee Brewers,
OD-29,Manny Machado,Baltimore Orioles,
OD-30,Paul Goldschmidt,Arizona Diamondbacks,
