card_number,name,team,designations
83-1,Ryne Sandberg,Chicago Cubs,
83-2,Hank Aaron,Atlanta Braves,
83-3,Andrew McCutchen,Pittsburgh Pirates,
83-4,Mookie Betts,Boston Red Sox,
83-5,Jacob deGrom,New York Mets,
83-6,Noah Syndergaard,New York Mets,
83-7,Frank Thomas,Chicago White Sox,
83-8,Khris Davis,Oakland Athletics,
83-9,Alex Verdugo,Los Angeles Dodgers,RC
83-10,Eric Thames,Milwaukee Brewers,
83-11,Matt Carpenter,St. Louis Cardinals,
83-12,Carlos Martinez,St. Louis Cardinals,
83-13,Mike Trout,Angels,
83-14,Rafael Devers,Boston Red Sox,RC
83-15,Ian Happ,Chicago Cubs,RC
83-16,Clayton Kershaw,Los Angeles Dodgers,
83-17,Dominic Smith,New York Mets,RC
83-18,Nolan Ryan,Houston Astros,
83-19,Nick Williams,Philadelphia Phillies,RC
83-20,Alex Wood,Los Angeles Dodgers,
83-21,Jake Arrieta,Chicago Cubs,
83-22,Giancarlo Stanton,Miami Marlins,
83-23,Kris Bryant,Chicago Cubs,
83-24,Aaron Judge,New York Yankees,
83-25,Yu Darvish,Los Angeles Dodgers,
83-26,Brian Dozier,Minnesota Twins,
83-27,Charlie Blackmon,Colorado Rockies,
83-28,Luis Severino,New York Yankees,
83-29,Harrison Bader,St. Louis Cardinals,RC
83-30,Rhys Hoskins,Philadelphia Phillies,RC
83-31,Jose Altuve,Houston Astros,
83-32,Manny Machado,Baltimore Orioles,
83-33,Michael Fulmer,Detroit Tigers,
83-34,Kyle Seager,Seattle Mariners,
83-35,Nelson Cruz,Seattle Mariners,
83-36,Stephen Strasburg,Washington Nationals,
83-37,Miguel Sano,Minnesota Twins,
83-38,Matt Kemp,Atlanta Braves,
83-39,Cal Ripken Jr.,Baltimore Orioles,
83-40,Ozzie Albies,Atlanta Braves,RC
83-41,Miguel Cabrera,Detroit Tigers,
83-42,Yadier Molina,St. Louis Cardinals,
83-43,Andrew Benintendi,Boston Red Sox,
83-44,Roy Halladay,Philadelphia Phillies,
83-45,Josh Donaldson,Toronto Blue Jays,
83-46,Dansby Swanson,Atlanta Braves,
83-47,Jose Berrios,Minnesota Twins,
83-48,Darryl Strawberry,New York Mets,
83-49,Freddie Freeman,Atlanta Braves,
83-50,Amed Rosario,New York Mets,RC
83-51,Buster Posey,San Francisco Giants,
83-52,Jeff Bagwell,Houston Astros,
83-53,Willie Calhoun,Texas Rangers,RC
83-54,Anthony Rizzo,Chicago Cubs,
83-55,Justin Upton,Angels,
83-56,Don Mattingly,New York Yankees,
83-57,Barry Larkin,Cincinnati Reds,
83-58,Nolan Arenado,Colorado Rockies,
83-59,Yoan Moncada,Chicago White Sox,
83-60,Justin Turner,Los Angeles Dodgers,
83-61,Felix Hernandez,Seattle Mariners,
83-62,Sandy Koufax,Los Angeles Dodgers,
83-63,Kenta Maeda,Los Angeles Dodgers,
83-64,Robinson Cano,Seattle Mariners,
83-65,Edwin Encarnacion,Cleveland Indians,
83-66,Daniel Murphy,Washington Nationals,
83-67,Ichiro,Miami Marlins,
83-68,Derek Jeter,New York Yankees,
83-69,Tom Glavine,Atlanta Braves,
83-70,Clint Frazier,New York Yankees,RC
83-71,Craig Kimbrel,Boston Red Sox,
83-72,Didi Gregorius,New York Yankees,
83-73,Adam Jones,Baltimore Orioles,
83-74,Gary Sanchez,New York Yankees,
83-75,Max Scherzer,Washington Nationals,
83-76,Ryan McMahon,Colorado Rockies,RC
83-77,Byron Buxton,Minnesota Twins,
83-78,Masahiro Tanaka,New York Yankees,
83-79,Jose Canseco,Oakland Athletics,
83-80,George Springer,Houston Astros,
83-81,Kyle Schwarber,Chicago Cubs,
83-82,Trea Turner,Washington Nationals,
83-83,Paul Goldschmidt,Arizona Diamondbacks,
83-84,Bryce Harper,Washington Nationals,
83-85,Victor Robles,Washington Nationals,RC
83-86,Javier Baez,Chicago Cubs,
83-87,Cody Bellinger,Los Angeles Dodgers,
83-88,John Smoltz,Atlanta Braves,
83-89,Bo Jackson,Kansas City Royals,
83-90,J.P. Crawford,Philadelphia Phillies,RC
83-91,Eric Hosmer,Kansas City Royals,
83-92,Carlos Correa,Houston Astros,
83-93,Chris Sale,Boston Red Sox,
83-94,Wil Myers,San Diego Padres,
83-95,Francisco Lindor,Cleveland Indians,
83-96,Alex Bregman,Houston Astros,
83-97,Corey Seager,Los Angeles Dodgers,
83-98,Justin Verlander,Houston Astros,
83-99,Addison Russell,Chicago Cubs,
83-100,Wade Boggs,Boston Red Sox,
