card_number,name,team,designations
86BC-1,Mike Trout,Angels,
86BC-2,Jose Canseco,Oakland Athletics,
86BC-3,Brady Singer,Kansas City Royals,RC
86BC-4,Clayton Kershaw,Los Angeles Dodgers,
86BC-5,Gerrit Cole,New York Yankees,
86BC-6,Austin Meadows,Tampa Bay Rays,
86BC-7,Hank Aaron,Atlanta Braves,
86BC-8,Ryan Mountcastle,Baltimore Orioles,RC
86BC-9,Yoan Moncada,Chicago White Sox,
86BC-10,Joey Gallo,Texas Rangers,
86BC-11,Cody Bellinger,Los Angeles Dodgers,
86BC-12,Freddie Freeman,Atlanta Braves,
86BC-13,Mookie Betts,Los Angeles Dodgers,
86BC-14,Ke'Bryan Hayes,Pittsburgh Pirates,RC
86BC-15,Kris Bubic,Kansas City Royals,RC
86BC-16,Nick Madrigal,Chicago White Sox,RC
86BC-17,Christian Yelich,Milwaukee Brewers,
86BC-18,Leody Taveras,Texas Rangers,RC
86BC-19,Yadier Molina,St. Louis Cardinals,
86BC-20,Bryce Harper,Philadelphia Phillies,
86BC-21,Deivi Garcia,New York Yankees,RC
86BC-22,Shohei Ohtani,Angels,
86BC-23,Dylan Carlson,St. Louis Cardinals,RC
86BC-24,Luis Patiño,San Diego Padres,RC
86BC-25,Greg Maddux,Atlanta Braves,
86BC-26,Miguel Cabrera,Detroit Tigers,
86BC-27,Josh Donaldson,Minnesota Twins,
86BC-28,Xander Bogaerts,Boston Red Sox,
86BC-29,Trevor Story,Colorado Rockies,
86BC-30,Alex Bregman,Houston Astros,
86BC-31,Keston Hiura,Milwaukee Brewers,
86BC-32,Ozzie Smith,St. Louis Cardinals,
86BC-33,Keibert Ruiz,Los Angeles Dodgers,RC
86BC-34,Nolan Ryan,Houston Astros,
86BC-35,Vladimir Guerrero Jr.,Toronto Blue Jays,
86BC-36,Javier Baez,Chicago Cubs,
86BC-37,Shane Bieber,Cleveland Indians,
86BC-38,Jesus Luzardo,Oakland Athletics,
86BC-39,Tyler Stephenson,Cincinnati Reds,RC
86BC-40,Roger Clemens,Boston Red Sox,
86BC-41,Cal Ripken Jr.,Baltimore Orioles,
86BC-42,Sixto Sanchez,Miami Marlins,RC
86BC-43,Ian Anderson,Atlanta Braves,RC
86BC-44,Kris Bryant,Chicago Cubs,
86BC-45,Anderson Tejeda,Texas Rangers,RC
86BC-46,Andres Gimenez,New York Mets,RC
86BC-47,Don Mattingly,New York Yankees,
86BC-48,George Brett,Kansas City Royals,
