card_number,name,team,designations
TTY-1,Juan Soto,Washington Nationals,
TTY-2,Cal Ripken Jr.,Baltimore Orioles,
TTY-3,Nolan Ryan,Texas Rangers,
TTY-4,Derek Jeter,New York Yankees,
TTY-5,Cody Bellinger,Los Angeles Dodgers,
TTY-6,Pete Alonso,New York Mets,
TTY-7,Ken Griffey Jr.,Seattle Mariners,
TTY-8,Bryce Harper,Philadelphia Phillies,
TTY-9,Mike Trout,Angels,
TTY-10,Mark McGwire,Oakland Athletics,
TTY-11,Clayton Kershaw,Los Angeles Dodgers,
TTY-12,Fernando Tatis Jr.,San Diego Padres,RC
TTY-13,David Ortiz,Boston Red Sox,
TTY-14,Cal Ripken Jr.,Baltimore Orioles,
TTY-15,Hank Aaron,Atlanta Braves,
TTY-16,Ken Griffey Jr.,Seattle Mariners,
TTY-17,Shohei Ohtani,Angels,
TTY-18,Hank Aaron,Atlanta Braves,
TTY-19,Kris Bryant,Chicago Cubs,
TTY-20,Aaron Judge,New York Yankees,
TTY-21,Derek Jeter,New York Yankees,
TTY-22,Shohei Ohtani,Angels,
TTY-23,Cal Ripken Jr.,Baltimore Orioles,RC
TTY-24,Ronald Acuña Jr.,Atlanta Braves,RC
TTY-25,Aaron Judge,New York Yankees,RC
TTY-26,Chipper Jones,Atlanta Braves,
TTY-27,Stephen Strasburg,Washington Nationals,
TTY-28,Mike Trout,Angels,
TTY-29,Justin Verlander,Detroit Tigers,
TTY-30,Bo Bichette,Toronto Blue Jays,
