card_number,name,team,designations
PDC-1,Mike Trout,Angels,
PDC-2,Hank Aaron,Atlanta Braves,
PDC-3,Cal Ripken Jr.,Baltimore Orioles,
PDC-4,Pedro Martinez,Boston Red Sox,
PDC-5,Jackie Robinson,Brooklyn Dodgers,
PDC-6,Johnny Bench,Cincinnati Reds,
PDC-7,Nolan Ryan,Texas Rangers,
PDC-8,George Brett,Kansas City Royals,
PDC-9,Clayton Kershaw,Los Angeles Dodgers,
PDC-10,Frank Thomas,Chicago White Sox,
PDC-11,Reggie Jackson,New York Yankees,
PDC-12,Derek Jeter,New York Yankees,
PDC-13,Willie Mays,San Francisco Giants,
PDC-14,Ken Griffey Jr.,Seattle Mariners,
PDC-15,Ichiro,Seattle Mariners,
PDC-16,Mariano Rivera,New York Yankees,
PDC-17,Justin Verlander,Houston Astros,
PDC-18,Mike Piazza,New York Mets,
PDC-19,Brooks Robinson,Baltimore Orioles,
PDC-20,Wade Boggs,Boston Red Sox,
PDC-21,Ozzie Smith,St. Louis Cardinals,
PDC-22,Robin Yount,Milwaukee Brewers,
PDC-23,Willie McCovey,San Francisco Giants,
PDC-24,Ernie Banks,Chicago Cubs,
PDC-25,Albert Pujols,Angels,
PDC-26,Rickey Henderson,Oakland Athletics,
PDC-27,Ted Williams,Boston Red Sox,
PDC-28,Roberto Clemente,Pittsburgh Pirates,
PDC-29,Mike Schmidt,Philadelphia Phillies,
PDC-30,Miguel Cabrera,Detroit Tigers,
PDC-31,Bryce Harper,Philadelphia Phillies,
PDC-32,Vladimir Guerrero,Montréal Expos,
PDC-33,Rod Carew,Minnesota Twins,
PDC-34,Tony Gwynn,San Diego Padres,
PDC-35,Chipper Jones,Atlanta Braves,
PDC-36,Joe Morgan,Cincinnati Reds,
PDC-37,Carl Yastrzemski,Boston Red Sox,
PDC-38,Steve Carlton,Philadelphia Phillies,
PDC-39,Juan Soto,Washington Nationals,
PDC-40,Bob Gibson,St. Louis Cardinals,
PDC-41,Warren Spahn,Milwaukee Braves,
PDC-42,Frank Robinson,Baltimore Orioles,
PDC-43,Tom Seaver,New York Mets,
PDC-44,Alex Rodriguez,New York Yankees,
PDC-45,Randy Johnson,Seattle Mariners,
PDC-46,Roger Clemens,Boston Red Sox,
PDC-47,Stan Musial,St. Louis Cardinals,
PDC-48,Greg Maddux,Atlanta Braves,
PDC-49,Kirby Puckett,Minnesota Twins,
PDC-50,Fernando Tatis Jr.,San Diego Padres,
