card_number,name,team,designations
70YTC-1,Mookie Betts,Los Angeles Dodgers,
70YTC-2,Aaron Judge,New York Yankees,
70YTC-3,Clayton Kershaw,Los Angeles Dodgers,
70YTC-4,Derek Jeter,New York Yankees,
70YTC-5,Andrew McCutchen,Philadelphia Phillies,
70YTC-6,Mike Trout,Angels,
70YTC-7,Cal Ripken Jr.,Baltimore Orioles,
70YTC-8,Paul Goldschmidt,St. Louis Cardinals,
70YTC-9,Yadier Molina,St. Louis Cardinals,
70YTC-10,Buster Posey,San Francisco Giants,
70YTC-11,Anthony Rizzo,Chicago Cubs,
70YTC-12,Ronald Acuña Jr.,Atlanta Braves,
70YTC-13,Bryce Harper,Philadelphia Phillies,
70YTC-14,Will Clark,San Francisco Giants,
70YTC-15,Johnny Bench,Cincinnati Reds,
70YTC-16,Gerrit Cole,New York Yankees,
70YTC-17,Gleyber Torres,New York Yankees,
70YTC-18,Pete Alonso,New York Mets,
70YTC-19,Mark McGwire,Oakland Athletics,
70YTC-20,Rickey Henderson,Oakland Athletics,
70YTC-21,Mike Piazza,New York Mets,
70YTC-22,Robin Yount,Milwaukee Brewers,
70YTC-23,Jacob deGrom,New York Mets,
70YTC-24,Tony Gwynn,San Diego Padres,
70YTC-25,Christian Yelich,Milwaukee Brewers,
70YTC-26,Francisco Lindor,Cleveland Indians,
70YTC-27,Ken Griffey Jr.,Seattle Mariners,
70YTC-28,Shohei Ohtani,Angels,
70YTC-29,Fernando Tatis Jr.,San Diego Padres,
70YTC-30,Justin Verlander,Houston Astros,
70YTC-31,Miguel Cabrera,Detroit Tigers,
70YTC-32,Frank Robinson,Baltimore Orioles,
70YTC-33,Javier Baez,Chicago Cubs,
70YTC-34,Bo Bichette,Toronto Blue Jays,
70YTC-35,Chipper Jones,Atlanta Braves,
70YTC-36,Vladimir Guerrero,Montreal Expos,
70YTC-37,Willie Mays,San Francisco Giants,
70YTC-38,Vladimir Guerrero Jr.,Toronto Blue Jays,
70YTC-39,Cody Bellinger,Los Angeles Dodgers,
70YTC-40,Kris Bryant,Chicago Cubs,
70YTC-41,Luis Robert,Chicago White Sox,
70YTC-42,Alex Bregman,Houston Astros,
70YTC-43,Mariano Rivera,New York Yankees,
70YTC-44,Jackie Robinson,Brooklyn Dodgers,
70YTC-45,Ichiro,Seattle Mariners,
70YTC-46,Albert Pujols,Angels,
70YTC-47,Joey Votto,Cincinnati Reds,
70YTC-48,Jose Altuve,Houston Astros,
70YTC-49,Blake Snell,Tampa Bay Rays,
70YTC-50,Ryne Sandberg,Chicago Cubs,
70YTC-51,Bob Gibson,St. Louis Cardinals,
70YTC-52,Nolan Arenado,Colorado Rockies,
70YTC-53,Rafael Devers,Boston Red Sox,
70YTC-54,Don Mattingly,New York Yankees,
70YTC-55,Stephen Strasburg,Washington Nationals,
70YTC-56,George Brett,Kansas City Royals,
70YTC-57,Ozzie Smith,St. Louis Cardinals,
70YTC-58,Al Kaline,Detroit Tigers,
70YTC-59,Mike Schmidt,Philadelphia Phillies,
70YTC-60,Juan Soto,Washington Nationals,
70YTC-61,Reggie Jackson,New York Yankees,
70YTC-62,Matt Chapman,Oakland Athletics,
70YTC-63,Roberto Clemente,Pittsburgh Pirates,
70YTC-64,Roger Clemens,Boston Red Sox,
70YTC-65,Ernie Banks,Chicago Cubs,
70YTC-66,Frank Thomas,Chicago White Sox,
70YTC-67,Nolan Ryan,Texas Rangers,
70YTC-68,Randy Johnson,Arizona Diamondbacks,
70YTC-69,Brooks Robinson,Baltimore Orioles,
70YTC-70,Hank Aaron,Atlanta Braves,
