card_number,name,team,designations
T65-1,Kyle Lewis,Seattle Mariners,
T65-2,Jazz Chisholm,Miami Marlins,RC
T65-3,Mike Trout,Angels,
T65-4,Shohei Ohtani,Angels,
T65-5,Jo Adell,Angels,RC
T65-6,Ronald Acuña Jr.,Atlanta Braves,
T65-7,Ian Anderson,Atlanta Braves,RC
T65-8,Cristian Pache,Atlanta Braves,RC
T65-9,Bobby Dalbec,Boston Red Sox,RC
T65-10,Rafael Devers,Boston Red Sox,
T65-11,Kris Bryant,Chicago Cubs,
T65-12,Javier Baez,Chicago Cubs,
T65-13,Luis Robert,Chicago White Sox,
T65-14,Eloy Jimenez,Chicago White Sox,
T65-15,Joey Votto,Cincinnati Reds,
T65-16,Tyler Stephenson,Cincinnati Reds,RC
T65-17,Ryan Mountcastle,Baltimore Orioles,RC
T65-18,Sixto Sanchez,Miami Marlins,RC
T65-19,Francisco Lindor,New York Mets,
T65-20,Shane Bieber,Cleveland Indians,
T65-21,Nolan Arenado,St. Louis Cardinals,
T65-22,Miguel Cabrera,Detroit Tigers,
T65-23,Casey Mize,Detroit Tigers,RC
T65-24,Alex Bregman,Houston Astros,
T65-25,Justin Verlander,Houston Astros,
T65-26,Mookie Betts,Los Angeles Dodgers,
T65-27,Cody Bellinger,Los Angeles Dodgers,
T65-28,Clayton Kershaw,Los Angeles Dodgers,
T65-29,Christian Yelich,Milwaukee Brewers,
T65-30,Alex Kirilloff,Minnesota Twins,RC
T65-31,Pete Alonso,New York Mets,
T65-32,Jacob deGrom,New York Mets,
T65-33,Aaron Judge,New York Yankees,
T65-34,Giancarlo Stanton,New York Yankees,
T65-35,Gerrit Cole,New York Yankees,
T65-36,Jesus Luzardo,Oakland Athletics,
T65-37,Bryce Harper,Philadelphia Phillies,
T65-38,Alec Bohm,Philadelphia Phillies,RC
T65-39,Andrew McCutchen,Philadelphia Phillies,
T65-40,Ke'Bryan Hayes,Pittsburgh Pirates,RC
T65-41,Fernando Tatis Jr.,San Diego Padres,
T65-42,Manny Machado,San Diego Padres,
T65-43,Joey Bart,San Francisco Giants,RC
T65-44,Yadier Molina,St. Louis Cardinals,
T65-45,Dylan Carlson,St. Louis Cardinals,RC
T65-46,Randy Arozarena,Tampa Bay Rays,
T65-47,Bo Bichette,Toronto Blue Jays,
T65-48,Nate Pearson,Toronto Blue Jays,RC
T65-49,Juan Soto,Washington Nationals,
T65-50,Luis Garcia,Washington Nationals,RC
