card_number,name,team,designations
86AS-1,Shane Bieber,Cleveland Indians,
86AS-2,Tony Gwynn,San Diego Padres,
86AS-3,Max Scherzer,Washington Nationals,
86AS-4,Nolan Ryan,Houston Astros,
86AS-5,Pete Alonso,New York Mets,
86AS-6,Willie Mays,San Francisco Giants,
86AS-7,Alex Bregman,Houston Astros,
86AS-8,Rickey Henderson,Oakland Athletics,
86AS-9,Frank Thomas,Chicago White Sox,
86AS-10,Juan Soto,Washington Nationals,
86AS-11,Cal Ripken Jr.,Baltimore Orioles,
86AS-12,Cody Bellinger,Los Angeles Dodgers,
86AS-13,Chris Sale,Boston Red Sox,
86AS-14,Ozzie Smith,St. Louis Cardinals,
86AS-15,Will Clark,San Francisco Giants,
86AS-16,Stan Musial,St. Louis Cardinals,
86AS-17,Ichiro,Seattle Mariners,
86AS-18,Justin Verlander,Houston Astros,
86AS-19,Mike Piazza,New York Mets,
86AS-20,Roberto Clemente,Pittsburgh Pirates,
86AS-21,Mookie Betts,Los Angeles Dodgers,
86AS-22,Fernando Tatis Jr.,San Diego Padres,
86AS-23,Mike Trout,Angels,
86AS-24,Ryne Sandberg,Chicago Cubs,
86AS-25,Miguel Cabrera,Detroit Tigers,
86AS-26,Ted Williams,Boston Red Sox,
86AS-27,Christian Yelich,Milwaukee Brewers,
86AS-28,George Brett,Kansas City Royals,
86AS-29,Chipper Jones,Atlanta Braves,
86AS-30,Joe Mauer,Minnesota Twins,
86AS-31,Kirby Puckett,Minnesota Twins,
86AS-32,Mark McGwire,Oakland Athletics,
86AS-33,Hank Aaron,Atlanta Braves,
86AS-34,Don Mattingly,New York Yankees,
86AS-35,Bryce Harper,Philadelphia Phillies,
86AS-36,Robin Yount,Milwaukee Brewers,
86AS-37,Yadier Molina,St. Louis Cardinals,
86AS-38,Nolan Arenado,St. Louis Cardinals,
86AS-39,Ronald Acuña Jr.,Atlanta Braves,
86AS-40,Ivan Rodriguez,Texas Rangers,
86AS-41,Derek Jeter,New York Yankees,
86AS-42,Pedro Martinez,Boston Red Sox,
86AS-43,David Ortiz,Boston Red Sox,
86AS-44,Freddie Freeman,Atlanta Braves,
86AS-45,Dale Murphy,Atlanta Braves,
86AS-46,Clayton Kershaw,Los Angeles Dodgers,
86AS-47,Roberto Alomar,Toronto Blue Jays,
86AS-48,Javier Baez,Chicago Cubs,
86AS-49,Ken Griffey Jr.,Seattle Mariners,
86AS-50,Aaron Judge,New York Yankees,
