card_number,name,team,designations
TC65-1,Kyle Lewis,Seattle Mariners,
TC65-2,Jazz Chisholm,Miami Marlins,RC
TC65-3,Mike Trout,Angels,
TC65-4,Shohei Ohtani,Angels,
TC65-5,Jo Adell,Angels,RC
TC65-6,Ronald Acuña Jr.,Atlanta Braves,
TC65-7,Ian Anderson,Atlanta Braves,RC
TC65-8,Cristian Pache,Atlanta Braves,RC
TC65-9,Bobby Dalbec,Boston Red Sox,RC
TC65-10,Rafael Devers,Boston Red Sox,
TC65-11,Kris Bryant,Chicago Cubs,
TC65-12,Javier Baez,Chicago Cubs,
TC65-13,Luis Robert,Chicago White Sox,
TC65-14,Eloy Jimenez,Chicago White Sox,
TC65-15,Joey Votto,Cincinnati Reds,
TC65-16,Tyler Stephenson,Cincinnati Reds,RC
TC65-17,Ryan Mountcastle,Baltimore Orioles,RC
TC65-18,Sixto Sanchez,Miami Marlins,RC
TC65-19,Francisco Lindor,New York Mets,
TC65-20,Shane Bieber,Cleveland Indians,
TC65-21,Nolan Arenado,St. Louis Cardinals,
TC65-22,Miguel Cabrera,Detroit Tigers,
TC65-23,Casey Mize,Detroit Tigers,RC
TC65-24,Alex Bregman,Houston Astros,
TC65-25,Justin Verlander,Houston Astros,
TC65-26,Mookie Betts,Los Angeles Dodgers,
TC65-27,Cody Bellinger,Los Angeles Dodgers,
TC65-28,Clayton Kershaw,Los Angeles Dodgers,
TC65-29,Christian Yelich,Milwaukee Brewers,
TC65-30,Alex Kirilloff,Minnesota Twins,RC
TC65-31,Pete Alonso,New York Mets,
TC65-32,Jacob deGrom,New York Mets,
TC65-33,Aaron Judge,New York Yankees,
TC65-34,Giancarlo Stanton,New York Yankees,
TC65-35,Gerrit Cole,New York Yankees,
TC65-36,Jesus Luzardo,Oakland Athletics,
TC65-37,Bryce Harper,Philadelphia Phillies,
TC65-38,Alec Bohm,Philadelphia Phillies,RC
TC65-39,Andrew McCutchen,Philadelphia Phillies,
TC65-40,Ke'Bryan Hayes,Pittsburgh Pirates,RC
TC65-41,Fernando Tatis Jr.,San Diego Padres,
TC65-42,Manny Machado,San Diego Padres,
TC65-43,Joey Bart,San Francisco Giants,RC
TC65-44,Yadier Molina,St. Louis Cardinals,
TC65-45,Dylan Carlson,St. Louis Cardinals,RC
TC65-46,Randy Arozarena,Tampa Bay Rays,
TC65-47,Bo Bichette,Toronto Blue Jays,
TC65-48,Nate Pearson,Toronto Blue Jays,RC
TC65-49,Juan Soto,Washington Nationals,
TC65-50,Luis Garcia,Washington Nationals,RC
