card_number,name,team,designations
1,Aaron Judge,New York Yankees,
4,Jonah Tong,New York Mets,RC
10,Jacob Misiorowski,Milwaukee Brewers,RC
15,Payton Tolle,Boston Red Sox,RC
18,Ryan Ritter,Colorado Rockies,RC
20,Vladimir Guerrero Jr.,Toronto Blue Jays,
24,Nathan Church,St. Louis Cardinals,RC
25,Carson Williams,Tampa Bay Rays,RC
35,C.J. Kayfus,Cleveland Guardians,RC
37,Jakob Marsee,Miami Marlins,RC
49,Grant Taylor,Chicago White Sox,RC
50,Ronald Acuña Jr.,Atlanta Braves,
73,Jimmy Crooks,St. Louis Cardinals,RC
74,Alex Freeland,Los Angeles Dodgers,RC
97,Nick Kurtz,Athletics,
100,Paul Skenes,Pittsburgh Pirates,
104,Samuel Basallo,Baltimore Orioles,RC
111,Cam Schlittler,New York Yankees,RC
116,Yanquiel Fernández,Colorado Rockies,RC
123,Francisco Lindor,New York Mets,
131,Andrew McCutchen,Pittsburgh Pirates,
132,Brice Matthews,Houston Astros,RC
138,Jac Caglianone,Kansas City Royals,RC
140,Cal Raleigh,Seattle Mariners,
146,Julio Rodríguez,Seattle Mariners,
147,Christian Moore,Angels,RC
148,Jacob Melton,Houston Astros,RC
150,Elly De La Cruz,Cincinnati Reds,
155,Drew Gilbert,San Francisco Giants,RC
157,Colson Montgomery,Chicago White Sox,RC
170,Brady House,Washington Nationals,RC
187,Otto Kemp,Philadelphia Phillies,RC
189,Roman Anthony,Boston Red Sox,RC
200,Shohei Ohtani,Los Angeles Dodgers,
201,Kyle Teel,Chicago White Sox,RC
206,Jack Perkins,Athletics,RC
233,Owen Caissie,Chicago Cubs,RC
243,Didier Fuentes,Atlanta Braves,RC
283,Bubba Chandler,Pittsburgh Pirates,RC
310,Michael Harris II,Atlanta Braves,
312,Chase Burns,Cincinnati Reds,RC
314,Corbin Carroll,Arizona Diamondbacks,
317,Troy Johnston,Miami Marlins,RC
350,Mike Trout,Angels,
66,Roki Sasaki,Los Angeles Dodgers,FS
72,Coby Mayo,Baltimore Orioles,FS
125,Kristian Campbell,Boston Red Sox,FS
306,Spencer Schwellenbach,Atlanta Braves,FS
371,Brent Rooker,Athletics,
372,Sal Stewart,Cincinnati Reds,RC
383,Wyatt Langford,Texas Rangers,
406,Bryce Eldridge,San Francisco Giants,RC
435,Denzer Guzman,Angels,RC
443,Kazuma Okamoto,Toronto Blue Jays,RC
448,Jackson Chourio,Milwaukee Brewers,
458,Chase DeLauter,Cleveland Guardians,RC
500,Shohei Ohtani,Los Angeles Dodgers,
501,Connelly Early,Boston Red Sox,RC
503,Munetaka Murakami,Chicago White Sox,RC
526,Masyn Winn,St. Louis Cardinals,
530,Carter Jensen,Kansas City Royals,RC
533,Jasson Domínguez,New York Yankees,
541,Jung Hoo Lee,San Francisco Giants,
560,Jarren Duran,Boston Red Sox,
570,Rolddy Muñoz,Atlanta Braves,RC
578,Heriberto Hernández,Miami Marlins,RC
600,Juan Soto,New York Mets,
601,Zach Cole,Houston Astros,RC
614,Manny Machado,San Diego Padres,
620,Trey Yesavage,Toronto Blue Jays,RC
623,Rafael Flores,Pittsburgh Pirates,RC
631,Will Smith,Los Angeles Dodgers,
632,Cade Horton,Chicago Cubs,
665,Jose Corniell,Texas Rangers,RC
675,Steven Kwan,Cleveland Guardians,
692,Drake Baldwin,Atlanta Braves,
5,Nico Hoerner,Chicago Cubs,
22,Clayton Kershaw,Los Angeles Dodgers,
39,Matt Olson,Atlanta Braves,
46,Gunnar Henderson,Baltimore Orioles,
53,Garrett Crochet,Boston Red Sox,
67,Parker Messick,Cleveland Guardians,RC
90,Yoshinobu Yamamoto,Los Angeles Dodgers,
98,Josh Jung,Texas Rangers,
115,Royce Lewis,Minnesota Twins,
129,Cole Young,Seattle Mariners,RC
143,Zach Maxwell,Cincinnati Reds,RC
154,Christian Yelich,Milwaukee Brewers,
178,Shota Imanaga,Chicago Cubs,
184,Carson Whisenhunt,San Francisco Giants,RC
205,Bobby Witt Jr.,Kansas City Royals,
212,Troy Melton,Detroit Tigers,RC
213,Colby Thomas,Athletics,RC
214,Nolan McLean,New York Mets,RC
219,Rafael Devers,San Francisco Giants,
224,Cody Freeman,Texas Rangers,RC
229,Jackson Merrill,San Diego Padres,
238,Austin Riley,Atlanta Braves,
240,Jacob Wilson,Athletics,
250,Bryce Harper,Philadelphia Phillies,
255,Byron Buxton,Minnesota Twins,
259,Luis Morales,Athletics,RC
261,Zack Wheeler,Philadelphia Phillies,
273,Mason Barnett,Athletics,RC
277,Jeremiah Jackson,Baltimore Orioles,RC
278,Jose Altuve,Houston Astros,
308,Anthony Volpe,New York Yankees,
328,Junior Caminero,Tampa Bay Rays,
333,Fernando Tatis Jr.,San Diego Padres,
334,Kyle Karros,Colorado Rockies,RC
339,Dylan Beavers,Baltimore Orioles,RC
60,Rhett Lowder,Cincinnati Reds,FS
296,Hayden Birdsong,San Francisco Giants,FS
342,Chandler Simpson,Tampa Bay Rays,FS
