card_number,name,team,designations
1,Ronald Acuña Jr.,Atlanta Braves,
10,Clayton Kershaw,Los Angeles Dodgers,
16,Charlie Blackmon,Colorado Rockies,
22,Adalberto Mondesi,Kansas City Royals,
32,Carlos Correa,Houston Astros,
34,Josh Donaldson,Cleveland Indians,
37,Marcus Stroman,Toronto Blue Jays,
38,Kolby Allard,Atlanta Braves,RC
40,Jon Lester,Chicago Cubs,
41,Corey Seager,Los Angeles Dodgers,
46,Jose Abreu,Chicago White Sox,
49,Michael Kopech,Chicago White Sox,RC
50,Mookie Betts,Boston Red Sox,
52,J.T. Realmuto,Miami Marlins,
53,Brandon Crawford,San Francisco Giants,
57,Justin Verlander,Houston Astros,
60,Kyle Tucker,Houston Astros,RC
61,Touki Toussaint,Atlanta Braves,RC
62,Elvis Andrus,Texas Rangers,
64,Ramon Laureano,Oakland Athletics,RC
67,Danny Jansen,Toronto Blue Jays,RC
77,J.D. Martinez,Boston Red Sox,
78,Francisco Arcia,Angels,RC
84,Matt Carpenter,St. Louis Cardinals,
94,Corbin Burnes,Milwaukee Brewers,RC
95,Dennis Santana,Los Angeles Dodgers,RC
97,Harrison Bader,St. Louis Cardinals,
98,Chance Adams,New York Yankees,RC
100,Mike Trout,Angels,
102Shin-Soo,Choo,Texas Rangers,
109,Michael Conforto,New York Mets,
110,Trevor Bauer,Cleveland Indians,
112,Joey Gallo,Texas Rangers,
114,Brandon Lowe,Tampa Bay Rays,RC
119,Willson Contreras,Chicago Cubs,
125,Paul DeJong,St. Louis Cardinals,
128,Yoenis Cespedes,New York Mets,
130,Blake Snell,Tampa Bay Rays,
132,Miguel Andujar,New York Yankees,
134,Sean Reid-Foley,Toronto Blue Jays,RC
139,Mitch Haniger,Seattle Mariners,
140,Daniel Poncedeleon,St. Louis Cardinals,RC
149,Khris Davis,Oakland Athletics,
150,Aaron Judge,New York Yankees,
157,Buster Posey,San Francisco Giants,
161,Eric Hosmer,San Diego Padres,
163,Aaron Nola,Philadelphia Phillies,
166,Matt Chapman,Oakland Athletics,
168,Salvador Perez,Kansas City Royals,
175,Tommy Pham,Tampa Bay Rays,
176,Trea Turner,Washington Nationals,
178,Jose Altuve,Houston Astros,
183,Freddie Freeman,Atlanta Braves,
190,Steven Duggar,San Francisco Giants,RC
192,Luis Urias,San Diego Padres,RC
200,Jacob deGrom,New York Mets,
209,Nicholas Castellanos,Detroit Tigers,
210,Kris Bryant,Chicago Cubs,
213,Juan Soto,Washington Nationals,
215,Didi Gregorius,New York Yankees,
221,Luis Severino,New York Yankees,
222,Zack Greinke,Arizona Diamondbacks,
223,Jose Ramirez,Cleveland Indians,
225,Yadier Molina,St. Louis Cardinals,
228,Rafael Devers,Boston Red Sox,
230,Miguel Cabrera,Detroit Tigers,
238,Whit Merrifield,Kansas City Royals,
240,Trey Mancini,Baltimore Orioles,
242,Anthony Rendon,Washington Nationals,
243,Jonathan Loaisiga,New York Yankees,RC
246,Ryan Borucki,Toronto Blue Jays,RC
250,Shohei Ohtani,Angels,
253,Starling Marte,Pittsburgh Pirates,
258,Eddie Rosario,Minnesota Twins,
262,Adam Jones,Baltimore Orioles,
269,Francisco Lindor,Cleveland Indians,
270,Brad Keller,Kansas City Royals,RC
276,Nolan Arenado,Colorado Rockies,
279,Rhys Hoskins,Philadelphia Phillies,
281,Jeff McNeil,New York Mets,RC
284,Joey Votto,Cincinnati Reds,
287,Jesus Aguilar,Milwaukee Brewers,
297,Paul Goldschmidt,Arizona Diamondbacks,
299,Edwin Diaz,Seattle Mariners,
300,Christian Yelich,Milwaukee Brewers,
302,Jose Berrios,Minnesota Twins,
306,Justus Sheffield,New York Yankees,RC
310,Javier Baez,Chicago Cubs,
311,Jake Bauers,Tampa Bay Rays,RC
313,Robinson Cano,Seattle Mariners,
315,Duane Underwood Jr.,Chicago Cubs,RC
318,Cedric Mullins,Baltimore Orioles,RC
323,George Springer,Houston Astros,
324,Gleyber Torres,New York Yankees,
332,Ryan O'Hearn,Kansas City Royals,RC
333,Ray Black,San Francisco Giants,RC
336,Corey Kluber,Cleveland Indians,
344,Max Scherzer,Washington Nationals,
345,Justin Upton,Angels,
349,Kyle Schwarber,Chicago Cubs,
