card_number,name,team,designations
353,Gary Sanchez,New York Yankees,
354,Nomar Mazara,Texas Rangers,
355,Stephen Gonsalves,Minnesota Twins,RC
356,Stephen Strasburg,Washington Nationals,
359,Noah Syndergaard,New York Mets,
364,Kenta Maeda,Los Angeles Dodgers,
371,Zack Wheeler,New York Mets,
372,Yu Darvish,Chicago Cubs,
376,Framber Valdez,Houston Astros,RC
377,Yoan Moncada,Chicago White Sox,
380,Chris Archer,Pittsburgh Pirates,
385,Ender Inciarte,Atlanta Braves,
387,Mike Foltynewicz,Atlanta Braves,
390,Evan Longoria,San Francisco Giants,
392,Cionel Perez,Houston Astros,RC
395,Andrew McCutchen,Philadelphia Phillies,
396,Masahiro Tanaka,New York Yankees,
397,Lance McCullers Jr.,Houston Astros,
400,Bryce Harper,Washington Nationals,
410,Fernando Tatis Jr.,San Diego Padres,RC
417,Noel Cuevas,Colorado Rockies,RC
420,Kevin Keirmaier,Tampa Bay Rays,
437,Albert Pujols,Angels,
440,Dustin Pedroia,Boston Red Sox,
442,Reese McGuire,Toronto Blue Jays,RC
443,Steven Matz,New York Mets,
445,Walker Buehler,Los Angeles Dodgers,RC
448,Willians Astudillo,Minnesota Twins,RC
454,Matt Kemp,Cincinnati Reds,
457,Nick Ciuffo,Tampa Bay Rays,RC
460,Trevor Story,Colorado Rockies,
471,Kevin Newman,Pittsburgh Pirates,RC
473,Kyle Wright,Atlanta Braves,RC
475,Pete Alonso,New York Mets,RC
485,Wil Myers,San Diego Padres,
486,CC Sabathia,New York Yankees,
490,Matt Harvey,Angels,
499,Daniel Murphy,Colorado Rockies,
500,Manny Machado,San Diego Padres,
503,Marcell Ozuna,St. Louis Cardinals,
507,Cody Bellinger,Los Angeles Dodgers,
510,Patrick Corbin,Washington Nationals,
511,Rougned Odor,Texas Rangers,
515,Hyun-Jin Ryu,Los Angeles Dodgers,
520,David Fletcher,Angels,RC
523,Marco Gonzalez,Seattle Mariners,
525,Ian Kinsler,San Diego Padres,
530,Ian Happ,Chicago Cubs,
540,Cole Hamels,Chicago Cubs,
547,Trevor Richards,Miami Marlins,RC
550,Adam Cimber,Cleveland Indians,RC
556,Rowdy Tellez,Toronto Blue Jays,RC
560,Victor Reyes,Detroit Tigers,RC
562,Willy Adames,Tampa Bay Rays,RC
567,Josh Rogers,Baltimore Orioles,RC
568,Giancarlo Stanton,New York Yankees,
572,Gerrit Cole,Houston Astros,
574,Jeff Samardzija,San Francisco Giants,
576,Jake Cave,Minnesota Twins,RC
578,Patrick Wisdom,Texas Rangers,RC
579,Andrew Benintendi,Boston Red Sox,
580,DJ Stewart,Baltimore Orioles,RC
584,Josh James,Houston Astros,RC
588,Taylor Ward,Angels,RC
596,Anthony Rizzo,Chicago Cubs,
600,Shohei Ohtani,Angels,RC
601,David Dahl,Colorado Rockies,
606,Johnny Field,Chicago Cubs,RC
611,Chris Shaw,San Francisco Giants,RC
614,Ryan Braun,Milwaukee Brewers,
618,Nick Martini,Oakland Athletics,RC
622,Troy Tulowitzki,New York Yankees,
629,Myles Straw,Houston Astros,RC
632,Yusei Kikuchi,Seattle Mariners,RC
633,Addison Russell,Chicago Cubs,
641,Bryse Wilson,Atlanta Braves,RC
643,Chris Sale,Boston Red Sox,
646,Jason Heyward,Chicago Cubs,
647,Kyle Freeland,Colorado Rockies,
648,Kevin Kramer,Pittsburgh Pirates,RC
649,Carlos Tocci,Texas Rangers,RC
658,Max Muncy,Los Angeles Dodgers,
659,Aramis Garcia,San Francisco Giants,RC
660,Dawel Lugo,Detroit Tigers,RC
662,Jameson Taillon,Pittsburgh Pirates,
667,Ronny Rodriguez,Detroit Tigers,RC
670,Eloy Jimenez,Chicago White Sox,RC
672,Christin Stewart,Detroit Tigers,RC
675,Nelson Cruz,Minnesota Twins,
676,Travis Shaw,Milwaukee Brewers,
678,Luis Ortiz,Baltimore Orioles,RC
679,Adam Wainwright,St. Louis Cardinals,
680,Justin Smoak,Toronto Blue Jays,
683,Isaac Galloway,Miami Marlins,RC
688,Jalen Beeks,Tampa Bay Rays,RC
689,Jose Briceno,Angels,RC
695,Eric Thames,Milwaukee Brewers,
697,Dakota Hudson,St. Louis Cardinals,RC
699,Felix Hernandez,Seattle Mariners,
700,Alex Bregman,Houston Astros,
