card_number,name,team,designations
BSDA-BAB,Craig Biggio / Jeff Bagwell,Houston Astros / Houston Astros,
BSDA-BEV,Johnny Bench / Joey Votto,Cincinnati Reds / Cincinnati Reds,
BSDA-BOC,Wade Boggs / Roger Clemens,Boston Red Sox / Boston Red Sox,
BSDA-BRJ,Bo Jackson / George Brett,Kansas City Royals / Kansas City Royals,
BSDA-CLP,Will Clark / Buster Posey,San Francisco Giants / San Francisco Giants,
BSDA-DAB,George Brett / Bobby Witt Jr.,Kansas City Royals / Kansas City Royals,
BSDA-GJI,Ichiro / Ken Griffey Jr.,Seattle Mariners / Seattle Mariners,
BSDA-GJR,Julio Rodríguez / Ken Griffey Jr.,Seattle Mariners / Seattle Mariners,
BSDA-HAT,Trea Turner / Bryce Harper,Philadelphia Phillies / Philadelphia Phillies,
BSDA-HOR,Jimmy Rollins / Ryan Howard,Philadelphia Phillies / Philadelphia Phillies,
BSDA-JAJ,Chipper Jones / Ronald Acuña Jr.,Atlanta Braves / Atlanta Braves,
BSDA-JEJ,Aaron Judge / Derek Jeter,New York Yankees / New York Yankees,
BSDA-JOM,Chipper Jones / Greg Maddux,Atlanta Braves / Atlanta Braves,
BSDA-JWJ,Bo Jackson / Bobby Witt Jr.,Kansas City Royals / Kansas City Royals,
BSDA-LAV,Joey Votto / Barry Larkin,Cincinnati Reds / Cincinnati Reds,
BSDA-MAR,Anthony Rizzo / Don Mattingly,New York Yankees / New York Yankees,
BSDA-OMA,Pedro Martinez / David Ortiz,Boston Red Sox / Boston Red Sox,
BSDA-PAL,Pete Alonso / Mike Piazza,New York Mets / New York Mets,
BSDA-RJM,Cal Ripken Jr. / Eddie Murray,Baltimore Orioles / Baltimore Orioles,
BSDA-RRJ,Cal Ripken Jr. / Brooks Robinson,Baltimore Orioles / Baltimore Orioles,
BSDA-RYJ,Randy Johnson / Nolan Ryan,Seattle Mariners / Houston Astros,
BSDA-SAM,Greg Maddux / Ryne Sandberg,Chicago Cubs / Chicago Cubs,
BSDA-SCH,Mike Schmidt / Bryce Harper,Philadelphia Phillies / Philadelphia Phillies,
BSDA-TJS,Juan Soto / Fernando Tatis Jr.,San Diego Padres / San Diego Padres,
BSDA-TOH,Mike Trout / Shohei Ohtani,Angels / Angels,
BSDA-VDLC,Joey Votto / Elly De La Cruz,Cincinnati Reds / Cincinnati Reds,RC
BSDA-WA,Pete Alonso / David Wright,New York Mets / New York Mets,
BSDA-YOF,Prince Fielder / Robin Yount,Milwaukee Brewers / Milwaukee Brewers,
BSDA2-CC,Gerrit Cole / Roger Clemens,New York Yankees / New York Yankees,
BSDA2-CG,Corbin Carroll / Zac Gallen,Arizona Diamondbacks / Arizona Diamondbacks,
BSDA2-CJA,Luis Arraez / Jazz Chisholm Jr.,Miami Marlins / Miami Marlins,
BSDA2-CJR,Jazz Chisholm Jr. / Hanley Ramirez,Miami Marlins / Miami Marlins,
BSDA2-CLW,Will Clark / Matt Williams,San Francisco Giants / San Francisco Giants,
BSDA2-FIS,CC Sabathia / Prince Fielder,Milwaukee Brewers / Milwaukee Brewers,
BSDA2-FV,Jason Varitek / Carlton Fisk,Boston Red Sox / Boston Red Sox,
BSDA2-GH,Vladimir Guerrero / Torii Hunter,Angels / Angels,
BSDA2-GJG,Vladimir Guerrero Jr. / Vladimir Guerrero,Toronto Blue Jays / Montréal Expos,
BSDA2-GJS,Vladimir Guerrero Jr. / Juan Soto,Toronto Blue Jays / New York Yankees,
BSDA2-GJT,Ken Griffey Jr. / Mike Trout,Seattle Mariners / Angels,
BSDA2-GSP,Vladimir Guerrero Jr. / George Springer,Toronto Blue Jays / Toronto Blue Jays,
BSDA2-HAL,Keith Hernandez / Pete Alonso,New York Mets / New York Mets,
BSDA2-HEG,Paul Goldschmidt / Keith Hernandez,St. Louis Cardinals / St. Louis Cardinals,
BSDA2-HF,Trevor Hoffman / Steve Finley,San Diego Padres / San Diego Padres,
BSDA2-HSW,Dansby Swanson / Nico Hoerner,Chicago Cubs / Chicago Cubs,
BSDA2-IOH,Shohei Ohtani / Ichiro,Los Angeles Dodgers / Seattle Mariners,
BSDA2-JC,Corbin Carroll / Randy Johnson,Arizona Diamondbacks / Arizona Diamondbacks,
BSDA2-JER,Derek Jeter / Mariano Rivera,New York Yankees / New York Yankees,
