card_number,name,team,designations
PPA-AB,Alex Bregman,Houston Astros,
PPA-ABR,José Abreu,Houston Astros,
PPA-AC,Aroldis Chapman,Texas Rangers,
PPA-AG,Adolis García,Texas Rangers,
PPA-AN,Aaron Nola,Philadelphia Phillies,
PPA-AR,Adley Rutschman,Baltimore Orioles,
PPA-AT,Alek Thomas,Arizona Diamondbacks,
PPA-BA,Bryan Abreu,Houston Astros,
PPA-BH,Bryce Harper,Philadelphia Phillies,
PPA-BP,Brandon Pfaadt,Arizona Diamondbacks,
PPA-BS,Bryson Stott,Philadelphia Phillies,
PPA-CB,Corbin Burnes,Milwaukee Brewers,
PPA-CC,Corbin Carroll,Arizona Diamondbacks,
PPA-CJ,Cristian Javier,Houston Astros,
PPA-CM,Chas McCormick,Houston Astros,
PPA-CS,Corey Seager,Texas Rangers,
PPA-CW,Christian Walker,Arizona Diamondbacks,
PPA-CY,Christian Yelich,Milwaukee Brewers,
PPA-DD,Dane Dunning,Texas Rangers,
PPA-EC,Evan Carter,Texas Rangers,RC
PPA-EJ,Edouard Julien,Minnesota Twins,
PPA-FF,Freddie Freeman,Los Angeles Dodgers,
PPA-FP,Freddy Peralta,Milwaukee Brewers,
PPA-GH,Gunnar Henderson,Baltimore Orioles,
PPA-GM,Gabriel Moreno,Arizona Diamondbacks,
PPA-GS,George Springer,Toronto Blue Jays,
PPA-HB,Hunter Brown,Houston Astros,
PPA-JA,Jose Altuve,Houston Astros,
PPA-JC,Junior Caminero,Tampa Bay Rays,RC
PPA-JF,Jack Flaherty,Baltimore Orioles,
PPA-JH,Jonah Heim,Texas Rangers,
PPA-JJ,Josh Jung,Texas Rangers,
PPA-JM,Jorge Mateo,Baltimore Orioles,
PPA-JO,James Outman,Los Angeles Dodgers,
PPA-JP,Jeremy Peña,Houston Astros,
PPA-JU,Jose Urquidy,Houston Astros,
PPA-KB,Kyle Bradish,Baltimore Orioles,
PPA-KG,Kyle Gibson,Baltimore Orioles,
PPA-KS,Kyle Schwarber,Philadelphia Phillies,
PPA-LEO,Leody Taveras,Texas Rangers,
PPA-MAR,Brandon Marsh,Philadelphia Phillies,
PPA-MB,Michael Brantley,Houston Astros,
PPA-MC,Matt Chapman,Toronto Blue Jays,
PPA-MO,Matt Olson,Atlanta Braves,
PPA-NE,Nathan Eovaldi,Texas Rangers,
PPA-PER,Geraldo Perdomo,Arizona Diamondbacks,
PPA-RA,Randy Arozarena,Tampa Bay Rays,
PPA-RL,Royce Lewis,Minnesota Twins,
PPA-RP,Ryan Pressly,Houston Astros,
PPA-SEM,Marcus Semien,Texas Rangers,
PPA-SG,Sonny Gray,Minnesota Twins,
PPA-SS,Spencer Strider,Atlanta Braves,
PPA-TG,Tyler Glasnow,Tampa Bay Rays,
PPA-TT,Trea Turner,Philadelphia Phillies,
PPA-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
PPA-WC,William Contreras,Milwaukee Brewers,
PPA-WM,Whit Merrifield,Toronto Blue Jays,
PPA-YA,Yordan Alvarez,Houston Astros,
PPA-ZG,Zac Gallen,Arizona Diamondbacks,
