card_number,name,team,designations
2T89C-1,Shohei Ohtani,Los Angeles Dodgers,
2T89C-2,Ke'Bryan Hayes,Pittsburgh Pirates,
2T89C-3,Dennis Eckersley,Oakland Athletics,
2T89C-4,Kyle Schwarber,Philadelphia Phillies,
2T89C-5,Nico Hoerner,Chicago Cubs,
2T89C-6,Ozzie Smith,St. Louis Cardinals,
2T89C-7,Anthony Volpe,New York Yankees,
2T89C-8,Gunnar Henderson,Baltimore Orioles,
2T89C-9,Emerson Hancock,Seattle Mariners,RC
2T89C-10,Greg Maddux,Atlanta Braves,
2T89C-11,Bobby Witt Jr.,Kansas City Royals,
2T89C-12,Max Scherzer,Texas Rangers,
2T89C-13,Ronny Mauricio,New York Mets,RC
2T89C-14,Johnny Bench,Cincinnati Reds,
2T89C-15,Tyler Soderstrom,Oakland Athletics,RC
2T89C-16,Kyle Tucker,Houston Astros,
2T89C-17,Bryson Stott,Philadelphia Phillies,
2T89C-18,Johan Rojas,Philadelphia Phillies,RC
2T89C-21,Nathan Eovaldi,Texas Rangers,
2T89C-23,CJ Abrams,Washington Nationals,
2T89C-24,Andrés Giménez,Cleveland Guardians,
2T89C-25,Derek Jeter,New York Yankees,
2T89C-26,Yoshinobu Yamamoto,Los Angeles Dodgers,RC
2T89C-28,Nick Gonzales,Pittsburgh Pirates,RC
2T89C-29,Nolan Jones,Colorado Rockies,
2T89C-30,Masyn Winn,St. Louis Cardinals,RC
2T89C-31,Fred McGriff,Toronto Blue Jays,
2T89C-32,Craig Biggio,Houston Astros,
2T89C-33,Corbin Burnes,Baltimore Orioles,
2T89C-34,Shane Bieber,Cleveland Guardians,
2T89C-35,Fernando Tatis Jr.,San Diego Padres,
2T89C-36,Mike Mussina,Baltimore Orioles,
2T89C-37,Parker Meadows,Detroit Tigers,RC
2T89C-38,Kyren Paris,Angels,RC
2T89C-39,Ceddanne Rafaela,Boston Red Sox,RC
2T89C-40,Xander Bogaerts,San Diego Padres,
2T89C-41,Edgar Martinez,Seattle Mariners,
2T89C-44,Connor Phillips,Cincinnati Reds,RC
2T89C-45,Mariano Rivera,New York Yankees,
2T89C-46,Jose Canseco,Oakland Athletics,
2T89C-47,Shota Imanaga,Chicago Cubs,RC
2T89C-48,Juan Soto,New York Yankees,
2T89C-49,Jung Hoo Lee,San Francisco Giants,RC
2T89C-50,Elly De La Cruz,Cincinnati Reds,RC
2T89C-51,Dale Murphy,Atlanta Braves,
2T89C-52,Gerrit Cole,New York Yankees,
2T89C-53,Wade Meckler,San Francisco Giants,RC
2T89C-54,Logan Webb,San Francisco Giants,
2T89C-55,Royce Lewis,Minnesota Twins,
2T89C-56,Ronald Acuña Jr.,Atlanta Braves,
2T89C-57,Mike Piazza,New York Mets,
2T89C-58,Dominic Canzone,Seattle Mariners,RC
2T89C-59,Endy Rodríguez,Pittsburgh Pirates,RC
2T89C-60,Paul Molitor,Milwaukee Brewers,
2T89C-61,Matt McLain,Cincinnati Reds,
2T89C-62,Eddie Murray,Baltimore Orioles,
2T89C-63,Junior Caminero,Tampa Bay Rays,RC
2T89C-64,Pete Crow-Armstrong,Chicago Cubs,RC
2T89C-66,Zack Gelof,Oakland Athletics,RC
2T89C-69,Jasson Domínguez,New York Yankees,RC
2T89C-70,Hanley Ramirez,Miami Marlins,
2T89C-71,Marcus Semien,Texas Rangers,
2T89C-72,Prince Fielder,Milwaukee Brewers,
2T89C-73,Reese Olson,Detroit Tigers,RC
2T89C-74,Quinn Priester,Pittsburgh Pirates,RC
2T89C-75,Triston McKenzie,Cleveland Guardians,
2T89C-76,Jonny Deluca,Tampa Bay Rays,RC
2T89C-77,Bobby Miller,Los Angeles Dodgers,
2T89C-78,Jordan Lawlar,Arizona Diamondbacks,RC
2T89C-79,Lane Thomas,Washington Nationals,
2T89C-80,Dansby Swanson,Chicago Cubs,
2T89C-82,Eury Pérez,Miami Marlins,
2T89C-83,Austin Wells,New York Yankees,RC
2T89C-84,David Ortiz,Boston Red Sox,
2T89C-85,Nolan Schanuel,Angels,RC
2T89C-86,José Rodríguez,Chicago White Sox,RC
2T89C-88,Julio Rodríguez,Seattle Mariners,
2T89C-89,Sandy Koufax,Los Angeles Dodgers,
2T89C-90,Randy Johnson,Arizona Diamondbacks,
2T89C-91,Cole Ragans,Kansas City Royals,
2T89C-92,David Wright,New York Mets,
2T89C-93,Carlos Correa,Minnesota Twins,
2T89C-94,Roger Clemens,Boston Red Sox,
2T89C-95,Andre Dawson,Montréal Expos,
2T89C-96,Joe Mauer,Minnesota Twins,
2T89C-97,Vladimir Guerrero Jr.,Toronto Blue Jays,
2T89C-99,Jacob Amaya,Miami Marlins,RC
2T89C-100,Mike Trout,Angels,
