card_number,name,team,designations
WCR-AP,A.J. Pollock,Los Angeles Dodgers,
WCR-BG,Brusdar Graterol,Los Angeles Dodgers,
WCR-CB,Cody Bellinger,Los Angeles Dodgers,
WCR-CK,Clayton Kershaw,Los Angeles Dodgers,
WCR-CS,Corey Seager,Los Angeles Dodgers,
WCR-CT,Chris Taylor,Los Angeles Dodgers,
WCR-DM,Dustin May,Los Angeles Dodgers,
WCR-JP,Joc Pederson,Los Angeles Dodgers,
WCR-JU,Julio Urias,Los Angeles Dodgers,
WCR-KJ,Kenley Jansen,Los Angeles Dodgers,
WCR-MB,Mookie Betts,Los Angeles Dodgers,
WCR-MM,Max Muncy,Los Angeles Dodgers,
WCR-TG,Tony Gonsolin,Los Angeles Dodgers,
WCR-WB,Walker Buehler,Los Angeles Dodgers,
WCR-WS,Will Smith,Los Angeles Dodgers,
