card_number,name,team,designations
86BR-AB,Alec Bohm,Philadelphia Phillies,RC
86BR-AG,Andres Gimenez,Cleveland Indians,RC
86BR-AR,Anthony Rizzo,Chicago Cubs,
86BR-AV,Alex Verdugo,Boston Red Sox,
86BR-BD,Bobby Dalbec,Boston Red Sox,RC
86BR-BL,Barry Larkin,Cincinnati Reds,
86BR-CB,Craig Biggio,Houston Astros,
86BR-CBE,Cody Bellinger,Los Angeles Dodgers,
86BR-CM,Casey Mize,Detroit Tigers,RC
86BR-CP,Cristian Pache,Atlanta Braves,RC
86BR-CY,Christian Yelich,Milwaukee Brewers,
86BR-DC,Dylan Carlson,St. Louis Cardinals,RC
86BR-DO,David Ortiz,Boston Red Sox,
86BR-GC,Gerrit Cole,New York Yankees,
86BR-IA,Ian Anderson,Atlanta Braves,RC
86BR-JB,Joey Bart,San Francisco Giants,RC
86BR-JCA,Jose Canseco,Oakland Athletics,
86BR-JCH,Jazz Chisholm,Miami Marlins,RC
86BR-JS,Juan Soto,Washington Nationals,
86BR-JU,Julio Urias,Los Angeles Dodgers,
86BR-KB,Kris Bubic,Kansas City Royals,RC
86BR-KG,Ken Griffey Jr.,Seattle Mariners,
86BR-KH,Ke'Bryan Hayes,Pittsburgh Pirates,RC
86BR-KR,Keibert Ruiz,Los Angeles Dodgers,RC
86BR-KS,Kyle Schwarber,Washington Nationals,
86BR-LG,Luis Garcia,Washington Nationals,RC
86BR-LR,Luis Robert,Chicago White Sox,
86BR-LW,Larry Walker,Colorado Rockies,
86BR-MP,Mike Piazza,New York Mets,
86BR-NM,Nick Madrigal,Chicago White Sox,RC
86BR-NP,Nate Pearson,Toronto Blue Jays,RC
86BR-RM,Ryan Mountcastle,Baltimore Orioles,RC
86BR-RY,Robin Yount,Milwaukee Brewers,
86BR-SH,Spencer Howard,Philadelphia Phillies,RC
86BR-SHU,Sam Huff,Texas Rangers,RC
86BR-SS,Sixto Sanchez,Miami Marlins,RC
86BR-TA,Tim Anderson,Chicago White Sox,
86BR-TS,Tyler Stephenson,Cincinnati Reds,RC
86BR-TSK,Tarik Skubal,Detroit Tigers,RC
86BR-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
