card_number,name,team,designations
PPR-AB,Alex Bregman,Houston Astros,
PPR-AJ,Aaron Judge,New York Yankees,
PPR-BL,Brandon Lowe,Tampa Bay Rays,
PPR-BS,Blake Snell,Tampa Bay Rays,
PPR-CB,Cody Bellinger,Los Angeles Dodgers,
PPR-CK,Clayton Kershaw,Los Angeles Dodgers,
PPR-CS,Corey Seager,Los Angeles Dodgers,
PPR-DL,DJ LeMahieu,New York Yankees,
PPR-EH,Eric Hosmer,San Diego Padres,
PPR-FF,Freddie Freeman,Atlanta Braves,
PPR-FT,Fernando Tatis Jr.,San Diego Padres,
PPR-GS,George Springer,Houston Astros,
PPR-GT,Gleyber Torres,New York Yankees,
PPR-IA,Ian Anderson,Atlanta Braves,RC
PPR-JA,Jose Altuve,Houston Astros,
PPR-LG,Lucas Giolito,Chicago White Sox,
PPR-LV,Luke Voit,New York Yankees,
PPR-MF,Max Fried,Atlanta Braves,
PPR-MM,Manny Machado,San Diego Padres,
PPR-MMU,Max Muncy,Los Angeles Dodgers,
PPR-MO,Matt Olson,Oakland Athletics,
PPR-MS,Marcus Semien,Oakland Athletics,
PPR-OA,Ozzie Albies,Atlanta Braves,
PPR-PG,Paul Goldschmidt,St. Louis Cardinals,
PPR-RA,Ronald Acuña Jr.,Atlanta Braves,
PPR-SM,Sean Murphy,Oakland Athletics,
PPR-TB,Trevor Bauer,Cincinnati Reds,
PPR-TG,Tyler Glasnow,Tampa Bay Rays,
PPR-WB,Walker Buehler,Los Angeles Dodgers,
PPR-YM,Yadier Molina,St. Louis Cardinals,
