card_number,name,team,designations
T70P-AK,Al Kaline,Detroit Tigers,
T70P-AP,Albert Pujols,Angels,
T70P-BF,Bob Feller,Cleveland Indians,
T70P-BR,Brooks Robinson,Baltimore Orioles,
T70P-CY,Carl Yastrzemski,Boston Red Sox,
T70P-DS,Duke Snider,Brooklyn Dodgers,
T70P-FR,Frank Robinson,Cincinnati Reds,
T70P-FT,Fernando Tatis Jr.,San Diego Padres,
T70P-GM,Greg Maddux,Atlanta Braves,
T70P-JS,Juan Soto,Washington Nationals,
T70P-LB,Lou Brock,St. Louis Cardinals,
T70P-MB,Mookie Betts,Los Angeles Dodgers,
T70P-MP,Mike Piazza,Los Angeles Dodgers,
T70P-MS,Mike Schmidt,Philadelphia Phillies,
T70P-OS,Ozzie Smith,St. Louis Cardinals,
T70P-RC,Roberto Clemente,Pittsburgh Pirates,
T70P-RCA,Rod Carew,Minnesota Twins,
T70P-RCL,Roger Clemens,Boston Red Sox,
T70P-RH,Rickey Henderson,Oakland Athletics,
T70P-RJ,Randy Johnson,Seattle Mariners,
T70P-SM,Stan Musial,St. Louis Cardinals,
T70P-TG,Tony Gwynn,San Diego Padres,
T70P-TW,Ted Williams,Boston Red Sox,
T70P-WF,Whitey Ford,New York Yankees,
T70P-WM,Willie McCovey,San Francisco Giants,
