card_number,name,team,designations
RAP-AB,Alex Bregman,Houston Astros,
RAP-ABE,Adrian Beltre,Boston Red Sox,
RAP-ANB,Andrew Benintendi,Boston Red Sox,
RAP-AP,A.J. Puk,Oakland Athletics,
RAP-BH,Bryce Harper,Philadelphia Phillies,
RAP-CBI,Cavan Biggio,Toronto Blue Jays,
RAP-CS,CC Sabathia,New York Yankees,
RAP-CY,Christian Yelich,Milwaukee Brewers,
RAP-DJ,Derek Jeter,New York Yankees,
RAP-EH,Eric Hosmer,San Diego Padres,
RAP-FF,Freddie Freeman,Atlanta Braves,
RAP-FTA,Fernando Tatis Jr.,San Diego Padres,
RAP-JA,Jose Altuve,Houston Astros,
RAP-JAD,Jo Adell,Angels,RC
RAP-JL,Jesus Luzardo,Oakland Athletics,
RAP-JM,Jeff McNeil,New York Mets,
RAP-JS,Jorge Soler,Kansas City Royals,
RAP-JSM,John Smoltz,Atlanta Braves,
RAP-KG,Ken Griffey Jr.,Cincinnati Reds,
RAP-KH,Keston Hiura,Milwaukee Brewers,
RAP-KS,Kyle Schwarber,Chicago Cubs,
RAP-KW,Kolten Wong,St. Louis Cardinals,
RAP-LC,Luis Castillo,Cincinnati Reds,
RAP-MK,Max Kepler,Minnesota Twins,
RAP-MM,Max Muncy,Los Angeles Dodgers,
RAP-MO,Matt Olson,Oakland Athletics,
RAP-MT,Mike Trout,Angels,
RAP-RA,Ronald Acuña Jr.,Atlanta Braves,
RAP-RAL,Roberto Alomar,Cleveland Indians,
RAP-RH,Rhys Hoskins,Philadelphia Phillies,
RAP-RHE,Rickey Henderson,San Diego Padres,
RAP-SC,Shin-Soo Choo,Texas Rangers,
RAP-SR,Scott Rolen,Cincinnati Reds,
RAP-SS,Stephen Strasburg,Washington Nationals,
RAP-TG,Tom Glavine,New York Mets,
RAP-TGL,Tom Glavine,Atlanta Braves,
RAP-WB,Wade Boggs,Tampa Bay Devil Rays,
RAP-WC,Willson Contreras,Chicago Cubs,
RAP-WM,Whit Merrifield,Kansas City Royals,
RAP-XB,Xander Bogaerts,Boston Red Sox,
RAP-YA,Yordan Alvarez,Houston Astros,
TRAP-ABR,Alex Bregman,Houston Astros,
TRAP-AG,Andres Gimenez,New York Mets,RC
TRAP-AM,Austin Meadows,Tampa Bay Rays,
TRAP-BH,Bryce Harper,Philadelphia Phillies,
TRAP-BL,Brandon Lowe,Tampa Bay Rays,
TRAP-BS,Brady Singer,Kansas City Royals,RC
TRAP-CJ,Chipper Jones,Atlanta Braves,
TRAP-CM,Casey Mize,Detroit Tigers,RC
TRAP-CY,Christian Yelich,Milwaukee Brewers,
TRAP-DJ,Derek Jeter,New York Yankees,
TRAP-DO,David Ortiz,Boston Red Sox,
TRAP-DS,Dansby Swanson,Atlanta Braves,
TRAP-DV,Daulton Varsho,Arizona Diamondbacks,RC
TRAP-FF,Freddie Freeman,Atlanta Braves,
TRAP-FT,Fernando Tatis Jr.,San Diego Padres,
TRAP-GM,Greg Maddux,Atlanta Braves,
TRAP-JAL,Jose Altuve,Houston Astros,
TRAP-JB,Joey Bart,San Francisco Giants,RC
TRAP-JD,Johnny Damon,Tampa Bay Rays,
TRAP-JV,Joey Votto,Cincinnati Reds,
TRAP-LP,Luis Patino,San Diego Padres,RC
TRAP-MC,Miguel Cabrera,Detroit Tigers,
TRAP-MCH,Matt Chapman,Oakland Athletics,
TRAP-MCO,Michael Conforto,New York Mets,
TRAP-MR,Mariano Rivera,New York Yankees,
TRAP-MS,Mike Soroka,Atlanta Braves,
TRAP-MT,Mike Trout,Angels,
TRAP-NP,Nate Pearson,Toronto Blue Jays,RC
TRAP-RA,Ronald Acuña Jr.,Atlanta Braves,
TRAP-RM,Ryan Mountcastle,Baltimore Orioles,RC
TRAP-SH,Spencer Howard,Philadelphia Phillies,RC
TRAP-TST,Trevor Story,Colorado Rockies,
TRAP-XB,Xander Bogaerts,Boston Red Sox,
RAP-CB,Cody Bellinger,Los Angeles Dodgers,
RAP-MBO,Matthew Boyd,Detroit Tigers,
RAP-JB,Jackie Bradley Jr.,Boston Red Sox,
RAP-RC,Rod Carew,California Angels,
RAP-MC,Matt Carpenter,St. Louis Cardinals,
RAP-PC,Patrick Corbin,Washington Nationals,
RAP-ZG,Zac Gallen,Arizona Diamondbacks,
RAP-HK,Howie Kendrick,Washington Nationals,
RAP-TL,Tim Lincecum,San Francisco Giants,
RAP-CM,Casey Mize,Detroit Tigers,
RAP-CP,Cristian Pache,Atlanta Braves,
RAP-BP,Buster Posey,San Francisco Giants,
RAP-IR,Ivan Rodriguez,Florida Marlins,
RAP-BS,Blake Snell,Tampa Bay Rays,
RAP-MS,Marcus Semien,Oakland Athletics,
RAP-AS,Alfonso Soriano,Chicago Cubs,
RAP-TS,Trevor Story,Colorado Rockies,
RAP-JV,Joey Votto,Cincinnati Reds,
