card_number,name,team,designations
1,Mike Trout,Angels,
2,Gerrit Cole,Houston Astros,LL
3,Nicky Lopez,Kansas City Royals,
4,Robinson Cano,New York Mets,
5,JaCoby Jones,Detroit Tigers,
6,Juan Soto,Washington Nationals,WSH
7,Aaron Judge,New York Yankees,
8,Jonathan Villar,Baltimore Orioles,
9,Trent Grisham,Milwaukee Brewers,RC
10,Austin Meadows,Tampa Bay Rays,
11,Anthony Rendon,Washington Nationals,LL
12,Sam Hilliard,Colorado Rockies,RC
13,Miles Mikolas,St. Louis Cardinals,
14,Anthony Rendon,Washington Nationals,
15,Hollywood Heroes,San Diego Padres,
16,Gleyber Torres,New York Yankees,
17,Franmil Reyes,Cleveland Indians,
18,Christian & Nolan,Minnesota Twins,
19,Angels,Angels,TC
20,Aristides Aquino,Cincinnati Reds,RC
21,Shane Greene,Atlanta Braves,
22,Emilio Pagan,Tampa Bay Rays,
23,Christin Stewart,Detroit Tigers,
24,Kenley Jansen,Los Angeles Dodgers,
25,Kirby Yates,San Diego Padres,
26,Kyle Hendricks,Chicago Cubs,
27,Milwaukee Brewers,Milwaukee Brewers,TC
28,Tim Anderson,Chicago White Sox,
29,Starlin Castro,Miami Marlins,
30,Josh VanMeter,Cincinnati Reds,
31,Close Call,American League,
32,Brandon Woodruff,Milwaukee Brewers,
33,Houston Astros,Houston Astros,TC
34,Ian Kinsler,San Diego Padres,
35,Adalberto Mondesi,Kansas City Royals,
36,Sean Doolittle,Washington Nationals,
37,Albert Almora,Chicago Cubs,
38,Austin Nola,Seattle Mariners,RC
39,Tyler O'neill,St. Louis Cardinals,
40,Bobby Bradley,Cleveland Indians,RC
41,Brian Anderson,Miami Marlins,
42,Lewis Brinson,Miami Marlins,
43,Leury Garcia,Chicago White Sox,
44,Tommy Edman,St. Louis Cardinals,FS
45,Mitch Haniger,Seattle Mariners,
46,Gary Sanchez,New York Yankees,
47,Dansby Swanson,Atlanta Braves,
48,Jeff McNeil,New York Mets,FS
49,Eloy Jimenez,Chicago White Sox,RCUP
50,Cody Bellinger,Los Angeles Dodgers,
51,Anthony Rizzo,Chicago Cubs,
52,Yasmani Grandal,Milwaukee Brewers,
53,Pete Alonso,New York Mets,LL
54,Hunter Dozier,Kansas City Royals,
55,Jose Martinez,St. Louis Cardinals,
56,Andres Muñoz,San Diego Padres,RC
57,Travis Demeritte,Detroit Tigers,RC
58,Jesse Winker,Cincinnati Reds,
59,Chris Archer,Pittsburgh Pirates,
60,Matt Barnes,Boston Red Sox,
61,Manny Being Manny,Toronto Blue Jays,
62,Chase Anderson,Milwaukee Brewers,
63,Christian Vazquez,Boston Red Sox,
64,Kyle Lewis,Seattle Mariners,RC
65,Cleveland Indians,Cleveland Indians,TC
66,Andrew Heaney,Angels,
67,Tyler Beede,San Francisco Giants,
68,James Paxton,New York Yankees,
69,Brendan McKay,Tampa Bay Rays,RC
70,Nico Hoerner,Chicago Cubs,RC
71,Sandy Alcantara,Miami Marlins,
72,"Good-Bye, Home Run!",Milwaukee Brewers,
73,Oakland Athletics,Oakland Athletics,TC
74,Bubba Starling,Kansas City Royals,RC
75,Michael Conforto,New York Mets,
76,Stephen Strasburg,Washington Nationals,WSH
77,Charlie Culberson,Atlanta Braves,
78,Bo Bichette,Toronto Blue Jays,RC
79,Brad Keller,Kansas City Royals,
80,Austin Barnes,Los Angeles Dodgers,
81,Ryan Yarbrough,Tampa Bay Rays,
82,Jorge Polanco,Minnesota Twins,
83,New York Yankees,New York Yankees,TC
84,Ken Giles,Toronto Blue Jays,
85,Soaking It All In,Chicago White Sox,
86,Hyun-Jin Ryu,Los Angeles Dodgers,LL
87,St. Louis Cardinals,St. Louis Cardinals,TC
88,Jorge Alfaro,Miami Marlins,
89,Kurt Suzuki,Washington Nationals,
90,Brock Holt,Boston Red Sox,
91,Yolmer Sanchez,Chicago White Sox,
92,Blake Treinen,Oakland Athletics,
93,Alex Colome,Chicago White Sox,
94,Marwin Gonzalez,Minnesota Twins,
95,Ian Kennedy,Kansas City Royals,
96,Jose Abreu,Chicago White Sox,LL
97,Lewis Thorpe,Minnesota Twins,RC
98,Jesus Aguilar,Tampa Bay Rays,
99,Dan Vogelbach,Seattle Mariners,
100,Alex Bregman,Houston Astros,
101,Brad Hand,Cleveland Indians,
102,Josh Phegley,Oakland Athletics,
103,Danny Hultzen,Chicago Cubs,RC
104,Marco Gonzales,Seattle Mariners,
105,Niko Goodrum,Detroit Tigers,
106,Rogelio Armenteros,Houston Astros,RC
107,Luis Castillo,Cincinnati Reds,
108,Josh Rojas,Arizona Diamondbacks,RC
109,Reese McGuire,Toronto Blue Jays,
110,Jesus Luzardo,Oakland Athletics,RC
111,Buster Posey,San Francisco Giants,
112,Max Stassi,Angels,
113,Matt Carpenter,St. Louis Cardinals,
114,Ildemaro Vargas,Arizona Diamondbacks,
115,Matt Thaiss,Angels,RC
116,Daniel Murphy,Colorado Rockies,
117,Max Kepler,Minnesota Twins,
118,Clayton Kershaw,Los Angeles Dodgers,
119,Kyle Schwarber,Chicago Cubs,
120,Kenta Maeda,Los Angeles Dodgers,
121,DJ LeMahieu,New York Yankees,
122,Caleb Smith,Miami Marlins,
123,Seth Brown,Oakland Athletics,RC
124,Jose Berrios,Minnesota Twins,
125,Shohei Ohtani,Angels,
126,German Marquez,Colorado Rockies,
127,Matt Chapman,Oakland Athletics,
128,Steven Matz,New York Mets,
129,Yoan Moncada,Chicago White Sox,
130,Michael Chavis,Boston Red Sox,FS
131,Ketel Marte,Arizona Diamondbacks,
132,Jay Bruce,Philadelphia Phillies,
133,Michael Brosseau,Tampa Bay Rays,RC
134,David Fletcher,Angels,
135,Enrique Hernandez,Los Angeles Dodgers,
136,Amed Rosario,New York Mets,
137,Merrill Kelly,Arizona Diamondbacks,
138,Jackie Bradley Jr.,Boston Red Sox,
139,Jose Quintana,Chicago Cubs,
140,Trevor Bauer,Cincinnati Reds,
141,Roberto Osuna,Houston Astros,
142,Tyler Flowers,Atlanta Braves,
143,Christian Yelich,Milwaukee Brewers,LL
144,Jake Arrieta,Philadelphia Phillies,
145,Paul Goldschmidt,St. Louis Cardinals,
146,Dwight Smith Jr.,Baltimore Orioles,
147,Jake Rogers,Detroit Tigers,RC
148,Willy Adames,Tampa Bay Rays,
