card_number,name,team,designations
87R-AB,Andrew Benintendi,Kansas City Royals,
87R-AJ,Aaron Judge,New York Yankees,
87R-AP,Albert Pujols,Los Angeles Dodgers,
87R-BB,Byron Buxton,Minnesota Twins,
87R-BH,Bryce Harper,Philadelphia Phillies,
87R-BL,Barry Larkin,Cincinnati Reds,
87R-BP,Buster Posey,San Francisco Giants,
87R-CB,Craig Biggio,Houston Astros,
87R-CC,Carlos Correa,Houston Astros,
87R-CJ,Chipper Jones,Atlanta Braves,
87R-CK,Clayton Kershaw,Los Angeles Dodgers,
87R-CR,Cal Ripken Jr.,Baltimore Orioles,
87R-CS,CC Sabathia,New York Yankees,
87R-CSA,Chris Sale,Boston Red Sox,
87R-CT,Chris Taylor,Los Angeles Dodgers,
87R-CY,Christian Yelich,Milwaukee Brewers,
87R-DJ,Derek Jeter,New York Yankees,
87R-DO,David Ortiz,Boston Red Sox,
87R-DP,Dustin Pedroia,Boston Red Sox,
87R-EM,Edgar Martinez,Seattle Mariners,
87R-FT,Frank Thomas,Chicago White Sox,
87R-FTJ,Fernando Tatis Jr.,San Diego Padres,
87R-GC,Gerrit Cole,New York Yankees,
87R-GT,Gleyber Torres,New York Yankees,
87R-HM,Hideki Matsui,New York Yankees,
87R-JA,Jose Abreu,Chicago White Sox,
87R-JB,Javier Baez,New York Mets,
87R-JBA,Jeff Bagwell,Houston Astros,
87R-JC,Jazz Chisholm Jr.,Miami Marlins,
87R-JD,Jacob deGrom,New York Mets,
87R-JS,Juan Soto,Washington Nationals,
87R-JT,Jim Thome,Chicago White Sox,
87R-JTR,J.T. Realmuto,Philadelphia Phillies,
87R-JU,Julio Urias,Los Angeles Dodgers,
87R-JV,Joey Votto,Cincinnati Reds,
87R-KB,Kris Bryant,San Francisco Giants,
87R-KG,Ken Griffey Jr.,Seattle Mariners,
87R-LR,Luis Robert,Chicago White Sox,
87R-LW,Larry Walker,Colorado Rockies,
87R-MC,Miguel Cabrera,Detroit Tigers,
87R-MCA,Mark Canha,Oakland Athletics,
87R-MMA,Manny Machado,San Diego Padres,
87R-MMC,Mark McGwire,Oakland Athletics,
87R-MP,Mike Piazza,New York Mets,
87R-MT,Mike Trout,Angels,
87R-PA,Pete Alonso,New York Mets,
87R-PG,Paul Goldschmidt,St. Louis Cardinals,
87R-RA,Ronald Acuña Jr.,Atlanta Braves,
87R-RH,Rickey Henderson,Oakland Athletics,
87R-RHO,Rhys Hoskins,Philadelphia Phillies,
87R-RM,Ryan Mountcastle,Baltimore Orioles,
87R-TG,Tony Gwynn,San Diego Padres,
87R-TT,Trea Turner,Los Angeles Dodgers,
87R-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
87R-WB,Wade Boggs,Boston Red Sox,
87R-WC,Willson Contreras,Chicago Cubs,
87R-WCL,Will Clark,San Francisco Giants,
87R-YK,Yusei Kikuchi,Seattle Mariners,
87R-YM,Yadier Molina,St. Louis Cardinals,
87BR-AB,Alex Bregman,Houston Astros,
87BR-ABE,Adrian Beltre,Texas Rangers,
87BR-AC,Aroldis Chapman,New York Yankees,
87BR-AM,Andrew McCutchen,Philadelphia Phillies,
87BR-AN,Aaron Nola,Philadelphia Phillies,
87BR-AR,Alex Rodriguez,Seattle Mariners,
87BR-ARI,Anthony Rizzo,New York Yankees,
87BR-BBI,Bo Bichette,Toronto Blue Jays,
87BR-BC,Brandon Crawford,San Francisco Giants,
87BR-CY,Carl Yastrzemski,Boston Red Sox,
87BR-DM,Dale Murphy,Atlanta Braves,
87BR-EM,Eddie Murray,Baltimore Orioles,
87BR-GS,Giancarlo Stanton,New York Yankees,
87BR-I,Ichiro,Miami Marlins,
87BR-JA,Jose Altuve,Houston Astros,
87BR-JK,Jarred Kelenic,Seattle Mariners,
87BR-JS,John Smoltz,Atlanta Braves,
87BR-JV,Joey Votto,Cincinnati Reds,
87BR-KG,Ken Griffey Jr.,Cincinnati Reds,
87BR-KP,Kirby Puckett,Minnesota Twins,
87BR-KT,Kyle Tucker,Houston Astros,
87BR-MB,Mookie Betts,Los Angeles Dodgers,
87BR-MMC,Mark McGwire,St. Louis Cardinals,
87BR-MO,Matt Olson,Oakland Athletics,
87BR-MS,Mike Schmidt,Philadelphia Phillies,
87BR-MT,Mike Trout,Angels,
87BR-MY,Mike Yastrzemski,San Francisco Giants,
87BR-OS,Ozzie Smith,St. Louis Cardinals,
87BR-PM,Pedro Martinez,Boston Red Sox,
87BR-RJ,Reggie Jackson,California Angels,
87BR-RY,Robin Yount,Milwaukee Brewers,
87BR-SP,Salvador Perez,Kansas City Royals,
87BR-TG,Tom Glavine,New York Mets,
87BR-THE,Teoscar Hernandez,Toronto Blue Jays,
87BR-VG,Vladimir Guerrero,Montréal Expos,
87BR-WF,Wander Franco,Tampa Bay Rays,RC
87BR-WS,Will Smith,Los Angeles Dodgers,
87BR-XB,Xander Bogaerts,Boston Red Sox,
