card_number,name,team,designations
PPR-AB,Alex Bregman,Houston Astros,
PPR-AR,Austin Riley,Atlanta Braves,
PPR-AV,Alex Verdugo,Boston Red Sox,
PPR-BC,Brandon Crawford,San Francisco Giants,
PPR-BP,Buster Posey,San Francisco Giants,
PPR-CB,Corbin Burnes,Milwaukee Brewers,
PPR-CC,Carlos Correa,Houston Astros,
PPR-DS,Dansby Swanson,Atlanta Braves,
PPR-EH,Enrique Hernandez,Boston Red Sox,
PPR-EL,Evan Longoria,San Francisco Giants,
PPR-FF,Freddie Freeman,Atlanta Braves,
PPR-FP,Freddy Peralta,Milwaukee Brewers,
PPR-IA,Ian Anderson,Atlanta Braves,
PPR-JA,Jose Altuve,Houston Astros,
PPR-JM,J.D. Martinez,Boston Red Sox,
PPR-JU,Julio Urias,Los Angeles Dodgers,
PPR-KB,Kris Bryant,San Francisco Giants,
PPR-KG,Kevin Gausman,San Francisco Giants,
PPR-LW,Logan Webb,San Francisco Giants,
PPR-MB,Mookie Betts,Los Angeles Dodgers,
PPR-MM,Max Muncy,Los Angeles Dodgers,
PPR-OA,Ozzie Albies,Atlanta Braves,
PPR-RA,Randy Arozarena,Tampa Bay Rays,
PPR-RD,Rafael Devers,Boston Red Sox,
PPR-TT,Trea Turner,Los Angeles Dodgers,
PPR-WB,Walker Buehler,Los Angeles Dodgers,
PPR-WF,Wander Franco,Tampa Bay Rays,RC
PPR-WS,Will Smith,Los Angeles Dodgers,
PPR-XB,Xander Bogaerts,Boston Red Sox,
PPR-YA,Yordan Alvarez,Houston Astros,
