card_number,name,team,designations
CS-AK,Al Kaline,Detroit Tigers,
CS-BD,Bill Dickey,New York Yankees,
CS-BG,Bob Gibson,St. Louis Cardinals,
CS-BGR,Burleigh Grimes,Brooklyn Dodgers,
CS-BH,Billy Herman,Chicago Cubs,
CS-CG,Charlie Gehringer,Detroit Tigers,
CS-CY,Cy Young,Boston Red Sox,
CS-DD,Don Drysdale,Los Angeles Dodgers,
CS-DDE,Dizzy Dean,St. Louis Cardinals,
CS-DS,Duke Snider,Brooklyn Dodgers,
CS-EB,Ernie Banks,Chicago Cubs,
CS-EM,Eddie Mathews,Milwaukee Braves,
CS-GHK,"George ""High Pockets"" KeNlleyw York",Giants,
CS-GK,George Kell,Detroit Tigers,
CS-HA,Hank Aaron,Milwaukee Braves,
CS-HG,Hank Greenberg,Detroit Tigers,
CS-HK,Harmon Killebrew,Minnesota Twins,
CS-HWI,Hoyt Wilhelm,Chicago White Sox,
CS-JD,Joe DiMaggio,New York Yankees,
CS-JH,"Jim ""Catfish"" Hunter",Oakland Athletics,
CS-JM,Johnny Mize,St. Louis Cardinals,
CS-LA,Luke Appling,Chicago White Sox,
CS-LB,Lou Brock,St. Louis Cardinals,
CS-LG,Lefty Grove Philadelphia,Athletics,
CS-MI,Monte Irvin,New York Giants,
CS-NF,Nellie Fox,Chicago White Sox,
CS-RF,Rick Ferrell,St. Louis Browns,
CS-RH,Rogers Hornsby,St. Louis Cardinals,
CS-RK,Ralph Kiner,Pittsburgh Pirates,
CS-RSA,Ron Santo,Chicago Cubs,
CS-SM,Stan Musial,St. Louis Cardinals,
CS-SP,Satchel Paige,St. Louis Browns,
CS-TC,Ty Cobb,Detroit Tigers,
CS-TG,Tony Gwynn,San Diego Padres,
CS-WH,Waite Hoyt,New York Yankees,
CS-WM,Willie McCovey,San Francisco Giants,
CS-WS,Warren Spahn,Milwaukee Braves,
