card_number,name,team,designations
MLM-AB,Alex Bregman,Houston Astros,
MLM-AC,Aroldis Chapman,New York Yankees,
MLM-AJ,Aaron Judge,New York Yankees,
MLM-AM,Austin Meadows,Tampa Bay Rays,
MLM-AMC,Andrew McCutchen,Philadelphia Phillies,
MLM-AN,Aaron Nola,Philadelphia Phillies,
MLM-AP,Albert Pujols,Los Angeles Dodgers,
MLM-AR,Anthony Rizzo,New York Yankees,
MLM-BH,Bryce Harper,Philadelphia Phillies,
MLM-BL,Brandon Lowe,Tampa Bay Rays,
MLM-BP,Buster Posey,San Francisco Giants,
MLM-CB,Cody Bellinger,Los Angeles Dodgers,
MLM-CC,Carlos Correa,Houston Astros,
MLM-CJ,Chipper Jones,Atlanta Braves,
MLM-CS,Corey Seager,Los Angeles Dodgers,
MLM-CY,Christian Yelich,Milwaukee Brewers,
MLM-DL,DJ LeMahieu,New York Yankees,
MLM-DO,David Ortiz,Boston Red Sox,
MLM-FP,Freddy Peralta,Milwaukee Brewers,
MLM-FT,Fernando Tatis Jr.,San Diego Padres,
MLM-GC,Gerrit Cole,New York Yankees,
MLM-GS,Giancarlo Stanton,New York Yankees,
MLM-GT,Gleyber Torres,New York Yankees,
MLM-JA,Jose Altuve,Houston Astros,
MLM-JAB,Jose Abreu,Chicago White Sox,
MLM-JB,Javier Baez,New York Mets,
MLM-JC,Jazz Chisholm Jr.,Miami Marlins,
MLM-JR,Jose Ramirez,Cleveland Guardians,
MLM-JU,Julio Urias,Los Angeles Dodgers,
MLM-JV,Joey Votto,Cincinnati Reds,
MLM-JW,Jesse Winker,Cincinnati Reds,
MLM-KB,Kris Bryant,San Francisco Giants,
MLM-KH,Ke'Bryan Hayes,Pittsburgh Pirates,
MLM-KM,Ketel Marte,Arizona Diamondbacks,
MLM-LR,Luis Robert,Chicago White Sox,
MLM-MC,Miguel Cabrera,Detroit Tigers,
MLM-MMA,Manny Machado,San Diego Padres,
MLM-MMC,Mark McGwire,St. Louis Cardinals,
MLM-MP,Mike Piazza,New York Mets,
MLM-MT,Mike Trout,Angels,
MLM-PA,Pete Alonso,New York Mets,
MLM-PG,Paul Goldschmidt,St. Louis Cardinals,
MLM-RA,Ronald Acuña Jr.,Atlanta Braves,
MLM-RD,Rafael Devers,Boston Red Sox,
MLM-RH,Rhys Hoskins,Philadelphia Phillies,
MLM-RM,Ryan Mountcastle,Baltimore Orioles,
MLM-TG,Tom Glavine,Atlanta Braves,
MLM-TGL,Tyler Glasnow,Tampa Bay Rays,
MLM-TT,Trea Turner,Los Angeles Dodgers,
MLM-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
MLM-WC,Willson Contreras,Chicago Cubs,
MLM-WF,Wander Franco,Tampa Bay Rays,RC
MLM-WS,Will Smith,Los Angeles Dodgers,
MLM-XB,Xander Bogaerts,Boston Red Sox,
MLM-YM,Yadier Molina,St. Louis Cardinals,
MLM-YMO,Yoan Moncada,Chicago White Sox,
MLM-ZG,Zack Greinke,Houston Astros,
