card_number,name,team,designations
91R-AB,Adrian Beltré,Texas Rangers,
91R-AF,Alex Freeland,Los Angeles Dodgers,RC
91R-AJ,Aaron Judge,New York Yankees,
91R-AM,Andrew McCutchen,Pittsburgh Pirates,
91R-AP,Albert Pujols,St. Louis Cardinals,
91R-AR,Alex Rodriguez,New York Yankees,
91R-ARU,Adley Rutschman,Baltimore Orioles,
91R-BC,Bubba Chandler,Pittsburgh Pirates,RC
91R-BE,Bryce Eldridge,San Francisco Giants,RC
91R-BH,Bryce Harper,Philadelphia Phillies,
91R-BHO,Brady House,Washington Nationals,RC
91R-BL,Barry Larkin,Cincinnati Reds,
91R-BM,Brice Matthews,Houston Astros,RC
91R-BW,Bobby Witt Jr.,Kansas City Royals,
91R-CAI,Owen Caissie,Chicago Cubs,RC
91R-CB,Chase Burns,Cincinnati Reds,RC
91R-CC,Corbin Carroll,Arizona Diamondbacks,
91R-CJ,Chipper Jones,Atlanta Braves,
91R-CK,Clayton Kershaw,Los Angeles Dodgers,
91R-CM,Christian Moore,Angels,RC
91R-CMO,Colson Montgomery,Chicago White Sox,RC
91R-CR,Cal Ripken Jr.,Baltimore Orioles,
91R-CS,CC Sabathia,New York Yankees,
91R-CSC,Cam Schlittler,New York Yankees,RC
91R-CSM,Cam Smith,Houston Astros,
91R-CT,Colby Thomas,Athletics,RC
91R-CW,Carson Williams,Tampa Bay Rays,RC
91R-CWH,Carson Whisenhunt,San Francisco Giants,RC
91R-CYE,Christian Yelich,Milwaukee Brewers,
91R-DC,Dylan Crews,Washington Nationals,
91R-DJ,Derek Jeter,New York Yankees,
91R-DO,David Ortiz,Boston Red Sox,
91R-FF,Freddie Freeman,Los Angeles Dodgers,
91R-FL,Francisco Lindor,New York Mets,
91R-FT,Frank Thomas,Chicago White Sox,
91R-FTJ,Fernando Tatis Jr.,San Diego Padres,
91R-GH,Gunnar Henderson,Baltimore Orioles,
91R-I,Ichiro,Seattle Mariners,
91R-JA,Jose Altuve,Houston Astros,
91R-JB,Jeff Bagwell,Houston Astros,
91R-JC,Junior Caminero,Tampa Bay Rays,
91R-JCA,Jac Caglianone,Kansas City Royals,RC
91R-JCH,Jackson Chourio,Milwaukee Brewers,
91R-JCJ,Jazz Chisholm Jr.,New York Yankees,
91R-JME,Jackson Merrill,San Diego Padres,
91R-JMI,Jacob Misiorowski,Milwaukee Brewers,RC
91R-JR,Julio Rodríguez,Seattle Mariners,
91R-JRA,José Ramírez,Cleveland Guardians,
91R-JS,Juan Soto,New York Mets,
91R-JV,Joey Votto,Cincinnati Reds,
91R-JW,James Wood,Washington Nationals,
91R-JWI,Jacob Wilson,Athletics,
91R-KG,Ken Griffey Jr.,Seattle Mariners,
91R-KS,Kyle Schwarber,Philadelphia Phillies,
91R-KT,Kyle Teel,Chicago White Sox,RC
91R-KTU,Kyle Tucker,Chicago Cubs,
91R-LB,Lawrence Butler,Athletics,
91R-MB,Mookie Betts,Los Angeles Dodgers,
91R-MC,Miguel Cabrera,Detroit Tigers,
91R-MCH,Matt Chapman,San Francisco Giants,
91R-MM,Manny Machado,San Diego Padres,
91R-MO,Matt Olson,Atlanta Braves,
91R-MP,Mike Piazza,New York Mets,
91R-MT,Mike Trout,Angels,
91R-MW,Masyn Winn,St. Louis Cardinals,
91R-NA,Nolan Arenado,St. Louis Cardinals,
91R-NK,Nick Kurtz,Athletics,
91R-OA,Ozzie Albies,Atlanta Braves,
91R-OC,Oneil Cruz,Pittsburgh Pirates,
91R-PA,Pete Alonso,New York Mets,
91R-PC,Pete Crow-Armstrong,Chicago Cubs,
91R-PS,Paul Skenes,Pittsburgh Pirates,
91R-RA,Roman Anthony,Boston Red Sox,RC
91R-RAJ,Ronald Acuña Jr.,Atlanta Braves,
91R-RH,Rickey Henderson,Oakland Athletics,
91R-RR,Ryan Ritter,Colorado Rockies,RC
91R-RS,Roki Sasaki,Los Angeles Dodgers,
91R-SB,Samuel Basallo,Baltimore Orioles,RC
91R-SI,Shota Imanaga,Chicago Cubs,
91R-SO,Shohei Ohtani,Los Angeles Dodgers,
91R-SP,Salvador Perez,Kansas City Royals,
91R-SS,Sammy Sosa,Chicago Cubs,
91R-SSU,Seiya Suzuki,Chicago Cubs,
91R-TG,Tony Gwynn,San Diego Padres,
91R-TS,Tarik Skubal,Detroit Tigers,
91R-TSO,Tyler Soderstrom,Athletics,
91R-TT,Trea Turner,Philadelphia Phillies,
91R-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
91R-WL,Wyatt Langford,Texas Rangers,
91R-YA,Yordan Alvarez,Houston Astros,
91R-YY,Yoshinobu Yamamoto,Los Angeles Dodgers,
91R2-AF,Alex Freeland,Los Angeles Dodgers,RC
91R2-AJ,Aaron Judge,New York Yankees,
91R2-AV,Anthony Volpe,New York Yankees,
91R2-BC,Bubba Chandler,Pittsburgh Pirates,RC
91R2-BE,Bryce Eldridge,San Francisco Giants,RC
91R2-BH,Brady House,Washington Nationals,RC
91R2-CB,Chase Burns,Cincinnati Reds,RC
91R2-CBE,Cody Bellinger,New York Yankees,
91R2-CD,Chase DeLauter,Cleveland Guardians,RC
91R2-CH,Cade Horton,Chicago Cubs,
91R2-CJ,Carter Jensen,Kansas City Royals,RC
91R2-CK,C.J. Kayfus,Cleveland Guardians,RC
91R2-CM,Colson Montgomery,Chicago White Sox,RC
91R2-CMO,Christian Moore,Angels,RC
91R2-CS,Cam Schlittler,New York Yankees,RC
91R2-CW,Carson Williams,Tampa Bay Rays,RC
91R2-DB,Dylan Beavers,Baltimore Orioles,RC
91R2-FT,Fernando Tatis Jr.,San Diego Padres,
91R2-GS,Giancarlo Stanton,New York Yankees,
91R2-GSP,George Springer,Toronto Blue Jays,
91R2-JC,Jac Caglianone,Kansas City Royals,RC
91R2-JM,Jakob Marsee,Miami Marlins,RC
91R2-JP,Jeremy Peña,Houston Astros,
91R2-JS,Juan Soto,New York Mets,
91R2-JT,Jonah Tong,New York Mets,RC
91R2-JW,Jacob Wilson,Athletics,
91R2-KT,Kyle Teel,Chicago White Sox,RC
91R2-MF,Max Fried,New York Yankees,
91R2-MM,Manny Machado,San Diego Padres,
91R2-MMU,Max Muncy,Los Angeles Dodgers,
91R2-MT,Mike Trout,Angels,
91R2-NK,Nick Kurtz,Athletics,
91R2-NM,Nolan McLean,New York Mets,RC
91R2-PA,Pete Alonso,Baltimore Orioles,
