card_number,name,team,designations
372,Sal Stewart,Cincinnati Reds,RC
398,Hunter Barco,Pittsburgh Pirates,RC
406,Bryce Eldridge,San Francisco Giants,RC
435,Denzer Guzman,Angels,RC
443,Kazuma Okamoto,Toronto Blue Jays,RC
458,Chase DeLauter,Cleveland Guardians,RC
501,Connelly Early,Boston Red Sox,RC
503,Munetaka Murakami,Chicago White Sox,RC
513,Tatsuya Imai,Houston Astros,RC
530,Carter Jensen,Kansas City Royals,RC
534,Brandon Sproat,Milwaukee Brewers,RC
570,Rolddy Muñoz,Atlanta Braves,RC
578,Heriberto Hernández,Miami Marlins,RC
601,Zach Cole,Houston Astros,RC
603,George Valera,Cleveland Guardians,RC
620,Trey Yesavage,Toronto Blue Jays,RC
623,Rafael Flores,Pittsburgh Pirates,RC
659,Harry Ford,Washington Nationals,RC
665,Jose Corniell,Texas Rangers,RC
668,Petey Halpin,Cleveland Guardians,RC
