card_number,name,team,designations
ITN-AB,Alec Bohm,Philadelphia Phillies,
ITN-AJ,Aaron Judge,New York Yankees,
ITN-AM,Andrés Muñoz,Seattle Mariners,
ITN-AR,Adley Rutschman,Baltimore Orioles,
ITN-AS,Anthony Santander,Baltimore Orioles,
ITN-BH,Bryce Harper,Philadelphia Phillies,
ITN-BR,Bryan Reynolds,Pittsburgh Pirates,
ITN-BW,Bobby Witt Jr.,Kansas City Royals,
ITN-CA,CJ Abrams,Washington Nationals,
ITN-CB,Corbin Burnes,Baltimore Orioles,
ITN-CC,Carlos Correa,Minnesota Twins,
ITN-CH,Clay Holmes,New York Yankees,
ITN-CR,Cole Ragans,Kansas City Royals,
ITN-CS,Chris Sale,Atlanta Braves,
ITN-CSA,Cristopher Sánchez,Philadelphia Phillies,
ITN-CY,Christian Yelich,Milwaukee Brewers,
ITN-DF,David Fry,Cleveland Guardians,
ITN-EC,Emmanuel Clase,Cleveland Guardians,
ITN-FF,Freddie Freeman,Los Angeles Dodgers,
ITN-GC,Garrett Crochet,Chicago White Sox,
ITN-GH,Gunnar Henderson,Baltimore Orioles,
ITN-HG,Hunter Greene,Cincinnati Reds,
ITN-HR,Heliot Ramos,San Francisco Giants,
ITN-IP,Isaac Paredes,Tampa Bay Rays,
ITN-JD,Jarren Duran,Boston Red Sox,
ITN-JH,Jeff Hoffman,Philadelphia Phillies,
ITN-JM,Jackson Merrill,San Diego Padres,
ITN-JN,Josh Naylor,Cleveland Guardians,
ITN-JP,Jurickson Profar,San Diego Padres,
ITN-JR,José Ramírez,Cleveland Guardians,
ITN-JS,Juan Soto,New York Yankees,
ITN-JW,Jordan Westburg,Baltimore Orioles,
ITN-KM,Ketel Marte,Arizona Diamondbacks,
ITN-KY,Kirby Yates,Texas Rangers,
ITN-LA,Luis Arraez,San Diego Padres,
ITN-LG,Logan Gilbert,Seattle Mariners,
ITN-MF,Max Fried,Atlanta Braves,
ITN-MM,Mason Miller,Athletics,
ITN-MO,Marcell Ozuna,Atlanta Braves,
ITN-MS,Matt Strahm,Philadelphia Phillies,
ITN-MSE,Marcus Semien,Texas Rangers,
ITN-PA,Pete Alonso,New York Mets,
ITN-PS,Paul Skenes,Pittsburgh Pirates,
ITN-RG,Riley Greene,Detroit Tigers,
ITN-RH,Ryan Helsley,St. Louis Cardinals,
ITN-RL,Reynaldo López,Atlanta Braves,
ITN-RM,Ryan McMahon,Colorado Rockies,
ITN-RS,Robert Suarez,San Diego Padres,
ITN-SI,Shota Imanaga,Chicago Cubs,
ITN-SK,Steven Kwan,Cleveland Guardians,
ITN-SL,Seth Lugo,Kansas City Royals,
ITN-SO,Shohei Ohtani,Los Angeles Dodgers,
ITN-SP,Salvador Perez,Kansas City Royals,
ITN-TA,Tyler Anderson,Angels,
ITN-TG,Tyler Glasnow,Los Angeles Dodgers,
ITN-TH,Tanner Houck,Boston Red Sox,
ITN-THE,Teoscar Hernández,Los Angeles Dodgers,
ITN-TS,Tarik Skubal,Detroit Tigers,
ITN-TSC,Tanner Scott,Miami Marlins,
ITN-TT,Trea Turner,Philadelphia Phillies,
ITN-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
ITN-WC,William Contreras,Milwaukee Brewers,
ITN-WCA,Willi Castro,Minnesota Twins,
ITN-WS,Will Smith,Los Angeles Dodgers,
ITN-YA,Yordan Alvarez,Houston Astros,
