card_number,name,team,designations
MLMDA-AA,Yordan Alvarez / Jose Altuve,Houston Astros / Houston Astros,
MLMDA-ALN,Brandon Nimmo / Pete Alonso,New York Mets / New York Mets,
MLMDA-BOA,Xander Bogaerts / Luis Arraez,San Diego Padres / San Diego Padres,
MLMDA-BXL,Royce Lewis / Byron Buxton,Minnesota Twins / Minnesota Twins,
MLMDA-CAL,Corbin Carroll / Jordan Lawlar,Arizona Diamondbacks / Arizona Diamondbacks,
MLMDA-CLE,Carlos Correa / Royce Lewis,Minnesota Twins / Minnesota Twins,
MLMDA-DRA,Jarren Duran / Ceddanne Rafaela,Boston Red Sox / Boston Red Sox,
MLMDA-JUM,Shane McClanahan / Junior Caminero,Tampa Bay Rays / Tampa Bay Rays,
MLMDA-LAC,Wyatt Langford / Evan Carter,Texas Rangers / Texas Rangers,
MLMDA-MCJ,Jazz Chisholm Jr. / Anthony Volpe,New York Yankees / New York Yankees,
MLMDA-RAK,José Ramírez / Steven Kwan,Cleveland Guardians / Cleveland Guardians,
MLMDA-SCN,Nolan Schanuel / Zach Neto,Angels / Angels,
MLMDA-SCR,Kyle Schwarber / J.T. Realmuto,Philadelphia Phillies / Philadelphia Phillies,
MLMDA-SFR,Max Fried / Spencer Strider,Atlanta Braves / Atlanta Braves,
MLMDA-SPB,José Berríos / George Springer,Toronto Blue Jays / Toronto Blue Jays,
MLMDA-SWH,Nico Hoerner / Dansby Swanson,Chicago Cubs / Chicago Cubs,
MLMDA-TWJ,Mike Trout / Bobby Witt Jr.,Angels / Kansas City Royals,
MLMDA-WOC,Dylan Crews / James Wood,Washington Nationals / Washington Nationals,RC
MLMDA-YCH,Jackson Chourio / Christian Yelich,Milwaukee Brewers / Milwaukee Brewers,
MLMDA2-AG,MacKenzie Gore / CJ Abrams,Washington Nationals / Washington Nationals,
MLMDA2-AGJ,Ronald Acuña Jr. / Vladimir Guerrero Jr.,Atlanta Braves / Toronto Blue Jays,
MLMDA2-AV,Mark Vientos / Francisco Alvarez,New York Mets / New York Mets,
MLMDA2-BL,Brooks Lee / Byron Buxton,Minnesota Twins / Minnesota Twins,
MLMDA2-CW,Jordan Westburg / Colton Cowser,Baltimore Orioles / Baltimore Orioles,
MLMDA2-HR,Mitch Haniger / Cal Raleigh,Seattle Mariners / Seattle Mariners,
MLMDA2-IS,Justin Steele / Shota Imanaga,Chicago Cubs / Chicago Cubs,
MLMDA2-KJ,Jace Jung / Colt Keith,Detroit Tigers / Detroit Tigers,
MLMDA2-MS,Will Smith / Max Muncy,Los Angeles Dodgers / Los Angeles Dodgers,
MLMDA2-OA,Matt Olson / Ozzie Albies,Atlanta Braves / Atlanta Braves,
MLMDA2-RHO,Jackson Holliday / Adley Rutschman,Baltimore Orioles / Baltimore Orioles,
MLMDA2-SCA,Dansby Swanson / Pete Crow-Armstrong,Chicago Cubs / Chicago Cubs,
MLMDA2-SJO,Jared Jones / Paul Skenes,Pittsburgh Pirates / Pittsburgh Pirates,
MLMDA2-SS,Spencer Steer / Tyler Stephenson,Cincinnati Reds / Cincinnati Reds,
MLMDA2-SV,George Springer / Daulton Varsho,Toronto Blue Jays / Toronto Blue Jays,
MLMDA2-VW,Austin Wells / Anthony Volpe,New York Yankees / New York Yankees,
MLMDA2-WN,Masyn Winn / Lars Nootbaar,St. Louis Cardinals / St. Louis Cardinals,
MLMDA-CHW,Matt Chapman / Logan Webb,San Francisco Giants / San Francisco Giants,
MLMDA-GKE,Colt Keith / Riley Greene,Detroit Tigers / Detroit Tigers,
MLMDA-HEH,Jackson Holliday / Gunnar Henderson,Baltimore Orioles / Baltimore Orioles,
MLMDA-MEC,Dylan Cease / Jackson Merrill,San Diego Padres / San Diego Padres,
MLMDA-RHE,Gunnar Henderson / Adley Rutschman,Baltimore Orioles / Baltimore Orioles,
MLMDA-SKR,Paul Skenes / Bryan Reynolds,Pittsburgh Pirates / Pittsburgh Pirates,
